ticker,price,ma50,appearances,avg_HotScore,rule_score
BSP,51.43000030517578,0.0,1,0.8973400743352835,3
CLMT,45.470001220703125,38.20799995422363,1,0.9264590296824604,4
DDOG,260.7799987792969,249.78700042724608,1,0.9075210816408484,3
HP,41.869998931884766,35.233399848937985,1,0.9081595935443176,3
NESR,35.790000915527344,26.9420000076294,1,0.9318114174058126,4
OBX,35.0,0.0,1,0.9768382295463094,4
P,97.9800033569336,76.09800003051758,1,0.8970946758781856,3
RBRK,97.91000366210938,77.71239974975586,1,0.8972056316163176,3
VAL,85.55000305175781,80.53720001220704,1,0.917941201601384,4
VRTX,523.9099731445312,474.67499877929686,1,0.9145623410439224,4
