,price,ma50,mean_ret_fwd_1d,mean_ret_fwd_5d,mean_ret_fwd_20d,appearances,appearances_persistent,avg_HotScore,rule_score
RGC,33.79999923706055,21.990400009155273,2.8101367364328307,13.355256727773316,78.33883178764826,28,321.0,0.8520591325393662,6
SNDK,496.43499755859375,286.99809967041017,2.4242350929512955,13.227547583219385,74.37854703453284,25,283.0,0.8231606160874735,6
RKLB,83.6050033569336,65.07980056762695,0.8822336836378952,8.644623375410301,41.22935035154906,27,365.0,0.758954328941358,6
MU,409.7950134277344,283.9627102661133,2.168559301985632,8.326111329540554,39.616120780853194,27,298.0,0.7996562579730863,6
VERA,46.584999084472656,43.50399978637695,0.44676304603347494,7.578142674295977,12.131463663529113,16,248.0,0.8238586891884206,6
BE,139.5,109.63960037231445,1.5052314947399807,7.053806220978899,10.022235457381464,20,261.0,0.7909183711722099,6
ASTS,104.51000213623047,78.19839981079102,1.0883689430209136,6.932953730019038,34.615329300667796,27,376.0,0.7710630463369793,6
LITE,359.6199951171875,333.46299865722654,0.19121513935521123,2.9171871598905468,7.47527537018066,21,279.0,0.79680305596457,6
CRWV,104.7300033569336,81.16980056762695,0.263829706520825,0.23477138454590799,9.79296582556201,30,246.0,0.7281888432622626,5
UMC,12.338000297546387,8.311360034942627,5.943916713574477,11.561688253610514,,5,0.0,0.0,4
DOCN,61.654998779296875,48.94489997863769,3.7263190564216453,11.429857487454974,7.844016324032133,3,0.0,0.0,4
NET,217.2050018310547,196.21330017089844,5.442459076828395,1.3017133096656974,-8.137764192851348,4,0.0,0.0,4
AKAM,103.0199966430664,88.95459945678711,1.0995626235192495,1.1537807946582046,4.761357684853884,4,0.0,0.0,4
STX,373.989990234375,290.64288208007815,-0.35102927902355774,0.5642498010347972,15.739191341499044,8,0.0,0.0,4
AB,43.38999938964844,39.86999984741211,3.450333471754252,0.0,,2,0.0,0.0,2
AVAL,5.22760009765625,4.2247895240783695,4.489056682474346,0.0,,2,0.0,0.0,2
MSTR,159.64500427246094,171.6219009399414,0.012227919720058015,-0.8957431739998409,-4.44653351267931,26,274.0,0.7324699569735276,2
KC,14.96500015258789,11.699699993133544,2.9689477190882716,-7.686565390247102,13.439429245758316,5,0.0,0.0,2
