,price,ma50,mean_ret_fwd_1d,mean_ret_fwd_5d,mean_ret_fwd_20d,appearances,appearances_persistent,avg_HotScore,rule_score
RGC,28.322799682617188,20.20865602493286,3.2331887528089296,17.09595458848296,103.38195181161872,25,308.0,0.8481221906772355,6
SNDK,411.2349853515625,258.69809997558593,1.6970391548370583,13.037794564882393,55.53391335281093,20,265.0,0.8213028739681366,6
RKLB,97.31999969482422,60.9569002532959,1.900512767752869,11.71863641346173,56.57914701053548,24,349.0,0.7576934963597026,6
BE,149.375,108.3281005859375,1.774587377533355,9.758530050970897,-5.384183914510725,18,249.0,0.7921801200960111,6
ASTS,116.11499786376953,73.22049957275391,2.2141671661773783,8.728189803462284,26.52266615211937,24,356.0,0.7648863572865049,6
MU,359.4949951171875,265.9425750732422,1.820570117431372,7.778958618783349,34.8948210995361,21,275.0,0.7939063417129898,6
VERA,46.66999816894531,41.13599967956543,0.44676304603347494,7.578142674295977,24.33195531371517,16,248.0,0.8238586891884206,6
LITE,326.17999267578125,320.97539886474607,0.14812413548456702,3.427615710570122,9.86548942402786,19,270.0,0.7964567493951196,6
KTOS,130.0800018310547,82.17519989013672,2.0465800149828923,13.474158198462275,,8,0.0,0.0,4
SMR,20.25,20.219199924468995,0.7265161366180718,11.349660489828288,-19.967666681123298,16,0.0,0.0,4
PFSI,158.02999877929688,132.88743301391602,0.11628576927718015,8.099046542280597,,2,0.0,0.0,4
IREN,58.45000076293945,46.84250015258789,2.3495471128289367,7.949199304755818,15.4733564763164,20,0.0,0.0,4
AVAV,394.1300048828125,289.4528005981445,3.622423747838502,7.554891475378037,8.672374888437183,13,0.0,0.0,4
RIOT,19.16990089416504,14.959597969055176,4.059819534430212,6.743492544744545,-18.10290932762114,4,0.0,0.0,4
LUNR,21.579999923706055,12.97069995880127,0.04854119348720385,6.132276954722951,,6,0.0,0.0,4
POWL,422.1700134277344,343.5792333984375,1.4936183937344838,6.099602464647121,7.259674859576393,6,0.0,0.0,4
GKOS,120.08000183105469,105.59780029296876,3.3542807460163693,4.797272728824642,-6.533610339594431,3,0.0,0.0,4
NVO,61.95500183105469,50.61370002746582,0.5062310032022665,4.41471726969231,17.367244687983387,11,0.0,0.0,4
HCM,16.065000534057617,14.260000038146973,0.7503452353103679,4.365623124039342,,2,0.0,0.0,4
FLY,33.08290100097656,22.276258010864257,1.4326823249390324,4.198811501815789,30.556332505313055,17,0.0,0.0,4
BMNR,30.617300033569336,32.64836837768555,0.09542116899781371,2.9025357298179584,-10.847301127420891,22,246.0,0.7226015312342212,4
MDB,401.57000732421875,391.07560180664063,-0.044403715640858876,2.483556967235609,3.6218765403548487,5,0.0,0.0,4
ETN,344.239990234375,337.80620178222654,0.31334608446937917,2.2271305863692303,8.99261652811585,3,0.0,0.0,4
GEV,678.8099975585938,624.6503430175782,0.046384678789844584,2.20131745577693,1.4748305137146305,10,0.0,0.0,4
IESC,460.8800048828125,409.11919921875,3.2716010962524744,1.9867603555417983,-11.838298786522396,7,0.0,0.0,4
TIGO,58.744998931884766,51.959187240600585,1.403780379082309,0.4964461898349093,3.062724768715852,4,0.0,0.0,4
FIGR,72.80500030517578,42.83180015563965,3.7108768914134784,0.3325383879380845,36.39159558265492,11,0.0,0.0,4
CRWV,101.56819915771484,81.73076431274414,0.6457913944156082,0.13758230795603588,4.955989168875432,26,0.0,0.0,4
LEU,327.0150146484375,268.8453002929688,0.5441997554778645,0.05079797927451926,-0.38784725804887854,11,0.0,0.0,4
SMCI,32.834999084472656,32.9268998336792,-0.32793258795289937,0.09030164049957268,,6,0.0,0.0,2
BFH,73.37999725341797,70.90819328308106,,0.0,,1,0.0,0.0,2
PCT,11.864999771118164,9.215400009155273,-3.097735556099057,0.0,,2,0.0,0.0,2
PNC,222.67250061035156,201.41324981689453,,0.0,,1,0.0,0.0,2
PWR,466.5799865722656,441.51279418945313,,0.0,,1,0.0,0.0,2
Q,97.2300033569336,84.55978286743164,4.4136603190794155,0.0,,2,0.0,0.0,2
SVM,11.219799995422363,8.036595983505249,,0.0,,1,0.0,0.0,2
SYF,80.47000122070312,80.01720016479493,,0.0,,1,0.0,0.0,2
VOYG,35.20000076293945,25.373000030517577,-3.46534252015519,0.0,,2,0.0,0.0,2
WT,15.204999923706055,12.04712833404541,,0.0,,1,0.0,0.0,2
MSTR,173.05999755859375,180.82120086669923,0.07476102571442009,-0.29801627410433545,-7.201525721431773,25,273.0,0.7327365648791836,2
BKD,12.145000457763672,10.701700038909912,-0.9099129197273514,-1.8198345171101638,,2,0.0,0.0,2
IBRX,5.484600067138672,2.2924919939041137,4.731693899991787,-3.647479896970168,7.01380016452549,11,0.0,0.0,2
AGX,382.54998779296875,335.4618017578125,-1.0131393842826977,-4.099803402736597,-3.115025300813812,9,0.0,0.0,2
GLXY,33.97999954223633,26.453800086975097,5.532071306051077,-8.018636497661703,-13.585707757513314,6,0.0,0.0,2
RBLX,88.1050033569336,90.00169982910157,4.115412118900115,0.0,,4,0.0,0.0,0
TCOM,62.10499954223633,71.63310012817382,-2.3574379914202748,0.0,,2,0.0,0.0,0
AMBA,69.08999633789062,77.17419967651367,3.1754443607989455,-5.278573136970552,0.40330606984591544,5,0.0,0.0,0
