,price,ma50,mean_ret_fwd_1d,mean_ret_fwd_5d,mean_ret_fwd_20d,appearances,appearances_persistent,avg_HotScore,rule_score
SNDK,474.0943908691406,278.75228790283205,2.4261873805549445,13.391908376936248,67.46824825692336,23,281.0,0.8239435302724848,6
RGC,31.93000030517578,21.305200023651125,3.253831693099865,13.355256727773316,82.45210187355322,27,319.0,0.8520451744355582,6
RKLB,91.86509704589844,63.881602401733396,1.2804470508256869,11.028207892319752,46.533964838719605,27,365.0,0.758954328941358,6
BE,142.92999267578125,109.0938003540039,1.5052314947399807,9.645186970452999,10.022235457381464,20,261.0,0.7909183711722099,6
ASTS,114.80000305175781,76.6847998046875,1.1275162136329424,8.914535043696416,32.84001686888359,27,376.0,0.7710630463369793,6
MU,399.3500061035156,277.6952850341797,2.360994132164571,7.778958618783349,39.10647739147779,26,297.0,0.7998045839316628,6
VERA,47.2599983215332,42.83909969329834,0.44676304603347494,7.578142674295977,18.605098344263922,16,248.0,0.8238586891884206,6
LITE,344.0249938964844,329.84389831542967,0.19121513935521123,3.0945586738456514,7.47527537018066,20,278.0,0.7969388521222197,6
APLD,38.09000015258789,28.55610004425049,2.8762999363556747,14.085467230465307,24.020516840755672,22,0.0,0.0,4
HYMC,49.8849983215332,20.09489990234375,-0.021892137103696366,12.537404454163722,87.11108293413784,14,0.0,0.0,4
IREN,57.720001220703125,45.86590003967285,1.618605090244718,7.867469393894805,24.952614994740948,23,0.0,0.0,4
HUT,59.71500015258789,47.01669982910156,2.477761663355108,7.313779092242538,27.49051263319536,13,0.0,0.0,4
ALM,10.96500015258789,7.94850004196167,1.9025513720762244,7.197908183755962,14.105491897764756,10,0.0,0.0,4
ALK,51.38999938964844,47.47039985656738,2.110570925592803,6.62853146843525,4.6753907849087994,6,0.0,0.0,4
PL,27.110000610351562,17.799799900054932,1.303101251524776,5.084402769326023,37.89101891955435,15,0.0,0.0,4
TECK,53.33000183105469,45.792800445556644,0.2060025270947418,3.832666418407421,14.144780780690002,6,0.0,0.0,4
PSLV,32.78499984741211,22.51629997253418,1.1383872377334803,3.8120323475762565,32.946736844489486,13,0.0,0.0,4
EMAT,10.255000114440918,0.0,-15.322585141869627,3.377016487605977,,2,0.0,0.0,4
SBSW,19.34000015258789,14.053799991607667,-0.6124341905427877,2.6086768951892014,16.623373485475064,12,0.0,0.0,4
BMNR,29.29450035095215,31.77245288848877,0.09542116899781371,2.2473043631465863,-9.876486279901439,22,246.0,0.7226015312342212,4
GILD,135.65750122070312,123.49982955932617,1.6163753630027553,2.2364466857193768,3.000427589347021,7,0.0,0.0,4
BAH,101.76000213623047,88.04634292602539,1.2523952521873845,1.5769083541163873,3.9328773001666106,7,0.0,0.0,4
ERO,32.380001068115234,26.349600143432617,-0.010070723097620471,1.361772676908584,13.091678426630713,11,0.0,0.0,4
LIF,68.45999908447266,67.76360000610352,1.0387861521709452,1.2657945555404002,-10.088578759295764,4,0.0,0.0,4
TMC,9.348600387573242,6.816172008514404,0.16279960318342113,1.0265781497244482,-8.592333267240475,11,0.0,0.0,4
PAAS,64.0,48.747799987792966,0.15979138687248914,0.778157197701408,14.78670017460964,16,0.0,0.0,4
VOYG,37.91999816894531,26.179799957275392,-0.7643188742342044,0.6988983034372787,,6,0.0,0.0,4
MSFT,468.364990234375,480.92412048339844,-0.14322484471111618,0.2386066602132464,-2.456112146695775,11,0.0,0.0,2
WIX,87.62999725341797,101.27299987792969,2.271695803948497,0.16819323783012022,-16.196942105684816,6,0.0,0.0,2
CIB,81.76349639892578,65.94326957702637,,0.0,,1,0.0,0.0,2
CSX,37.20000076293945,35.780458297729496,,0.0,,1,0.0,0.0,2
EQNR,25.614999771118164,23.556451416015626,,0.0,,1,0.0,0.0,2
ERIC,10.5,9.591799964904785,,0.0,,1,0.0,0.0,2
FTNT,81.7300033569336,80.3870002746582,,0.0,,1,0.0,0.0,2
RDW,13.154999732971191,7.737299976348877,9.68363962891081,0.0,,2,0.0,0.0,2
USAS,9.074999809265137,5.258100004196167,7.016512961649246,0.0,,2,0.0,0.0,2
MSTR,166.22500610351562,174.39890106201173,0.07476102571442009,-0.8957431739998409,-5.581465799524661,26,274.0,0.7324699569735276,2
META,663.635009765625,639.5244909667969,-0.20301515484438817,-1.3777318597035992,-3.052452171517055,12,0.0,0.0,2
SSL,7.510000228881836,6.581000022888183,1.2691947776527972,-3.705672509692724,17.71160022212539,7,0.0,0.0,2
CLS,300.5010986328125,309.8160223388672,1.1858395799197676,-2.0785542552001157,-5.683981252710796,7,0.0,0.0,0
NOW,132.6793975830078,155.38054733276368,-0.6252411216494586,-2.5859657929574897,-16.342707220584586,5,0.0,0.0,0
CORT,44.0099983215332,66.75980018615722,0.5662956057716937,-7.4176300881474475,,8,0.0,0.0,0
