,price,ma50,avg_HotScore,median_HotScore,max_HotScore,avg_TrendScore,avg_MomentumScore,avg_VolumeScore,avg_VolatilityScore,avg_VolumeSpike,avg_regularMarketChangePercent,avg_regularMarketPrice,appearances,avg_HotScore_persistent,rule_score
DELL,558.1300048828125,448.5485791015625,0.9616176470588236,0.9616176470588236,0.9616176470588236,0.7617647058823529,0.9970588235294118,0.9647058823529412,0.9941176470588236,1.4789860237082395,10.913887,561.9119,1,0.9616176470588236,4
SPSC,82.69000244140625,72.5628002166748,0.9008823529411764,0.9008823529411764,0.9008823529411764,0.8294117647058824,0.9147058823529411,0.9970588235294118,0.7441176470588236,2.3626131539530464,6.3446765,82.13,1,0.9008823529411764,4
ARW,226.9600067138672,209.80720062255858,0.8961764705882354,0.8961764705882354,0.8961764705882354,0.9264705882352942,0.9352941176470588,0.8294117647058824,0.9294117647058824,0.7881307230926465,6.6084123,227.545,1,0.8961764705882354,4
DSGX,75.80500030517578,75.4961001586914,0.8852941176470589,0.8852941176470589,0.8852941176470589,0.8382352941176471,0.8823529411764706,0.9941176470588236,0.7235294117647059,2.3408364678488267,5.93102,75.55,1,0.8852941176470589,4
HUT,99.55999755859375,94.26609954833984,0.8780882352941177,0.8780882352941177,0.8780882352941177,0.6,0.9911764705882352,0.8588235294117647,0.8529411764705882,0.8432865255718478,9.6130295,99.3094,1,0.8780882352941177,3
INSP,72.5999984741211,56.78320030212402,0.8655882352941175,0.8655882352941175,0.8655882352941175,0.7794117647058824,0.95,0.8735294117647059,0.7470588235294118,0.8709622647516251,7.2372284,73.05,1,0.8655882352941175,3
HPE,61.15999984741211,51.0894002532959,0.861764705882353,0.861764705882353,0.861764705882353,0.3411764705882353,0.9941176470588236,0.923529411764706,0.7823529411764706,1.1732871797016582,10.651204,61.1,1,0.861764705882353,3
BGSI,89.16999816894531,96.31380004882813,0.9433823529411764,0.9433823529411764,0.9433823529411764,0.9852941176470588,0.973529411764706,0.976470588235294,0.8117647058823529,1.6742660098522169,7.9828258,88.06,1,0.9433823529411764,2
MTN,140.5,145.76140045166017,0.876470588235294,0.876470588235294,0.876470588235294,0.8735294117647059,0.8147058823529412,0.973529411764706,0.8161764705882353,1.6442506653078235,5.0176272,140.02,1,0.876470588235294,1
AXSM,221.0500030517578,221.40510009765626,0.8551470588235295,0.8551470588235295,0.8551470588235295,0.9029411764705882,0.8352941176470589,0.8441176470588235,0.8852941176470588,0.8012296193604774,5.331213,222.37,1,0.8551470588235295,1
