,price,ma50,avg_HotScore,median_HotScore,max_HotScore,avg_TrendScore,avg_MomentumScore,avg_VolumeScore,avg_VolatilityScore,avg_VolumeSpike,avg_regularMarketChangePercent,avg_regularMarketPrice,appearances,avg_HotScore_persistent,rule_score
AVAV,190.88999938964844,175.6789993286133,0.9678556229878251,0.9678556229878251,0.9684426229508196,0.8753191725567109,0.9925156348295896,0.98663484192478,0.9381051943406233,2.2791790743970255,11.183597500000001,191.725,1,0.9678556229878251,4
ABVX,144.66000366210938,112.32960037231446,0.9409799060059949,0.9409799060059949,0.9442622950819672,0.8084347901170608,0.9743983520211178,0.9644191984605706,0.9077514216284892,1.4702502604615564,8.50558325,143.835,1,0.9409799060059949,4
HONA,247.00999450683594,0.0,0.9171162836595986,0.9171162836595986,0.9197516930022572,0.862845230606027,0.911849782284227,0.937809150230051,0.9172556710949933,1.208309629507369,5.7173704999999995,240.285,1,0.9171162836595986,4
PLBL,10.260000228881836,7.188000001907349,0.8913988392603831,0.8913988392603831,0.8919398907103824,0.8925452392406468,0.9975052116098633,1.0,0.5150874563643316,10.550450792045837,19.1244165,10.34,1,0.8913988392603831,4
MRNA,79.76000213623047,52.65189971923828,0.8838913456438342,0.8838913456438342,0.8946952595936795,0.5216513093784307,0.9672717068176493,0.9471931317766347,0.8083176059899592,1.288388457938822,7.89654975,78.225,1,0.8838913456438342,3
THC,204.1750030517578,181.71230072021484,0.8803143001640578,0.8803143001640578,0.8890710382513661,0.8875556624603733,0.9746358040681395,0.7556865139572463,0.9297296130456771,0.7876242933107909,8.509417,207.47,1,0.8803143001640578,3
AZN,194.9199981689453,184.19040008544923,0.8708043456808398,0.8708043456808398,0.8796448087431694,0.8419957073603968,0.8875556624603733,0.8529832611725814,0.8870807583663298,0.90196001943352,5.38588955,193.7625,1,0.8708043456808398,3
FIZZ,33.33000183105469,34.95,0.913025478296266,0.913025478296266,0.9290983606557376,0.8519748609209439,0.9848524096757083,0.9863973898777585,0.6894528118022918,2.463753469289249,11.193552,34.47,1,0.913025478296266,2
ESLT,803.260009765625,808.8726159667968,0.8802546287730204,0.8802546287730204,0.8935792349726775,1.0,0.9179680272360582,0.7468946206318074,0.9877635100963376,0.7778108268887567,5.828445,804.2750000000001,1,0.8802546287730204,1
MSTR,100.73999786376953,145.014599609375,0.8726227041162467,0.8726227041162467,0.8758465011286681,0.40083139054385764,0.9659641786626205,0.927472276702562,0.8491840284202347,1.1117307415959818,7.747083,100.625,1,0.8726227041162467,1
