,price,ma50,mean_ret_fwd_1d,mean_ret_fwd_5d,mean_ret_fwd_20d,appearances,appearances_persistent,avg_HotScore,rule_score
RGC,31.174999237060547,19.9271000289917,3.3600013577754764,19.72932788414862,106.87136615849197,25,308.0,0.8481221906772355,6
SNDK,416.3999938964844,254.50800048828125,1.7609101546286616,13.288449248676116,38.854557849459546,19,256.0,0.8228918190325024,6
RKLB,87.87000274658203,60.08410026550293,1.764820554154256,11.561886871398205,55.933759236498915,23,341.0,0.7555146378073864,6
BE,140.1199951171875,107.9406005859375,1.774587377533355,9.7080901583107,-5.247909686618627,17,241.0,0.792787273055059,6
ASTS,97.9800033569336,72.23379974365234,1.6467977835662282,8.072905543669858,26.52266615211937,22,345.0,0.7605821181962303,6
MU,342.0199890136719,263.21931396484376,1.820570117431372,7.778958618783349,34.8948210995361,20,267.0,0.7914697792456141,6
VERA,47.45000076293945,40.71299976348877,0.44676304603347494,7.578142674295977,24.33195531371517,16,248.0,0.8238586891884206,6
LITE,353.2699890136719,318.4189990234375,0.4329414416661673,3.427615710570122,10.880849714857362,19,270.0,0.7964567493951196,6
FTAI,266.5249938964844,183.18170989990233,2.3105620471442947,13.12907323394551,,9,0.0,0.0,4
FLNC,25.350000381469727,20.44459997177124,-0.7925735473387088,11.561156100146247,-0.754997915917008,8,0.0,0.0,4
ENTG,115.5,86.90999954223633,2.7660572221319657,10.445567121488397,5.06507612228837,6,0.0,0.0,4
LRCX,220.9615020751953,169.90961395263673,0.7607304146580932,8.134250767826147,31.219645304643617,13,0.0,0.0,4
CAMT,148.5449981689453,113.08169982910157,2.022085851512788,6.435128225079207,-0.23540515168802076,9,0.0,0.0,4
NVMI,446.6199951171875,330.97060119628907,2.0834241383211105,6.156387936222033,15.545379703101359,7,0.0,0.0,4
ONTO,221.61500549316406,155.17069961547853,3.607224401692213,6.077388444991489,2.4998417251061777,6,0.0,0.0,4
HSAI,28.6200008392334,21.693000049591063,-0.45582605943931426,5.072315115982493,28.899350661167027,8,0.0,0.0,4
ASML,1341.574951171875,1093.4810876464844,1.893734995590108,5.019490216814611,1.3950000553657544,8,0.0,0.0,4
COHR,202.42999267578125,171.09519927978516,1.0644794452769923,4.4961857249655175,6.590807480745475,14,0.0,0.0,4
TTMI,102.54000091552734,70.98979934692383,3.478960144249389,4.4548408014310645,-5.560025479974634,8,0.0,0.0,4
KLAC,1568.43994140625,1238.711923828125,1.4721663008859684,3.9684320959749257,17.091527875217682,8,0.0,0.0,4
TLN,409.375,375.3658972167969,0.0919095899852306,3.909559125436612,8.653823801540895,6,0.0,0.0,4
AMAT,326.07000732421875,258.24412200927736,1.9172301185786,3.72354640908746,-1.5269578832241226,5,0.0,0.0,4
MKSI,207.63999938964844,160.98524841308594,0.5350810056905186,3.3049068611882726,,4,0.0,0.0,4
PEN,350.9599914550781,297.82899963378907,4.237459490923995,2.990169583728034,5.287964196330701,5,0.0,0.0,4
BMNR,31.98430061340332,32.8472766494751,0.24851342519949188,2.9025357298179584,-10.555276465769191,22,246.0,0.7226015312342212,4
TSM,350.53289794921875,297.994912109375,1.0059371941653825,1.8815679827542457,10.729985917498711,10,0.0,0.0,4
TIGO,56.26499938964844,51.69175857543945,-0.3171388296796862,0.4964461898349093,3.2862870679628675,3,0.0,0.0,4
CRWV,98.7750015258789,82.0897003173828,0.5554250237888492,0.13758230795603588,0.24486201419206138,25,0.0,0.0,4
AEIS,255.75,215.0894918823242,,0.0,,1,0.0,0.0,2
BLK,1148.7850341796875,1067.9468115234374,,0.0,,1,0.0,0.0,2
BWXT,216.24009704589844,183.5113247680664,,0.0,,1,0.0,0.0,2
CALX,59.595001220703125,56.09289993286133,,0.0,,1,0.0,0.0,2
MS,191.2899932861328,173.97419860839844,,0.0,,1,0.0,0.0,2
Q,95.9749984741211,84.68895446777344,,0.0,,1,0.0,0.0,2
FIGR,63.18000030517578,42.10550018310547,2.409116939355385,-0.124897738046581,36.39159558265492,10,0.0,0.0,2
MSTR,177.02999877929688,182.42220092773437,0.20873749775615477,-0.14160962463521376,-8.486572859805852,25,273.0,0.7327365648791836,2
AMD,236.19000244140625,221.04720001220704,0.5908806807128464,-1.8464556343921539,-1.8360305060726445,9,0.0,0.0,2
MATX,141.80999755859375,117.63076995849609,-2.2424342087356663,-1.968011696889438,,2,0.0,0.0,2
VST,180.71499633789062,170.71283233642578,-2.478724918693366,-2.9492121396280044,1.4296466849929654,9,0.0,0.0,2
IBRX,3.6600000858306885,2.218599991798401,-0.15213950693400158,-3.647479896970168,7.01380016452549,10,0.0,0.0,2
GLXY,31.309999465942383,26.384000091552736,4.779865518802534,-8.018636497661703,-13.585707757513314,5,0.0,0.0,2
IRTC,170.13999938964844,175.95700073242188,1.7794687383301588,-0.6011614856429759,,3,0.0,0.0,0
FSLR,245.92999267578125,259.96340087890627,-2.0422727454002128,-3.6080234567943443,-9.05161123641487,7,0.0,0.0,0
