,price,ma50,avg_HotScore,median_HotScore,max_HotScore,avg_TrendScore,avg_MomentumScore,avg_VolumeScore,avg_VolatilityScore,avg_VolumeSpike,avg_regularMarketChangePercent,avg_regularMarketPrice,appearances,avg_HotScore_persistent,rule_score
MASI,175.49000549316406,138.2318000793457,0.9936,0.9936,0.9936,0.9413333333333334,1.0,1.0,0.9973333333333332,19.64998636215465,34.22206,174.69,1,0.9936,4
MSGS,340.1050109863281,267.1794998168945,0.9863128540227918,0.9888446562886613,0.993456375838926,0.9939029850803441,0.9779660992281788,0.9862406259446587,0.9972510085213219,2.943197202816158,14.746153,337.10125,1,0.9863128540227918,4
ENLT,73.04000091552734,51.44219970703125,0.9778666666666668,0.9778666666666668,0.9778666666666668,0.9866666666666668,0.9866666666666668,0.9813333333333332,0.952,4.832517899761337,16.041008,75.27,1,0.9778666666666668,4
WING,272.760009765625,259.2976022338867,0.9671030099465242,0.9728,0.9781879194630873,0.9368274960872348,0.970091349564535,0.9594905414560568,0.9903329924029671,1.9485773598385767,12.812248285714286,279.1492857142857,1,0.9671030099465242,4
KNF,89.94499969482422,76.14529983520508,0.958,0.958,0.958,0.9226666666666666,0.9893333333333332,0.928,0.9733333333333334,2.3316175106659247,16.3427,93.97,1,0.958,3
GRMN,237.3000030517578,206.91580139160158,0.9535703754473462,0.9533110119047619,0.9568245125348188,0.9120105960750305,0.968250900870009,0.9392311928699179,0.9737529151543445,1.317163381935285,10.8788385,240.58489999999998,1,0.9535703754473462,3
ITRI,98.56999969482422,97.83500030517578,0.9501333333333332,0.9501333333333332,0.9501333333333332,0.9093333333333332,0.952,0.9786666666666668,0.9173333333333332,4.35756680611561,7.911817,96.43,1,0.9501333333333332,3
SON,57.349998474121094,46.87019950866699,0.9328,0.9328,0.9328,0.856,0.9733333333333334,0.952,0.8666666666666667,2.8089926456562746,9.77357,56.72,1,0.9328,3
IRON,65.375,79.52990028381348,0.9714666666666664,0.9714666666666664,0.9714666666666664,0.8906666666666667,0.992,0.9866666666666668,0.9493333333333334,5.524621098248518,17.19392,65.57,1,0.9714666666666664,2
ETOR,31.6200008392334,32.99439994812012,0.9428,0.9428,0.9428,0.76,0.9946666666666668,0.976,0.8853333333333333,3.716901324601875,20.429718,33.07,1,0.9428,1
