,price,ma50,avg_HotScore,median_HotScore,max_HotScore,avg_TrendScore,avg_MomentumScore,avg_VolumeScore,avg_VolatilityScore,avg_VolumeSpike,avg_regularMarketChangePercent,avg_regularMarketPrice,appearances,avg_HotScore_persistent,rule_score
SIG,100.22250366210938,88.22454025268554,0.9870535714285712,0.9870535714285712,0.9870535714285712,0.9732142857142856,1.0,0.9910714285714286,0.9642857142857144,4.029639579664988,22.006046,100.8624,1,0.9870535714285712,4
PLSE,54.130001068115234,38.8643000793457,0.9609375,0.9609375,0.9609375,0.96875,0.9955357142857144,0.9553571428571428,0.90625,2.3130381130676727,14.900596,56.06,1,0.9609375,4
ASO,50.38999938964844,46.84640022277832,0.9457589285714286,0.9457589285714286,0.9457589285714286,0.8794642857142857,0.9910714285714286,0.9598214285714286,0.875,2.474730433974076,11.630509,49.91,1,0.9457589285714286,4
META,655.1300048828125,598.6067956542969,0.9379464285714284,0.9379464285714284,0.9379464285714284,0.8883928571428571,0.9508928571428572,0.90625,0.9955357142857144,1.4664315622523674,6.4680176,653.16,1,0.9379464285714284,4
AEHR,97.80999755859375,90.86359985351562,0.9133928571428572,0.9133928571428572,0.9133928571428572,0.8928571428571429,0.96875,0.8705357142857143,0.9017857142857144,1.306040279742302,7.9051666,97.9671,1,0.9133928571428572,3
NET,314.9949951171875,282.5936996459961,0.9020089285714288,0.9020089285714288,0.9020089285714288,0.9598214285714286,0.9866071428571428,0.75,0.9910714285714286,0.9509616145303764,11.410483,316.74,1,0.9020089285714288,3
SSL,14.59000015258789,11.440800018310547,0.8825892857142856,0.8825892857142856,0.8825892857142856,0.7455357142857143,0.9821428571428572,0.9642857142857144,0.6339285714285714,2.5479623032238816,9.2481165,14.53,1,0.8825892857142856,3
FICO,975.9749755859375,1158.5612951660157,0.9312499999999998,0.9312499999999998,0.9312499999999998,1.0,0.8883928571428571,0.9151785714285714,1.0,1.534691308197847,4.7551703,977.68,1,0.9312499999999998,2
SUNB,73.80999755859375,74.74298828125,0.91875,0.91875,0.91875,0.8080357142857143,0.9553571428571428,0.9464285714285714,0.8616071428571429,1.9214052687819287,6.917193,74.115,1,0.91875,1
AMBA,68.36000061035156,74.06060005187989,0.9075892857142857,0.9075892857142857,0.9075892857142857,0.9017857142857144,0.9241071428571428,0.9419642857142856,0.8214285714285714,1.7964897452643809,5.867994,67.205,1,0.9075892857142857,1
