,price,ma50,mean_ret_fwd_1d,mean_ret_fwd_5d,mean_ret_fwd_20d,appearances,appearances_persistent,avg_HotScore,rule_score
RGC,33.099998474121094,19.96560001373291,3.578937876090146,19.940578413335118,106.87136615849197,25,308.0,0.8481221906772355,6
SNDK,419.19000244140625,254.5638006591797,1.7609101546286616,13.288449248676116,49.07532489114177,19,254.0,0.8226823756191883,6
BE,137.52999877929688,107.8888006591797,1.774587377533355,9.557422552872806,-5.597134287442388,17,241.0,0.792787273055059,6
ASTS,96.36000061035156,72.2013996887207,1.6467977835662282,7.986669665648386,26.52266615211937,22,345.0,0.7605821181962303,6
MU,343.1679992675781,263.24227416992187,1.820570117431372,7.778958618783349,34.8948210995361,20,267.0,0.7914697792456141,6
VERA,47.005001068115234,40.70409976959228,0.44676304603347494,7.578142674295977,24.33195531371517,16,248.0,0.8238586891884206,6
LITE,349.20001220703125,318.3375994873047,0.4329414416661673,3.427615710570122,10.74213257044029,19,268.0,0.7968144193065411,6
RKLB,88.73999786376953,60.10150016784668,1.8088671712926132,11.612768840840523,56.1432565056116,23,341.0,0.7555146378073864,5
TTMI,102.93499755859375,70.99769927978515,3.5374227362812785,4.4548408014310645,-5.560025479974634,8,0.0,0.0,4
PEN,350.6400146484375,297.8226000976563,4.208746113138317,2.990169583728034,5.287964196330701,5,0.0,0.0,4
OCUL,12.255000114440918,12.244300079345702,7.269040485238077,1.995427890829291,-18.658284289531466,6,0.0,0.0,4
BMNR,31.854999542236328,32.84469062805176,0.23195167580390963,2.9025357298179584,-10.586868130714242,22,246.0,0.7226015312342212,3
MSTR,174.4199981689453,182.37000091552736,0.14970871162927243,-0.21052093808925862,-8.662122317918934,25,273.0,0.7327365648791836,1
IRTC,171.5,175.9842007446289,2.19603347876951,-0.6011614856429759,,3,0.0,0.0,0
