,price,ma50,avg_HotScore,median_HotScore,max_HotScore,avg_TrendScore,avg_MomentumScore,avg_VolumeScore,avg_VolatilityScore,avg_VolumeSpike,avg_regularMarketChangePercent,avg_regularMarketPrice,appearances,avg_HotScore_persistent,rule_score
STZ,163.07000732421875,154.77940032958983,0.9318690699876266,0.9320177045177045,0.9435567010309278,0.8114862355841737,0.9695293557406959,0.9176838033796797,0.9509792036853892,1.494172356693336,7.951482125,162.206625,1,0.9318690699876266,4
YSS,36.0099983215332,0.0,0.929807521141284,0.9372557997557998,0.946262886597938,0.6723950003589179,0.9993556701030928,0.9667796577590392,0.8721032817682302,2.1079996204646667,24.387294,34.76625,1,0.929807521141284,4
CAR,297.0799865722656,124.31820022583008,0.9223147583972325,0.9737179487179486,0.9868556701030928,0.9275680914856173,0.8301620131517039,0.9918522748419655,0.959264742254433,3.391727934967754,7.9580367333333335,282.1483333333333,1,0.9223147583972325,4
BF-A,30.399999618530273,27.209837112426758,0.9216040958824464,0.9237240537240536,0.9283505154639176,0.8595425974291954,0.9894069681440816,0.9713130245346739,0.7469891935098121,2.055573552479029,11.47285825,30.4098,1,0.9216040958824464,4
AEHR,68.86000061035156,36.39619987487793,0.9212199066065045,0.9324420024420024,0.93659793814433,0.7507504062916434,0.9553476000640948,0.9913374700745835,0.8240254571440139,3.134793480674042,7.836664075,68.108825,1,0.9212199066065045,4
AXTI,63.119998931884766,39.48400009155274,0.9019820623557737,0.9015315315315315,0.9061538461538462,0.5348802991844229,0.9937588602537056,0.9190267984082416,0.8950952595282492,1.408658670621851,15.1238235,61.222849999999994,1,0.9019820623557737,3
DBD,84.51000213623047,75.98759979248047,0.8988021598266445,0.9036294261294262,0.9369845360824745,0.9272917544824761,0.8703526597856495,0.9849222806697033,0.7836337760951163,7.234848734510942,4.867178825,83.695,1,0.8988021598266445,3
MYRG,315.0299987792969,271.18520111083984,0.8919600407873602,0.8886965811965812,0.913127413127413,0.9807733260052848,0.8998686292500725,0.8157010754948899,0.9671665576304753,0.9698452307519767,5.12099655,315.815,1,0.8919600407873602,3
BF-B,30.309999465942383,26.817889289855955,0.8856363435487147,0.8869547977795401,0.8923809523809524,0.5016896229525095,0.9943817273714181,0.950454490402944,0.7738735251621849,1.713427105618104,13.209821,30.3975,1,0.8856363435487147,3
CROX,101.94999694824219,86.41980010986327,0.8734092438280583,0.877323883161512,0.8851282051282051,0.8171053247084175,0.9044209965601717,0.8865688249708868,0.82426136910673,1.2851451292338878,5.1387994,102.06875,1,0.8734092438280583,3
