,price,ma50,mean_ret_fwd_1d,mean_ret_fwd_5d,mean_ret_fwd_20d,appearances,appearances_persistent,avg_HotScore,rule_score
RGC,31.171100616455078,22.318822021484376,2.6118363725422493,13.355256727773316,75.65748684337123,28,329.0,0.8513266637518407,6
SNDK,513.6099853515625,292.09879913330076,2.4620824698754307,12.58195385285032,73.37841341461132,26,284.0,0.8236144615558438,6
RKLB,88.54499816894531,66.01360046386719,0.8822336836378952,8.937527791293777,40.5528436319167,27,365.0,0.758954328941358,6
MU,426.6736145019531,287.7679959106445,2.237071307434069,8.387634483338854,40.01002168479936,28,307.0,0.7992870018083565,6
BE,163.54750061035156,111.0957502746582,1.7855930335963666,7.904876618747124,10.022235457381464,22,265.0,0.7902286421957883,6
VERA,45.45000076293945,43.84889980316162,0.44676304603347494,7.578142674295977,12.17252398700518,16,248.0,0.8238586891884206,6
ASTS,115.33499908447266,79.41289970397949,1.0883689430209136,7.3988430529214035,37.661320988331276,28,377.0,0.7710662335643169,6
LITE,388.79998779296875,336.92259857177737,0.40230868325223446,3.063195256460986,7.47527537018066,22,286.0,0.7966473607097069,6
CRWV,108.63500213623047,81.8583006286621,0.6247791426561101,1.2411963479705712,11.713945761118424,30,254.0,0.7320179661148405,6
HYMC,56.47999954223633,22.802399921417237,0.8070452531804098,13.84629503206498,109.55593049098134,17,0.0,0.0,4
MKSI,235.83999633789062,172.24619201660155,1.3589864298274261,7.066178924457056,36.25324021307134,8,0.0,0.0,4
SCCO,197.00999450683594,151.5175994873047,1.6709048790012042,5.27653763595323,7.287687690597244,7,0.0,0.0,4
SATS,131.0,100.62179962158203,1.5553566257952631,4.968853620020478,22.511039306714874,16,0.0,0.0,4
VIST,58.22999954223633,49.29279998779297,-0.30975910568817877,4.964963972685998,,3,0.0,0.0,4
STX,430.7099914550781,293.9750231933594,1.5907949131207246,4.641716624996433,15.739191341499044,9,0.0,0.0,4
ERO,35.93000030517578,27.112200088500977,0.6984600290487684,2.6421818336837344,16.43062590981025,14,0.0,0.0,4
GEV,701.9600219726562,639.9316271972656,0.09666514647522614,1.651529417586107,2.1157780287541295,15,0.0,0.0,4
CDLR,24.850000381469727,19.116200046539305,5.343695879389543,0.0,,3,0.0,0.0,2
WSFS,63.46500015258789,56.62569999694824,2.9106567811550077,0.0,,2,0.0,0.0,2
MSTR,163.1199951171875,170.75220092773438,0.012227919720058015,-0.8957431739998409,-3.700595448872,26,274.0,0.7324699569735276,2
GLW,111.67739868164062,88.50054733276367,2.688965586388329,-2.7357827986694394,-3.3305928080478724,4,0.0,0.0,2
