,price,ma50,mean_ret_fwd_1d,mean_ret_fwd_5d,mean_ret_fwd_20d,appearances,appearances_persistent,avg_HotScore,rule_score
RGC,30.700000762939453,19.917600059509276,3.3059782131805466,19.677201276984825,106.87136615849197,25,308.0,0.8481221906772355,6
SNDK,416.4049987792969,254.5081005859375,1.7609101546286616,13.288449248676116,48.85197255023602,19,258.0,0.8231537320807876,6
RKLB,91.89720153808594,60.16464424133301,1.954505348587898,11.781007806014543,56.83594989284887,23,341.0,0.7555146378073864,6
BE,142.87210083007812,107.99564270019532,1.774587377533355,9.840804724184528,-4.940297501795715,17,241.0,0.792787273055059,6
ASTS,103.45500183105469,72.34329971313477,1.6467977835662282,8.354223828750609,26.52266615211937,23,346.0,0.7606743470384005,6
MU,341.2298889160156,263.2035119628906,1.820570117431372,7.778958618783349,34.8948210995361,20,267.0,0.7914697792456141,6
VERA,47.209999084472656,40.708199729919436,0.44676304603347494,7.578142674295977,24.33195531371517,16,248.0,0.8238586891884206,6
LITE,349.7900085449219,318.3493994140625,0.4329414416661673,3.427615710570122,10.781501400939437,19,270.0,0.7964567493951196,6
CMPO,25.209999084472656,20.13979995727539,1.6856188262429035,17.795420332069313,,4,0.0,0.0,4
FTAI,268.1449890136719,183.2141098022461,2.3105620471442947,13.12907323394551,,9,0.0,0.0,4
ENTG,115.36000061035156,86.90719955444337,2.7660572221319657,10.445567121488397,5.06507612228837,6,0.0,0.0,4
LRCX,220.0800018310547,169.8919839477539,0.7607304146580932,8.134250767826147,30.948602245902144,13,0.0,0.0,4
CAMT,147.71499633789062,113.06509979248047,2.022085851512788,6.435128225079207,-0.23540515168802076,9,0.0,0.0,4
ATRC,41.63999938964844,37.725600242614746,-2.308083215140888,6.322128497683055,3.963868520230518,2,0.0,0.0,4
NVMI,445.06500244140625,330.93950134277344,2.0834241383211105,6.156387936222033,15.545379703101359,7,0.0,0.0,4
ONTO,222.11500549316406,155.18069961547852,3.6566779384509056,6.077388444991489,2.4998417251061777,6,0.0,0.0,4
HSAI,28.889999389648438,21.698400020599365,-0.45582605943931426,5.072315115982493,29.217048935527675,8,0.0,0.0,4
ASML,1341.2249755859375,1093.4740881347657,1.893734995590108,5.019490216814611,1.3950000553657544,8,0.0,0.0,4
COHR,198.64999389648438,171.01959930419923,1.0644794452769923,4.4961857249655175,6.590807480745475,14,0.0,0.0,4
TTMI,103.5,71.00899932861329,3.6210475159060587,4.4548408014310645,-5.560025479974634,8,0.0,0.0,4
KLAC,1560.0,1238.543125,1.4721663008859684,3.9684320959749257,17.091527875217682,8,0.0,0.0,4
TLN,414.5849914550781,375.47009704589846,0.0919095899852306,3.909559125436612,10.036628060637298,6,0.0,0.0,4
AMAT,323.17999267578125,258.1863217163086,1.9172301185786,3.72354640908746,-1.5269578832241226,5,0.0,0.0,4
MKSI,209.0500030517578,161.01344848632812,0.5350810056905186,3.3049068611882726,,4,0.0,0.0,4
PEN,351.4200134277344,297.8382000732422,4.273353647318334,2.990169583728034,5.287964196330701,5,0.0,0.0,4
BMNR,31.764999389648438,32.842890625,0.22346215332562586,2.9025357298179584,-10.603061960440284,22,246.0,0.7226015312342212,4
TSM,343.7550048828125,297.8593542480469,1.0059371941653825,1.8815679827542457,10.729985917498711,10,0.0,0.0,4
STUB,15.59000015258789,13.870800018310547,1.3199647343004495,0.9047215360496828,12.740984620343298,5,0.0,0.0,4
TIGO,56.09000015258789,51.68825859069824,-0.3171388296796862,0.4964461898349093,3.119805662892461,3,0.0,0.0,4
FIGR,64.24500274658203,42.12680023193359,2.6390231060635934,0.15763713568535437,36.39159558265492,10,0.0,0.0,4
CRWV,98.17500305175781,82.07770034790039,0.5318773401596092,0.13758230795603588,0.17184047536843394,25,0.0,0.0,4
