,price,ma50,avg_HotScore,median_HotScore,max_HotScore,avg_TrendScore,avg_MomentumScore,avg_VolumeScore,avg_VolatilityScore,avg_VolumeSpike,avg_regularMarketChangePercent,avg_regularMarketPrice,appearances,avg_HotScore_persistent,rule_score
ICLR,158.1699981689453,126.84559921264649,0.9482823106171446,0.9503184713375796,0.9531982942430705,0.8508749087534361,0.9891200622037414,0.9302774475125197,0.9570284567055481,1.5186705544804717,12.283594333333333,160.195,1,0.9482823106171446,4
NTRA,259.9700012207031,210.38800079345702,0.9476915147540566,0.9479744136460552,0.9492569002123142,0.8782732672434351,0.9816105917173119,0.9184652650788694,0.9741881907552488,1.425020557673619,10.816726333333333,260.15333333333336,1,0.9476915147540566,4
KBH,61.5099983215332,51.25875823974609,0.9405262427284787,0.942004264392324,0.9479830148619957,0.7173083694555191,0.9969950046172261,0.988154157517637,0.8699659951786236,2.683610406411867,16.621987,61.49476666666666,1,0.9405262427284787,4
MANE,117.29000091552734,96.2666000366211,0.9290173324590968,0.928358208955224,0.9447983014861996,0.8893243261179214,0.9843543785269865,0.8919870793442404,0.9168269479618765,1.3039470022607522,11.369054333333333,115.37833333333333,1,0.9290173324590968,4
DFTX,42.130001068115234,23.604799995422365,0.9197209352567297,0.9218550106609807,0.9218683651804672,0.5868645371429498,0.9985005202791184,0.9977897882251027,0.8116643678297865,4.788022947704614,17.510424,42.51573333333334,1,0.9197209352567297,4
IESC,747.489990234375,660.59240234375,0.917878092214103,0.9162046908315564,0.943586698337292,0.992577599037937,0.8390116072041708,0.9351000210085872,0.9884063121792203,1.5339994636270056,6.224376666666667,754.7666666666668,1,0.917878092214103,3
WDFC,244.0800018310547,211.82331481933593,0.9148951970135627,0.9112526539278132,0.92458432304038,0.9808998596632962,0.9163360868873278,0.8716319364033183,0.9550820144775343,1.200894454040633,7.428438066666668,244.0666666666667,1,0.9148951970135627,3
MHO,158.8300018310547,133.4461996459961,0.8980964514842583,0.8970308788598576,0.904371002132196,0.9580120122179632,0.9129897633415417,0.8572060158819013,0.9136336376712856,1.1670720425079824,7.402178433333333,159.65333333333334,1,0.8980964514842583,3
EXPE,262.1499938964844,236.66326385498047,0.894040727089024,0.8923990498812351,0.9047974413646056,0.8663463911777166,0.9358927006394016,0.8209758642038293,0.9625104513806081,1.0955654119064666,8.004512166666666,264.68666666666667,1,0.894040727089024,3
PRIM,92.69000244140625,130.53660049438477,0.9177101066710277,0.9152019002375296,0.9307855626326964,0.713679711543096,0.9548514479826421,0.9814364526685789,0.8432068514439539,2.418349534297022,8.883663333333333,92.49666666666667,1,0.9177101066710277,1
