,price,ma50,avg_HotScore,median_HotScore,max_HotScore,avg_TrendScore,avg_MomentumScore,avg_VolumeScore,avg_VolatilityScore,avg_VolumeSpike,avg_regularMarketChangePercent,avg_regularMarketPrice,appearances,avg_HotScore_persistent,rule_score
CAR,448.9800109863281,151.21620040893555,0.9642598163365228,0.9683727198646022,0.9766318537859008,0.9569586617852631,0.9411298484825598,0.9726542519961547,0.9936975749522322,3.100923296597756,10.7541275,438.276875,1,0.9642598163365228,4
XNDU,32.66999816894531,0.0,0.9575688770715066,0.9576830434302945,0.9654485049833889,0.7503325699006764,0.9986734040382004,1.0,0.9149996433403441,10.204188848562005,36.39217325,34.341899999999995,1,0.9575688770715066,4
ALB,215.6199951171875,172.62366485595703,0.9438754813516498,0.9499921644831693,0.9586161879895562,0.8901177941053996,0.9739808479579544,0.9062681351744717,0.9838827892238031,1.5364142981223645,13.718878,210.8175,1,0.9438754813516498,4
AEHR,80.8499984741211,41.13199993133545,0.9408888268120991,0.9386730761930071,0.9508305647840531,0.80220499949645,0.9569216898041538,0.9820028855598186,0.9102236274253188,3.35781469557032,11.803466,81.8625,1,0.9408888268120991,4
NN,21.489999771118164,16.650100078582764,0.9237192589706723,0.9268946279696608,0.9326370757180156,0.6769876371651696,0.9939251151280127,0.9906601325162384,0.8070782928933375,4.395421182835888,23.8656505,21.02,1,0.9237192589706723,3
JBHT,238.32000732421875,218.4822817993164,0.9192720117956313,0.9179425847696538,0.9257042253521126,0.9423832402934695,0.8940841358658713,0.9129323541831612,0.9628895812456151,1.6526626219435476,7.203798375,240.31875,1,0.9192720117956313,3
AXTI,81.77999877929688,44.48820007324219,0.9147923432211253,0.9153255466981255,0.9172506738544474,0.5820549084297238,0.998289153525806,0.8968105319403604,0.9665098123249733,1.4044886066192346,26.450752,79.5749,1,0.9147923432211253,3
PII,53.02000045776367,57.91308433532715,0.9412908538381448,0.9427240006619351,0.9524916943521594,0.8420187251523236,0.9646528484310003,0.984585247644251,0.8742782384828726,3.7676923811093856,13.306709999999999,54.25125,1,0.9412908538381448,2
DOO,54.900001525878906,71.23045478820801,0.9079591749904368,0.9159456740442657,0.9197127937336812,0.9275802786258955,0.8837190879798882,0.9969625575640063,0.7848128559374213,7.159643830437454,7.1519747,54.572500000000005,1,0.9079591749904368,1
BAP,340.2200012207031,340.2365991210938,0.8980661226621556,0.9036748573935935,0.9220626631853786,0.985197038332426,0.8526741976092483,0.8733697631376713,0.9771551628374555,1.3093676370751965,6.39237625,336.721225,1,0.8980661226621556,1
