,price,ma50,avg_HotScore,median_HotScore,max_HotScore,avg_TrendScore,avg_MomentumScore,avg_VolumeScore,avg_VolatilityScore,avg_VolumeSpike,avg_regularMarketChangePercent,avg_regularMarketPrice,appearances,avg_HotScore_persistent,rule_score
DE,662.489990234375,519.1700061035157,0.9824218749999998,0.9824218749999998,0.9824218749999998,0.9427083333333334,0.9791666666666666,0.9869791666666666,1.0,4.182847743769735,11.5849,662.0,1,0.9824218749999998,4
RNG,39.5,28.55459991455078,0.9520189298099521,0.9603101116401904,0.9618677042801556,0.7123715011740227,1.0,0.9961201979953443,0.9106985519708969,5.234612029684727,34.603456916666666,39.5568,1,0.9520189298099521,4
VICR,170.00999450683594,137.42979919433594,0.9420392160688479,0.9718878239919515,0.9736147757255936,0.9408193848459293,0.9248237510598157,0.9655610398384915,0.9316130038492366,2.5369788307094083,8.77704728,166.24200000000002,1,0.9420392160688479,4
OMC,83.26000213623047,76.99429550170899,0.9311197916666668,0.9311197916666668,0.9311197916666668,0.703125,0.9895833333333334,0.9296875,0.9453125,2.737270903772217,15.3649,80.94,1,0.9311197916666668,4
TS,52.2599983215332,42.943400115966796,0.928515625,0.928515625,0.928515625,0.8307291666666666,0.9453125,0.984375,0.8502604166666666,3.927586552071881,7.86246,53.64,1,0.928515625,4
ULS,80.16999816894531,76.24439987182618,0.9240885416666664,0.9240885416666664,0.9240885416666664,0.8645833333333334,0.9947916666666666,0.8567708333333334,0.9479166666666666,1.865749449669802,15.986,82.64,1,0.9240885416666664,3
HLF,19.959999084472656,15.507999954223633,0.9126302083333332,0.9126302083333332,0.9126302083333332,0.6145833333333334,0.9973958333333334,0.9791666666666666,0.796875,3.812527409532086,18.3192,19.57,1,0.9126302083333332,3
OII,34.790000915527344,28.206200065612794,0.9126302083333332,0.9126302083333332,0.9126302083333332,0.8072916666666666,0.9635416666666666,0.9557291666666666,0.80078125,3.1613613326644074,9.33817,36.18,1,0.9126302083333332,3
RELY,17.149999618530273,13.8967999458313,0.9109375,0.9109375,0.9109375,0.4921875,1.0,0.9947916666666666,0.8177083333333334,7.285718891058619,25.93681,17.14,1,0.9109375,3
KRMN,81.62000274658203,89.44760040283204,0.912890625,0.912890625,0.912890625,0.8359375,0.9583333333333334,0.8828125,0.9244791666666666,2.0743890205271844,9.20988,88.46,1,0.912890625,1
