,price,ma50,mean_ret_fwd_1d,mean_ret_fwd_5d,mean_ret_fwd_20d,appearances,appearances_persistent,avg_HotScore,rule_score
RGC,24.31999969482422,20.415200023651124,3.2331887528089296,14.433003118093723,96.70263110134545,25,308.0,0.8481221906772355,6
SNDK,453.1199951171875,263.4782000732422,2.115824453494666,13.256223611475546,62.03030885128088,21,273.0,0.8232380036862436,6
RKLB,89.16000366210938,61.59130043029785,1.512394346208776,11.71863641346173,55.714620511866286,26,361.0,0.7596280834623964,6
BE,151.75,108.53740051269531,1.7596112300263929,9.76552238185636,4.073322088471853,20,261.0,0.7909183711722099,6
ASTS,112.44000244140625,74.0547996520996,1.9872458642047424,8.711435770070594,32.02539786129073,26,368.0,0.7703956615441517,6
MU,365.0,268.5595932006836,1.7634125827133482,7.778958618783349,36.61142745700746,24,289.0,0.7980825316436801,6
VERA,44.83000183105469,41.54739971160889,0.44676304603347494,7.578142674295977,24.33195531371517,16,248.0,0.8238586891884206,6
LITE,356.8299865722656,323.4183987426758,0.11853268702293705,3.427615710570122,9.509742989627826,20,278.0,0.7969388521222197,6
HYMC,42.77000045776367,17.827399969100952,0.032207011650193025,12.097882631140616,,12,0.0,0.0,4
VICR,157.39999389648438,106.43940017700196,3.029967022067453,9.209290057516649,44.868769504603456,13,0.0,0.0,4
KGC,36.560001373291016,28.18860004425049,-0.13373725219886223,8.86779048312416,,3,0.0,0.0,4
ORLA,16.889999389648438,13.2832000541687,1.7846825019759205,7.778982372904286,12.671318796234342,3,0.0,0.0,4
ALM,9.4399995803833,7.728200025558472,0.9218946703671086,7.197908183755962,12.187936014984624,8,0.0,0.0,4
FNV,253.1699981689453,210.0316003417969,0.9266927820933413,6.548059381813953,,2,0.0,0.0,4
HBM,24.690000534057617,18.573600025177,0.4962107398262379,5.160861545926787,16.860329200269252,4,0.0,0.0,4
OR,43.7599983215332,35.50760009765625,-0.29223257848635664,4.403655489787006,15.067277662579514,3,0.0,0.0,4
RGLD,277.70001220703125,214.69144561767578,-0.6873947290247484,3.9198044477498195,,2,0.0,0.0,4
AAUC,29.25,21.656399898529052,0.5177974083757472,3.47618239575318,13.493524390452736,12,0.0,0.0,4
ENLT,53.880001068115234,42.414599838256834,1.1750598511171018,3.4329409482059603,12.470397348534444,11,0.0,0.0,4
STZ,163.63999938964844,139.97620040893554,-0.15801931115817236,3.2575004150729336,,5,0.0,0.0,4
AEM,209.08999633789062,174.2032305908203,1.236080699419209,3.2217252393449662,14.043432389503163,5,0.0,0.0,4
BMNR,28.239999771118164,32.39586563110352,0.09542116899781371,2.9025357298179584,-10.847301127420891,22,246.0,0.7226015312342212,4
CEF,53.689998626708984,44.02339981079101,-0.6319361591884797,2.537678985552791,12.643137603197928,6,0.0,0.0,4
EGO,42.88999938964844,33.45079990386963,1.2709561440988004,2.4975904083800735,15.774424851028112,3,0.0,0.0,4
FRPT,67.66999816894531,60.23019981384277,-0.10438820815859562,2.0607558929116476,-3.1245346448381337,3,0.0,0.0,4
SKE,29.139999389648438,22.338799953460693,-0.3917874316420081,1.9719397846949578,8.76318460410212,12,0.0,0.0,4
BVN,37.59000015258789,27.373200187683107,1.1084346639856468,1.7278378562697982,24.010597389582934,4,0.0,0.0,4
ERO,30.989999771118164,25.769000129699705,-0.06497034545826447,1.397190372799867,10.187348196165768,10,0.0,0.0,4
PAAS,58.619998931884766,47.210000076293944,0.08523789654743334,0.778157197701408,14.779747642012158,14,0.0,0.0,4
ARMN,19.56999969482422,14.65279993057251,-0.5110922420893305,0.13896767752559214,16.88979239786174,6,0.0,0.0,4
USAR,19.200000762939453,15.282300128936768,0.9549216479449575,0.06702572234110064,-3.9344067647050287,6,0.0,0.0,4
BRZE,24.209999084472656,30.534799880981446,-1.711869435361277,2.635172453160817,-15.123871130206332,5,0.0,0.0,2
LEGN,23.420000076293945,25.269099998474122,1.3644427053692842,2.464794851300267,,2,0.0,0.0,2
BSX,91.19999694824219,96.87299987792969,0.9503486235131198,1.690842563453728,-5.011571231522912,4,0.0,0.0,2
ACLX,72.16999816894531,73.01749984741211,-2.4961377574947208,1.147540628520699,-11.692103772796349,5,0.0,0.0,2
IAG,19.829999923706055,15.625399932861328,,0.0,,1,0.0,0.0,2
OGN,9.460000038146973,7.49460584640503,,0.0,,1,0.0,0.0,2
QGEN,55.45000076293945,46.162399978637694,,0.0,,1,0.0,0.0,2
SKM,23.18000030517578,20.33499984741211,,0.0,,1,0.0,0.0,2
SVM,12.239999771118164,8.16059998512268,8.222805632159137,0.0,,4,0.0,0.0,2
MSTR,160.22999572753906,178.93880096435547,0.07476102571442009,-0.29801627410433545,-7.165361498124852,25,273.0,0.7327365648791836,2
GFS,43.619998931884766,36.90049987792969,2.4903655635581057,-0.5648298238608906,1.1809989100445506,2,0.0,0.0,2
