,price,ma50,mean_ret_fwd_1d,mean_ret_fwd_5d,mean_ret_fwd_20d,appearances,appearances_persistent,avg_HotScore,rule_score
RGC,22.819000244140625,20.606380023956298,3.2331887528089296,14.433003118093723,90.4323750683168,25,308.0,0.8481221906772355,6
SNDK,475.8782043457031,268.84196411132814,2.24974547775873,13.256223611475546,66.25994202260539,22,274.0,0.8233342370908385,6
BE,152.2050018310547,108.84430053710938,1.6185758914914234,9.717574850042007,10.198281109119698,20,261.0,0.7909183711722099,6
ASTS,109.12999725341797,74.93179962158203,1.59493686017412,8.711435770070594,33.31641197929105,26,368.0,0.7703956615441517,6
MU,387.3699951171875,271.5423178100586,2.307711577417522,7.778958618783349,37.749426896830435,25,290.0,0.7983641966928207,6
VERA,45.29999923706055,41.94899971008301,0.44676304603347494,7.578142674295977,21.06923312525208,16,248.0,0.8238586891884206,6
LITE,369.6400146484375,326.0175991821289,0.29210369241930584,3.3649617583194233,8.79605311056938,20,278.0,0.7969388521222197,6
RKLB,88.88990020751953,62.37689842224121,1.3606831231397172,11.71863641346173,52.72824130593331,26,361.0,0.7596280834623964,5
KEP,23.274999618530273,17.358299980163576,1.3449713321744643,8.43650997422241,2.1689449248742054,4,0.0,0.0,4
ALM,10.0,7.80000002861023,1.5415629343546648,7.197908183755962,13.67700354933139,9,0.0,0.0,4
EGO,45.349998474121094,33.83239986419678,2.759170979939333,2.4975904083800735,15.774424851028112,4,0.0,0.0,4
USAR,21.350000381469727,15.392900142669678,2.6620870791008038,0.06702572234110064,-3.9344067647050287,7,0.0,0.0,4
BMNR,28.594100952148438,32.22056709289551,0.09542116899781371,2.9025357298179584,-10.689919757493755,22,246.0,0.7226015312342212,3
MSTR,163.110107421875,177.45700317382813,0.07476102571442009,-0.5250155171529715,-6.611592393128584,25,273.0,0.7327365648791836,1
