,price,ma50,mean_ret_fwd_1d,mean_ret_fwd_5d,mean_ret_fwd_20d,appearances,appearances_persistent,avg_HotScore,rule_score
SNDK,543.4000244140625,298.1639999389648,2.6035223479374605,12.71461163788703,73.37841341461132,27,296.0,0.8228064903238674,6
RGC,28.510000228881836,22.65940002441406,2.736518824704865,12.559100045390903,73.08002386493477,28,329.0,0.8513266637518407,6
RKLB,86.08999633789062,66.82510040283204,0.8822336836378952,8.937527791293777,39.410690271907185,27,365.0,0.758954328941358,6
MU,432.7500915527344,291.66051879882815,2.2132331921186292,8.475578694465195,40.735126079376215,29,317.0,0.7986611479568682,6
BE,154.2550048828125,111.97990036010742,1.4553296560251743,7.904876618747124,10.022235457381464,22,270.0,0.7894029375555324,6
VERA,44.900001525878906,44.17309982299805,0.44676304603347494,7.578142674295977,12.17252398700518,16,248.0,0.8238586891884206,6
ASTS,118.3499984741211,80.66979972839356,0.9675998028583076,7.191011726019765,39.48613134953711,28,384.0,0.7709710055223554,6
LITE,378.010009765625,339.7637991333008,0.26715884091245584,3.063195256460986,7.47527537018066,22,287.0,0.7962773717396933,6
CRWV,98.12999725341797,82.22140045166016,0.5169912032214422,1.2411963479705712,14.391702037777517,30,254.0,0.7320179661148405,6
CUK,30.635000228881836,27.466499977111816,-0.05995427362835315,7.597241952642887,5.55399958544344,6,0.0,0.0,4
LMT,633.5250244140625,503.4833953857422,0.5847692786641019,7.348436508804034,,5,0.0,0.0,4
NCLH,22.59000015258789,21.006400184631346,2.0252264883611892,6.472420637606812,7.208017625877625,6,0.0,0.0,4
SCCO,208.26499938964844,153.09249938964842,2.2449618267891176,5.27653763595323,7.287687690597244,8,0.0,0.0,4
LUV,48.459999084472656,39.635627555847165,0.7289800580429453,4.770547471851314,7.208515576950023,9,0.0,0.0,4
BKD,14.538800239562988,11.192576007843018,1.4271081920753215,4.142486479931101,17.834395622990584,5,0.0,0.0,4
RCL,333.739990234375,278.3691653442383,4.168795628411972,3.7048984882672813,5.111527179918517,7,0.0,0.0,4
HON,226.3800048828125,201.02080078125,1.9063517483150605,2.715393192453286,,2,0.0,0.0,4
ERO,38.314998626708984,27.451500015258787,1.130061902693463,2.6421818336837344,19.894849543868865,15,0.0,0.0,4
VIK,73.07499694824219,69.15870002746583,-0.05077666052950014,1.8561233782724618,-2.4883070282341766,3,0.0,0.0,4
LBRT,25.799999237060547,19.06305233001709,0.01242185766077153,1.8123937891459607,27.834207782701757,3,0.0,0.0,4
APH,150.0850067138672,140.35172439575194,-0.5346290254816655,1.3570551846930974,14.273053274932845,6,0.0,0.0,4
CCL,30.934999465942383,28.556300201416015,-0.3380842436478937,1.0549475675398945,-2.3002177271335156,6,0.0,0.0,4
META,738.0,645.3994067382813,-0.07710628476363672,0.016057794024616226,-0.08931176347138169,13,0.0,0.0,4
AOS,73.62000274658203,68.25960006713868,,0.0,,1,0.0,0.0,2
BIPC,48.66999816894531,45.383139266967774,,0.0,,1,0.0,0.0,2
CP,75.5,72.7477995300293,,0.0,,1,0.0,0.0,2
HXL,86.13500213623047,77.1177001953125,,0.0,,1,0.0,0.0,2
IBM,304.8599853515625,301.6962005615234,,0.0,,1,0.0,0.0,2
INOD,63.619998931884766,56.76540000915527,,0.0,,1,0.0,0.0,2
PH,951.5549926757812,889.7066979980468,,0.0,,1,0.0,0.0,2
RCI,38.185001373291016,37.206900100708005,,0.0,,1,0.0,0.0,2
TT,423.5799865722656,396.73119873046875,,0.0,,1,0.0,0.0,2
VIRT,39.90999984741211,34.727371520996094,,0.0,,1,0.0,0.0,2
UCTT,48.255001068115234,30.719499893188477,0.35298794718380283,-0.12864882563928073,,4,0.0,0.0,2
ALGM,37.375,28.63020004272461,2.3133644108039197,-0.5629403984249345,19.66548920656386,8,0.0,0.0,2
CHRW,194.91000366210938,164.5284603881836,-0.008290900820118186,-0.8781280950019399,6.9317741736738325,3,0.0,0.0,2
MSTR,140.3800048828125,169.47140106201172,0.012227919720058015,-0.8957431739998409,-4.242611801953751,26,274.0,0.7324699569735276,2
PHM,127.70500183105469,123.73113983154298,0.7791216362131426,-1.4901673722991116,,2,0.0,0.0,2
AMP,520.8099975585938,486.04319946289064,-0.3636449366557326,-2.0764214552047355,2.2140074063049964,3,0.0,0.0,2
VIAV,24.020000457763672,18.201400089263917,2.4240674736815793,-2.782993111711879,0.5751287728056387,4,0.0,0.0,2
MOD,173.94000244140625,142.6615998840332,-1.8215949897789012,-3.287242370174766,-10.160995070358352,8,0.0,0.0,2
TAL,12.619999885559082,11.172200031280518,-2.6101194333152167,-12.561174005732312,,2,0.0,0.0,2
BFH,71.5,71.98859977722168,-1.189204846153687,-2.072028552262125,,4,0.0,0.0,0
