,price,ma50,avg_HotScore,median_HotScore,max_HotScore,avg_TrendScore,avg_MomentumScore,avg_VolumeScore,avg_VolatilityScore,avg_VolumeSpike,avg_regularMarketChangePercent,avg_regularMarketPrice,appearances,avg_HotScore_persistent,rule_score
INOD,103.83000183105469,44.767199935913084,0.9720525661591268,0.9727383863080684,0.9729166666666668,0.8715984763913714,0.9883127161939664,0.9991181657848324,0.9464595491370504,8.035654223113218,21.926934,103.455,1,0.9720525661591268,4
VICR,312.9599914550781,205.7406005859375,0.9535161141790773,0.9518382352941176,0.9584656084656084,0.956383164512749,0.9857988925897262,0.8990939353193057,0.9908265397982067,1.836337131507304,21.67439733333333,312.05833333333334,1,0.9535161141790773,4
LQDA,53.130001068115234,37.8120002746582,0.9501409010131264,0.9529339853300732,0.9533088235294118,0.781167664928871,0.994090518576352,0.9906948607569444,0.8867462587679281,4.293053703123021,24.14476,52.620000000000005,1,0.9501409010131264,4
NBTX,53.54999923706055,33.57440021514893,0.9493066003001761,0.9526894865525672,0.9534313725490196,0.9790075769509108,0.9788758979096484,0.9682689656501919,0.8495257017957053,2.6494152217486913,16.94877466666667,53.199999999999996,1,0.9493066003001761,4
P,87.33999633789062,65.93060005187988,0.9325396825396826,0.9325396825396826,0.9325396825396826,0.7354497354497355,0.9603174603174603,0.9814814814814816,0.8968253968253969,2.7467864101290664,13.165292,88.45,1,0.9325396825396826,4
BLLN,105.94000244140625,78.98720016479493,0.930294247328561,0.949877450980392,0.9499999999999998,0.9454460358806204,0.9382197640443483,0.9391415173331853,0.8933659762918116,2.2635638383254677,12.114534,104.22166666666665,1,0.930294247328561,3
CRCL,131.75999450683594,105.79399963378906,0.9146794308142526,0.916137566137566,0.9165036674816626,0.5428143004009537,0.9730980955272628,0.9467169146024795,0.9423137361437375,2.3080664140892337,15.630336999999999,131.43699999999998,1,0.9146794308142526,3
LITE,1053.0899658203125,795.2489990234375,0.9134456270509652,0.90625,0.9335978835978836,0.9226899444011961,0.9790075769509108,0.7957828019372197,1.0,1.3772611246968285,16.60966133333333,1053.4866666666667,1,0.9134456270509652,3
QCOM,237.52999877929688,143.54118225097656,0.9066134014957065,0.9059902200488996,0.9088235294117646,0.6390249117848715,0.9035280280725891,0.9633081567318588,0.9465912281783129,2.5228672702771555,8.577906666666665,237.88333333333333,1,0.9066134014957065,3
PRIM,114.38999938964844,150.16654632568358,0.9153770554676638,0.9259803921568628,0.928484107579462,0.8992505360380139,0.9166487839362857,0.9377958101650513,0.8819819696419725,2.2989082005089982,9.095099666666668,114.33166666666666,1,0.9153770554676638,1
