,price,ma50,avg_HotScore,median_HotScore,max_HotScore,avg_TrendScore,avg_MomentumScore,avg_VolumeScore,avg_VolatilityScore,avg_VolumeSpike,avg_regularMarketChangePercent,avg_regularMarketPrice,appearances,avg_HotScore_persistent,rule_score
TWLO,183.30999755859375,129.73720001220704,0.967157992579126,0.9667604780908134,0.9739782016348774,0.8647630900007974,0.9917891782055577,0.9575387509943026,0.992084541795476,1.8819700998036648,21.3030245,179.60125,1,0.967157992579126,4
RDDT,169.10000610351562,144.81059967041017,0.9506925803576967,0.949518782139099,0.9549046321525884,0.7868504258908211,0.9790219029592884,0.9554468728568412,0.974717331164846,1.8127195692859814,13.74379,167.464975,1,0.9506925803576967,4
TEAM,89.97000122070312,71.40080032348632,0.9498658976790323,0.9494984315126969,0.9561307901907355,0.639241054574613,0.9990234375,0.9805556452905766,0.965445566224346,2.5052738140611366,26.6259565,86.853125,1,0.9498658976790323,4
NVT,156.72999572753906,123.61920547485352,0.9295854041910122,0.93060126275319,0.9317484662576688,0.8553573713975184,0.9653653333839901,0.8973183649536246,0.9605518631654757,1.3129718290803178,11.614495250000001,159.49875,1,0.9295854041910122,4
BTSG,52.720001220703125,43.69060020446777,0.9120957055127448,0.910111316142638,0.9215258855585832,0.7215388276252916,0.9642071874829758,0.9781732030378798,0.8005434303395806,2.460242299393677,10.568091625,53.03875,1,0.9120957055127448,3
CBOE,328.7349853515625,294.10140502929687,0.9111468178913125,0.9113814465107362,0.9190735694822888,0.9605876580984133,0.9312286863616389,0.8342888026265616,0.9857846546780047,1.0333559330350024,8.6336635,325.99875000000003,1,0.9111468178913125,3
MXL,78.83499908447266,24.834099807739257,0.9111087632519388,0.9082673178867116,0.9361035422343325,0.7788071051077057,0.9446471210346202,0.9598419163815287,0.8332844482275811,1.9318926868944903,9.195617,77.2559,1,0.9111087632519388,3
AXTI,92.79000091552734,56.3852001953125,0.9092461884756731,0.9087585074769937,0.9145631067961164,0.5754471729721995,0.9871930863209952,0.9063772350004948,0.9447592935796587,1.3592205510763489,18.04059175,93.50999999999999,1,0.9092461884756731,3
VEEV,172.86749267578125,174.65494964599608,0.9571378305014018,0.9567436733128835,0.959400544959128,0.8713979791409223,0.9657012913815287,0.9694486833446827,0.9634777071656777,2.1727765563379227,11.16437775,173.38625,1,0.9571378305014018,2
OLED,96.62999725341797,96.77762374877929,0.922696170755708,0.9184468462423313,0.9559945504087192,0.9046296535291485,0.9202774905249793,0.9708593625720624,0.8516765340941428,2.28912707691003,8.647105975,94.6225,1,0.922696170755708,1
