,price,ma50,mean_ret_fwd_1d,mean_ret_fwd_5d,mean_ret_fwd_20d,appearances,appearances_persistent,avg_HotScore,rule_score
SNDK,471.5,278.70040008544925,2.4261873805549445,13.363614437213199,67.46824825692336,23,281.0,0.8239435302724848,6
RGC,29.979999542236328,21.266200008392335,3.0100876949586444,13.355256727773316,81.93725018696855,27,319.0,0.8520451744355582,6
RKLB,91.9000015258789,63.882300491333005,1.2804470508256869,11.028207892319752,46.53612475411023,27,363.0,0.7590357989341913,6
BE,146.42739868164062,109.16374847412109,1.5052314947399807,9.645186970452999,10.022235457381464,20,261.0,0.7909183711722099,6
ASTS,116.26000213623047,76.71399978637696,1.1732196364759409,8.976198898093726,32.99239831565815,27,376.0,0.7710630463369793,6
MU,397.6300964355469,277.6608868408203,2.360994132164571,7.778958618783349,39.044552299875356,26,297.0,0.7998045839316628,6
VERA,47.05500030517578,42.83499973297119,0.44676304603347494,7.578142674295977,18.605098344263922,16,248.0,0.8238586891884206,6
LITE,340.7200012207031,329.7777984619141,0.19121513935521123,3.0438851548946757,7.47527537018066,20,278.0,0.7969388521222197,6
HYMC,50.45000076293945,20.106199951171874,0.08345087836402011,12.537404454163722,88.28904995063971,14,0.0,0.0,4
ALM,11.005000114440918,7.949300041198731,1.9025513720762244,7.197908183755962,14.105491897764756,10,0.0,0.0,4
STNG,59.2599983215332,55.97680000305176,2.4201539621337007,6.560498173757551,,4,0.0,0.0,4
EMAT,10.449999809265137,0.0,-15.322585141869627,5.342739202570623,,2,0.0,0.0,4
TECK,53.2599983215332,45.79140037536621,0.2060025270947418,3.832666418407421,14.069910717030664,6,0.0,0.0,4
PSLV,32.73460006713867,22.51529197692871,1.1383872377334803,3.8120323475762565,32.883554916127856,13,0.0,0.0,4
SBSW,19.360000610351562,14.05420000076294,-0.6124341905427877,2.6086768951892014,16.623373485475064,12,0.0,0.0,4
BMNR,29.0049991607666,31.76666286468506,0.09542116899781371,2.2473043631465863,-9.935394401613335,22,246.0,0.7226015312342212,4
BAH,103.12000274658203,88.07354293823242,1.2523952521873845,1.5769083541163873,3.9328773001666106,7,0.0,0.0,4
AMD,260.04998779296875,220.99640014648438,0.8015816937383358,1.5730511479774705,4.456220119922938,11,0.0,0.0,4
ERO,32.369998931884766,26.349400100708007,-0.010070723097620471,1.361772676908584,13.091678426630713,11,0.0,0.0,4
LIF,70.5,67.80440002441406,1.0387861521709452,1.2657945555404002,-9.0774258891459,4,0.0,0.0,4
TMC,9.0,6.80920000076294,-0.24585444135867257,1.0265781497244482,-8.592333267240475,11,0.0,0.0,4
PAAS,64.33000183105469,48.75440002441406,0.19543643164758953,0.778157197701408,14.78670017460964,16,0.0,0.0,4
WIX,88.58999633789062,101.29219985961915,2.4987533044663897,0.16819323783012022,-16.196942105684816,6,0.0,0.0,2
CSX,37.435001373291016,35.78515830993652,,0.0,,1,0.0,0.0,2
ERIC,10.515000343322754,9.59209997177124,,0.0,,1,0.0,0.0,2
FTNT,83.3499984741211,80.41940017700195,,0.0,,1,0.0,0.0,2
RDW,13.244999885559082,7.739099979400635,10.600170037430523,0.0,,2,0.0,0.0,2
MSTR,165.3000030517578,174.38040100097658,0.07476102571442009,-0.8957431739998409,-5.627650664239347,25,273.0,0.7327365648791836,2
TTAM,17.825000762939453,16.415319442749023,1.36286066325908,-2.214658054968033,,2,0.0,0.0,2
SSL,7.481500148773193,6.580430021286011,1.2018187035686727,-3.705672509692724,17.26489051056703,7,0.0,0.0,2
NFLX,86.24500274658203,97.709580078125,-1.24406892965375,-3.8195013127117483,-8.157624579254774,14,0.0,0.0,0
CORT,42.88999938964844,66.73740020751953,0.180615322456458,-7.4176300881474475,,8,0.0,0.0,0
