,price,ma50,avg_HotScore,median_HotScore,max_HotScore,avg_TrendScore,avg_MomentumScore,avg_VolumeScore,avg_VolatilityScore,avg_VolumeSpike,avg_regularMarketChangePercent,avg_regularMarketPrice,appearances,avg_HotScore_persistent,rule_score
GSIW,27.06999969482422,26.70439989089966,0.9923250564334084,0.9923250564334084,0.9923250564334084,1.0,1.0,1.0,0.9616252821670428,591.2780580075662,248.11317,33.21,1,0.9923250564334084,4
XENE,60.61000061035156,43.08890007019043,0.9693002257336344,0.9693002257336344,0.9693002257336344,0.8126410835214447,0.9977426636568848,0.9977426636568848,0.948081264108352,12.494304801897854,49.64235,62.76,1,0.9693002257336344,4
VRTX,499.1700134277344,468.2053985595703,0.9570077331930165,0.9564285714285714,0.9623287671232876,0.9601037661543393,0.9574249360658333,0.9342168039945634,0.9946137377822185,1.4839987185485874,8.422479533333332,499.68666666666667,1,0.9570077331930165,4
UTHR,535.8099975585938,485.43379760742187,0.9553047404063204,0.9553047404063204,0.9553047404063204,0.9751693002257336,0.9661399548532732,0.9209932279909706,0.9864559819413092,2.426080117965102,10.667973,529.17,1,0.9553047404063204,4
AGX,458.7099914550781,380.09953735351564,0.9476297968397293,0.9476297968397293,0.9476297968397293,0.9729119638826184,0.979683972911964,0.8848758465011287,0.9887133182844244,2.145984575693611,12.5978,466.38,1,0.9476297968397293,4
DNTH,86.91999816894531,49.92339981079102,0.9456302443450494,0.9570996978851964,0.962076749435666,0.90121894214029,0.9561889303810972,0.9654940663327589,0.9145965064058535,3.244491518099936,12.360231666666666,83.34,1,0.9456302443450494,3
MAZE,51.05500030517578,44.10950019836426,0.941990720759603,0.941990720759603,0.9575528700906344,0.9399525248165732,0.9853042727665084,0.9245662494605094,0.8977039274924472,1.7732822797032899,11.473586000000001,50.230000000000004,1,0.941990720759603,3
AAOI,120.48999786376953,51.104900131225584,0.930098138168293,0.9360561602450027,0.9455714285714284,0.7245725508980805,0.9752361488074902,0.9347278246653568,0.9457674618149428,1.7175407298972523,11.537528875,119.03505,1,0.930098138168293,3
AXTI,44.29999923706055,25.168200073242186,0.9143196248494845,0.9143835616438356,0.9158610271903324,0.5863084251206586,0.9980405697022011,0.9275184609290474,0.9087156080824087,1.4291837008402613,16.325202,44.855,1,0.9143196248494845,3
SITM,355.29998779296875,376.40839904785156,0.9390519187358916,0.9390519187358916,0.9390519187358916,0.9661399548532732,0.9390519187358916,0.91196388261851,0.9729119638826184,2.3067720063394463,8.855961,356.34,1,0.9390519187358916,1
