,price,ma50,mean_ret_fwd_1d,mean_ret_fwd_5d,mean_ret_fwd_20d,appearances,appearances_persistent,avg_HotScore,rule_score
RGC,46.0,18.91840005874634,5.465937413850838,26.354931754805143,110.01753225518374,24,301.0,0.849028845452471,6
SNDK,383.51800537109375,242.55576110839843,1.762899022498118,13.517761068905969,26.302457253867967,18,253.0,0.8226186724344042,6
RKLB,85.58000183105469,58.41750007629395,2.0383951009748515,12.25043726012883,55.80117351565228,22,340.0,0.7554716468040334,6
MU,345.2900085449219,256.58180236816406,1.820570117431372,8.81818422690814,32.16905757230346,20,267.0,0.7914697792456141,6
ASTS,95.23539733886719,71.01380752563476,1.505784965072536,8.572403850883552,24.155018450369475,22,345.0,0.7605821181962303,6
VERA,45.04999923706055,39.46699977874756,0.44676304603347494,8.12032841928616,30.793857687091887,16,248.0,0.8238586891884206,6
LITE,340.32000732421875,309.52899993896483,0.9420790862558829,4.209409153166011,12.097028970724883,17,261.0,0.7989208033257775,6
VNET,11.375,9.140699996948243,4.187598179767445,14.379807562962132,,4,0.0,0.0,4
GDS,44.974998474121094,34.69589984893799,1.2507297631894148,13.348571265657583,,5,0.0,0.0,4
BILI,31.3700008392334,26.40240005493164,1.7937620268210515,12.70020867117333,,4,0.0,0.0,4
HYMC,33.849998474121094,15.015599870681763,-0.3748017200427983,9.493296628931038,,10,0.0,0.0,4
IREN,49.84000015258789,47.57550003051758,2.123698798443061,6.336700962521677,-4.496545801576912,19,0.0,0.0,4
POWL,389.6741943359375,341.69239196777346,1.2249658399897667,6.325118454532185,7.259674859576393,4,0.0,0.0,4
SATS,124.12000274658203,88.99920013427734,2.2337523978408655,6.291164616048206,25.60137117192989,13,0.0,0.0,4
MTSI,192.97999572753906,170.70580047607422,4.020243610956816,6.273814984960168,0.21858364296226118,4,0.0,0.0,4
PL,24.489999771118164,15.529799880981445,1.3858570367140843,6.2678092112908015,40.21180195759266,11,0.0,0.0,4
ESLT,713.5850219726562,523.2959130859375,1.3245226293038603,5.74283102493864,37.08735376932767,10,0.0,0.0,4
TWST,38.20000076293945,31.612199974060058,-0.6535978364149098,4.512918502135954,,2,0.0,0.0,4
AKAM,92.86000061035156,86.01519958496094,1.3983579123338252,4.137295598704238,,2,0.0,0.0,4
PSLV,28.329999923706055,20.198600006103515,1.0055743510952133,3.0619066830342905,30.36997855338438,9,0.0,0.0,4
BMNR,30.71500015258789,33.60210342407227,0.360951097895299,2.8454214816803622,-13.40360768800706,21,242.0,0.7218907416258566,4
AG,20.405000686645508,14.755500011444092,0.009808261703289365,2.7114624344360405,16.12598915706768,15,0.0,0.0,4
ADPT,17.90999984741211,16.441399974823,-2.033034939501055,2.414238079040576,0.12706771317982923,2,0.0,0.0,4
HMY,22.729299545288086,18.99818588256836,0.16884181465476322,1.851637519605287,4.354433470134489,3,0.0,0.0,4
HL,24.530000686645508,17.09260368347168,-0.3766455279747029,1.7937489952222767,19.62130216318222,15,0.0,0.0,4
CEF,50.93000030517578,42.51379997253418,-1.0887248803525835,1.2287710673882457,12.643137603197928,4,0.0,0.0,4
BIDU,151.98500061035156,125.70989974975586,1.6562643870422817,1.1506033373102151,14.699718551959172,7,0.0,0.0,4
BABA,167.05499267578125,156.9177001953125,-0.7677545998006616,0.9381752024896503,-9.659270475350766,9,0.0,0.0,4
LQDA,37.650001525878906,31.3846000289917,2.8848956201114273,0.7544038550044485,-6.935394023498032,4,0.0,0.0,4
JOYY,69.36000061035156,62.275029220581054,-0.04004175000620336,0.6361645030790508,4.032403120237582,5,0.0,0.0,4
CDE,21.846799850463867,16.693735942840576,-0.8745332480021913,0.2660384690788576,14.943901398773878,15,0.0,0.0,4
CRWV,88.5696029663086,84.36319229125976,0.2798885790311022,0.05626562892444233,-8.15503035933442,23,0.0,0.0,4
TSLA,452.70001220703125,444.0800018310547,-0.045575526241977304,-0.4363593051317676,0.2217914616717369,21,241.0,0.6740004836701032,4
DXCM,71.66999816894531,63.96560005187988,,0.0,,1,0.0,0.0,2
KC,13.359999656677246,11.585799980163575,-4.155616707260357,0.0,,2,0.0,0.0,2
SEDG,36.3827018737793,33.21455410003662,,0.0,,1,0.0,0.0,2
BEAM,34.11840057373047,25.481167945861817,0.9846408902073305,-0.45924080892403296,-0.35000583516536804,5,0.0,0.0,2
MSTR,160.1699981689453,187.56900146484375,0.12605781019623888,-1.0165867766574985,-13.234834484814082,23,258.0,0.7274398459141523,2
XPEV,21.80500030517578,21.23450019836426,0.31126083514003505,-1.4494853427568064,3.333331377078319,7,0.0,0.0,2
GFI,49.230098724365234,42.4778018951416,-2.613819128322311,-1.7324044913516874,10.575968626149791,4,0.0,0.0,2
ABVX,119.98999786376953,118.47680007934571,1.2043239594074169,-1.8469012642126965,-2.466320853306727,15,0.0,0.0,2
VST,173.36500549316406,171.71153045654296,-2.669400442751862,-3.762023883103349,-0.5688891953847586,8,0.0,0.0,2
AXSM,176.8699951171875,150.06359924316405,-1.7445645299949653,-3.7983957666678463,20.891688920143082,6,0.0,0.0,2
NXT,98.94000244140625,92.3463998413086,-0.6646911242256914,-5.05372624785182,,3,0.0,0.0,2
PSTG,72.11000061035156,78.08659957885742,-1.7925627466229959,-6.38213051516584,-11.69441496428059,11,0.0,0.0,0
TEM,68.7249984741211,71.14119949340821,-0.744822511905946,-8.38895469190416,,3,0.0,0.0,0
