,price,ma50,avg_HotScore,median_HotScore,max_HotScore,avg_TrendScore,avg_MomentumScore,avg_VolumeScore,avg_VolatilityScore,avg_VolumeSpike,avg_regularMarketChangePercent,avg_regularMarketPrice,appearances,avg_HotScore_persistent,rule_score
TPH,46.369998931884766,33.959600105285645,0.9589200461953272,0.9583146067415732,0.963626126126126,0.7640058342305533,0.9977523488759442,1.0,0.916530703328456,18.978299806005666,26.797899999999995,46.37,1,0.9589200461953272,4
MGA,68.7300033569336,53.94720008850098,0.956589827825783,0.956629213483146,0.9572072072072072,0.7754396377991885,0.9932570466278332,0.9836535718558191,0.9356357378829288,5.008047308651378,18.8689,68.73,1,0.956589827825783,4
HASI,39.70000076293945,33.73636116027832,0.9099101169606787,0.91,0.9100225225225224,0.7621584812596048,0.9820187910075551,0.9652628624538738,0.760728450616091,3.7258221861081413,10.801,39.7,1,0.9099101169606787,3
AMAT,354.9100036621094,294.43160125732425,0.9034726785007685,0.9040449438202248,0.9040449438202248,0.7887207943387718,0.9348181174023871,0.8518565552273416,0.9963223182324306,2.0431435680302164,8.07576,354.91,1,0.9034726785007685,3
ICLR,93.0,176.1481997680664,0.9673478406905375,0.9674157303370788,0.9676801801801802,0.8185545095657456,0.9887617443797219,0.9924394261472913,0.9603599002475408,8.88020418379924,16.133863,93.0,1,0.9673478406905375,2
COIN,164.32000732421875,226.76279815673828,0.933316079102596,0.9335955056179776,0.9335955056179776,0.6179006892490038,0.9910093955037773,0.9335909965123448,0.9895793648602637,3.11267976237723,16.46466509090909,164.32,1,0.933316079102596,2
ROKU,90.05999755859375,103.24650024414062,0.9192992941869348,0.9193258426966292,0.920045045045045,0.693914547847132,0.9483040241467209,0.9787487691982073,0.8771968086574827,4.3847599417781575,8.5976095,90.06,1,0.9192992941869348,2
TYL,303.94000244140625,424.0990002441406,0.913823054412942,0.9141573033707864,0.9141573033707864,0.9777282389641939,0.8103796850987862,0.9634247117393184,0.9760934581159298,3.7127364172872834,5.88768,303.94,1,0.913823054412942,1
HUBS,243.85000610351562,338.4165991210937,0.9068246003920162,0.9069662921348316,0.9069662921348316,0.9190845595339977,0.847159723564218,0.9272575435496784,0.9693505047437632,2.9581805045810636,6.50798,243.85,1,0.9068246003920162,1
PCOR,52.34000015258789,67.45740020751953,0.8966696804056354,0.8966292134831461,0.8980855855855857,0.7024956519338542,0.9617899308910545,0.9429911014180677,0.7987337695202864,3.2462161344389586,9.31495,52.34,1,0.8966696804056354,1
