,price,ma50,avg_HotScore,median_HotScore,max_HotScore,avg_TrendScore,avg_MomentumScore,avg_VolumeScore,avg_VolatilityScore,avg_VolumeSpike,avg_regularMarketChangePercent,avg_regularMarketPrice,appearances,avg_HotScore_persistent,rule_score
LAD,428.3399963378906,307.12439880371096,0.9888888888888888,0.9888888888888888,0.9888888888888888,0.9869281045751634,0.9869281045751634,0.9869281045751634,0.9967320261437908,2.6169736743977925,17.041134,419.3701,1,0.9888888888888888,4
HURN,166.36000061035156,107.05300048828126,0.986437908496732,0.986437908496732,0.986437908496732,0.9673202614379084,1.0,0.9836601307189542,0.977124183006536,2.423261461603844,34.901535,163.73,1,0.986437908496732,4
MANH,205.6999969482422,148.06659896850587,0.9774509803921568,0.9774509803921568,0.9774509803921568,0.9281045751633988,0.9967320261437908,0.9705882352941176,0.9803921568627452,2.127342948821434,25.908314,211.74,1,0.9774509803921568,4
GRMN,297.45001220703125,239.9228530883789,0.9754901960784312,0.9754901960784312,0.9754901960784312,0.934640522875817,0.9934640522875816,0.9607843137254902,0.9901960784313726,1.863169340201941,19.030169,301.92,1,0.9754901960784312,4
CBZ,54.790000915527344,35.72200023651123,0.9472222222222224,0.9472222222222224,0.9472222222222224,0.8137254901960784,0.9901960784313726,1.0,0.8464052287581699,12.96711703491938,17.344751,54.8,1,0.9472222222222224,4
CAKE,99.7750015258789,75.16729972839356,0.9441176470588236,0.9441176470588236,0.9441176470588236,0.8300653594771242,0.9673202614379084,0.9738562091503268,0.9084967320261438,2.141818787022546,12.616554,100.24,1,0.9441176470588236,3
CLH,330.8999938964844,294.7973992919922,0.9428104575163396,0.9428104575163396,0.9428104575163396,0.9738562091503268,0.9509803921568628,0.9117647058823528,0.9673202614379084,1.2045305634597991,7.664568,326.945,1,0.9428104575163396,3
MBIN,56.04999923706055,48.339830474853514,0.918627450980392,0.918627450980392,0.918627450980392,0.937908496732026,0.977124183006536,0.9052287581699346,0.8300653594771242,1.1552018888982072,14.004507,55.6,1,0.918627450980392,3
CHEF,109.91000366210938,90.07120025634765,0.9168300653594772,0.9168300653594772,0.9168300653594772,0.9183006535947712,0.9607843137254902,0.8790849673202614,0.9052287581699346,1.049220506570439,10.965262,111.165,1,0.9168300653594772,3
EDU,57.505001068115234,47.64990020751953,0.905718954248366,0.905718954248366,0.905718954248366,0.8496732026143791,0.9738562091503268,0.8986928104575164,0.826797385620915,1.1099552958778738,13.368775,57.58,1,0.905718954248366,3
