,price,ma50,avg_HotScore,median_HotScore,max_HotScore,avg_TrendScore,avg_MomentumScore,avg_VolumeScore,avg_VolatilityScore,avg_VolumeSpike,avg_regularMarketChangePercent,avg_regularMarketPrice,appearances,avg_HotScore_persistent,rule_score
DE,664.3400268554688,519.2070068359375,0.9824218749999998,0.9824218749999998,0.9824218749999998,0.9427083333333334,0.9791666666666666,0.9869791666666666,1.0,4.182847743769735,11.5849,662.0,1,0.9824218749999998,4
RNG,39.84000015258789,28.56139991760254,0.9458985027776523,0.9486175115207373,0.9618677042801556,0.6860176564276197,1.0,0.9933489108491615,0.8981230916884193,3.874298701022418,34.680673285714285,39.57521428571429,1,0.9458985027776523,4
OMC,82.73500061035156,76.9837954711914,0.9311197916666668,0.9311197916666668,0.9311197916666668,0.703125,0.9895833333333334,0.9296875,0.9453125,2.737270903772217,15.3649,80.94,1,0.9311197916666668,4
TS,52.025001525878906,42.93870018005371,0.928515625,0.928515625,0.928515625,0.8307291666666666,0.9453125,0.984375,0.8502604166666666,3.927586552071881,7.86246,53.64,1,0.928515625,4
ULS,79.94999694824219,76.23999984741211,0.9240885416666664,0.9240885416666664,0.9240885416666664,0.8645833333333334,0.9947916666666666,0.8567708333333334,0.9479166666666666,1.865749449669802,15.986,82.64,1,0.9240885416666664,4
HLF,19.79509925842285,15.504701957702636,0.9126302083333332,0.9126302083333332,0.9126302083333332,0.6145833333333334,0.9973958333333334,0.9791666666666666,0.796875,3.812527409532086,18.3192,19.57,1,0.9126302083333332,3
OII,34.150001525878906,28.193400077819824,0.9126302083333332,0.9126302083333332,0.9126302083333332,0.8072916666666666,0.9635416666666666,0.9557291666666666,0.80078125,3.1613613326644074,9.33817,36.18,1,0.9126302083333332,3
VICR,171.9199981689453,137.46799926757814,0.9112640235731841,0.935408560311284,0.9719626168224298,0.9331131705980947,0.8639900201765937,0.9668094064706203,0.8858645359342491,1.980362120998393,6.610178959999999,162.921,1,0.9112640235731841,3
RELY,16.81999969482422,13.890199947357178,0.9109375,0.9109375,0.9109375,0.4921875,1.0,0.9947916666666666,0.8177083333333334,7.285718891058619,25.93681,17.14,1,0.9109375,3
KRMN,81.18000030517578,89.4388003540039,0.912890625,0.912890625,0.912890625,0.8359375,0.9583333333333334,0.8828125,0.9244791666666666,2.0743890205271844,9.20988,88.46,1,0.912890625,1
