,price,ma50,avg_HotScore,median_HotScore,max_HotScore,avg_TrendScore,avg_MomentumScore,avg_VolumeScore,avg_VolatilityScore,avg_VolumeSpike,avg_regularMarketChangePercent,avg_regularMarketPrice,appearances,avg_HotScore_persistent,rule_score
TWLO,240.55999755859375,203.26460021972656,0.9764037046059646,0.9763847990449661,0.978588807785888,0.9073603776645398,0.9947374548661669,0.9654346296289389,0.9980371863311182,2.1397279460691805,29.054092,249.33249999999998,1,0.9764037046059646,4
CACI,642.6500244140625,497.1747998046875,0.9761506989430616,0.9761506989430616,0.9761506989430616,1.0,0.9809523809523808,0.9522673031026252,0.9976190476190476,3.1249534093877904,21.381,628.79,1,0.9761506989430616,4
PAYC,215.27999877929688,144.6640005493164,0.9726954767587226,0.9726954767587226,0.9726954767587226,0.9379474940334128,0.988095238095238,0.9665871121718376,0.9738095238095238,3.7805069528628574,23.5526,215.97,1,0.9726954767587226,4
VAC,124.44499969482422,97.1247004699707,0.9672150244345948,0.9672150244345948,0.9672150244345948,0.9451073985680192,0.9857142857142858,0.9594272076372315,0.9595238095238096,3.528719548174998,22.6165,124.75,1,0.9672150244345948,4
PRAX,352.0199890136719,305.8475994873047,0.9624463007159904,0.9624463007159904,0.9624463007159904,0.9832935560859188,0.9666666666666668,0.9403341288782816,0.9833333333333332,2.868032308211122,15.954006,370.16,1,0.9624463007159904,4
TEAM,149.1300048828125,93.70229995727539,0.9602833618062766,0.9600309300727128,0.9658150851581508,0.7113983074989513,0.9965534607010503,0.9809943588192969,0.9850089711213004,2.7057756743401056,33.752384,147.355,1,0.9602833618062766,3
NTRA,320.114990234375,252.51850067138673,0.9571279868525799,0.9563833520240206,0.963625304136253,0.9470202648961928,0.9851441056260342,0.9106932471914725,0.9944144343841668,1.42313751589588,19.866191999999998,318.05875000000003,1,0.9571279868525799,3
ABNB,175.64500427246094,143.46050018310547,0.9526620860559851,0.9537289307280972,0.9570129870129872,0.7759314695316906,0.9632599981494349,0.9831766976167438,0.9690804779232677,2.8893237578046636,15.176734249999999,174.654,1,0.9526620860559851,3
HALO,102.0999984741211,76.1897999572754,0.9503867882709625,0.9514314654704628,0.9599756690997568,0.8013603609942944,0.974628275081183,0.9754901965155776,0.9385464355633335,2.541500376144292,17.101502,100.42625,1,0.9503867882709625,3
INSM,131.59500122070312,105.31249984741211,0.9465592680986477,0.9465592680986477,0.9465592680986477,0.7326968973747017,0.9952380952380953,0.9474940334128878,0.9666666666666668,2.995042807477392,33.8618775,132.55,1,0.9465592680986477,3
