,price,ma50,avg_HotScore,median_HotScore,max_HotScore,avg_TrendScore,avg_MomentumScore,avg_VolumeScore,avg_VolatilityScore,avg_VolumeSpike,avg_regularMarketChangePercent,avg_regularMarketPrice,appearances,avg_HotScore_persistent,rule_score
ACLX,113.81999969482422,68.2216000366211,0.9941782377828888,0.993798449612403,0.9964285714285712,0.9417823778288895,1.0,1.0,1.0,12.066136867868389,77.663125,113.89983333333333,1,0.9941782377828888,4
RNG,35.650001525878906,28.660399932861328,0.9601851851851851,0.9601851851851851,0.9603174603174602,0.7394179894179894,1.0,1.0,0.9312169312169312,8.252655255186419,34.3995,39.5,1,0.9601851851851851,4
SYRE,43.7400016784668,33.611500091552735,0.9257936507936507,0.9257936507936507,0.928042328042328,0.83994708994709,0.992063492063492,0.9285714285714285,0.8478835978835979,2.7463910689876982,14.28193,43.21,1,0.9257936507936507,4
GATX,195.5800018310547,179.80278686523437,0.9103835978835979,0.9103835978835979,0.9117724867724868,0.9761904761904762,0.8756613756613757,0.9219576719576721,0.917989417989418,2.6673132461183147,5.00371,198.52,1,0.9103835978835979,4
VICR,169.7949981689453,138.83969909667968,0.9091315392187485,0.9340099715099714,0.9735449735449736,0.9581665104920919,0.8966360943105129,0.888414449460961,0.9427359892476171,1.9425672499123092,8.4910822,174.89625,1,0.9091315392187485,4
VTMX,35.599998474121094,31.867999839782716,0.9061507936507935,0.9061507936507935,0.9067460317460316,0.9576719576719576,0.9497354497354498,0.966931216931217,0.6977513227513228,3.551301834778812,6.89042,35.99,1,0.9061507936507935,3
TPL,518.260009765625,340.73073303222657,0.9044854047761025,0.9016483516483516,0.9124031007751938,1.0,0.8789647045460999,0.860670982764006,0.978064571087827,0.7075870717004845,5.8494017666666664,529.12,1,0.9044854047761025,3
VRE,18.825000762939453,15.292773990631103,0.9039462475508987,0.9104651162790696,0.925,0.8124946758667688,0.9781958997075275,0.9917688900247041,0.6660455177897039,10.940043689423343,12.164576333333335,18.810000000000002,1,0.9039462475508987,3
VKTX,34.45000076293945,32.63639999389648,0.8915509555044437,0.8953488372093023,0.9023809523809524,0.6877644319504785,0.975306670074112,0.9304774682681659,0.7787503194479939,1.0007230762621109,10.912145333333333,34.42016666666667,1,0.8915509555044437,3
FIX,1409.135009765625,1108.9890991210937,0.8911375661375661,0.8911375661375661,0.892989417989418,0.9947089947089948,0.9365079365079364,0.753968253968254,1.0,1.5805094394892572,6.45858,1462.23,1,0.8911375661375661,3
