,price,ma50,mean_ret_fwd_1d,mean_ret_fwd_5d,mean_ret_fwd_20d,appearances,appearances_persistent,avg_HotScore,rule_score
RGC,32.744998931884766,19.526300067901612,3.973297682461043,21.62827554992906,105.46638400037895,24,301.0,0.849028845452471,6
SNDK,391.32000732421875,250.3904006958008,1.7609101546286616,13.338652827232467,38.854557849459546,18,253.0,0.8226186724344042,6
BE,136.52000427246094,108.04680053710938,1.9033702714917637,9.524943442285306,-13.41367266107136,17,241.0,0.792787273055059,6
MU,336.3500061035156,261.13101867675783,1.820570117431372,7.8225455950974645,35.102623707947,20,267.0,0.7914697792456141,6
VERA,48.349998474121094,40.28159973144531,0.44676304603347494,7.570439129088132,24.319762390649267,16,248.0,0.8238586891884206,6
LITE,348.0799865722656,315.67439910888675,0.6860186851026664,3.427615710570122,11.28739730473745,18,267.0,0.7970482748095618,6
RKLB,86.41000366210938,59.44570022583008,2.0383951009748515,11.836471374393984,54.211536481442245,22,340.0,0.7554716468040334,5
ASTS,91.1500015258789,71.61569961547852,1.6467977835662282,8.065773289825238,25.599918761193344,22,345.0,0.7605821181962303,5
BMNR,33.57500076293945,33.082838973999024,0.360951097895299,2.9025357298179584,-13.40360768800706,22,243.0,0.7219659687803632,5
TTMI,97.2699966430664,70.35139938354492,3.1801532789981066,4.4548408014310645,-5.560025479974634,7,0.0,0.0,4
MSTR,188.7899932861328,184.36420104980468,0.5016076890596846,-0.15283002666388254,-9.519769343230616,25,265.0,0.729808917264908,3
ERAS,8.300000190734863,3.5117000198364257,10.459691344995914,0.0,,2,0.0,0.0,2
FIGR,58.99850082397461,41.74227020263672,1.788212817904733,-1.4841839204631373,36.39159558265492,9,0.0,0.0,2
