,price,ma50,mean_ret_fwd_1d,mean_ret_fwd_5d,mean_ret_fwd_20d,appearances,appearances_persistent,avg_HotScore,rule_score
RGC,32.290000915527344,22.34120002746582,2.736518824704865,13.355256727773316,75.93780058244485,28,329.0,0.8513266637518407,6
SNDK,527.6300048828125,292.37919952392576,2.583637047740421,12.71461163788703,73.37841341461132,26,291.0,0.8244221241466887,6
RKLB,88.56999969482422,66.01410049438476,0.8822336836378952,8.937527791293777,40.555220654630105,27,365.0,0.758954328941358,6
MU,435.2799987792969,287.9401235961914,2.314306971466596,8.475578694465195,40.21760768729587,28,314.0,0.7996734226574583,6
BE,165.38999938964844,111.13260025024414,1.842494281196115,7.904876618747124,10.022235457381464,22,270.0,0.7894029375555324,6
VERA,45.11000061035156,43.842099800109864,0.44676304603347494,7.578142674295977,12.17252398700518,16,248.0,0.8238586891884206,6
ASTS,121.2300033569336,79.53079978942871,1.0883689430209136,7.3988430529214035,38.2112024464512,28,383.0,0.7709238687476256,6
LITE,385.0,336.84659881591796,0.3663369704348793,3.063195256460986,7.47527537018066,22,287.0,0.7962773717396933,6
CRWV,106.0199966430664,81.80600051879883,0.5169912032214422,1.2411963479705712,13.369334551382059,30,254.0,0.7320179661148405,6
UUUU,27.719999313354492,17.076399993896484,1.0495529044914178,10.878681328308499,75.96289567707981,8,0.0,0.0,4
ALM,12.109999656677246,8.228400039672852,1.5558708715751186,9.710901419649256,16.216566231906075,12,0.0,0.0,4
MCHP,80.27999877929688,65.35215515136719,3.5885494102350206,7.577075062333718,6.069686376450652,5,0.0,0.0,4
AUGO,72.2699966430664,49.45580009460449,0.3923341410082425,6.986164616880009,27.060627982808384,18,0.0,0.0,4
WDC,279.70001220703125,186.494453125,1.7537349913916642,5.285475473721421,32.87670650287242,11,0.0,0.0,4
STX,442.92999267578125,294.21942321777345,2.0129420088941696,5.249612381162917,15.739191341499044,9,0.0,0.0,4
CCJ,134.08999633789062,97.78808990478515,0.3336354154514942,5.138114032978616,19.62640894855483,7,0.0,0.0,4
RMBS,124.44000244140625,98.95119995117187,2.3835548780991394,4.378399834180519,13.071300435045357,9,0.0,0.0,4
SKE,34.90999984741211,24.106199951171874,-0.1681026555273826,3.0258687975633496,17.56533593576464,15,0.0,0.0,4
TSEM,138.92999267578125,117.21399993896485,2.169377506632431,2.3075808483087146,5.749864426232263,14,0.0,0.0,4
HMY,26.040000915527344,20.360999984741213,0.45236955076723706,2.2807640069240818,6.270354253503784,5,0.0,0.0,4
EDU,58.95000076293945,54.74779983520508,0.4175367740833963,2.1180447318620956,6.102049052823954,5,0.0,0.0,4
GFI,61.5099983215332,45.388799896240236,-0.9216543752002259,2.0990836011498493,10.178194650627674,7,0.0,0.0,4
NXE,13.920000076293945,9.847000017166138,2.256502258397471,2.0276933992693107,33.54564566686638,4,0.0,0.0,4
INTC,48.779998779296875,40.511800079345704,0.17472531026699545,1.6162120598193204,8.290040041687812,24,0.0,0.0,4
