,price,ma50,mean_ret_fwd_1d,mean_ret_fwd_5d,mean_ret_fwd_20d,appearances,appearances_persistent,avg_HotScore,rule_score
SNDK,498.7300109863281,274.53520050048826,2.382209878683925,13.256223611475546,67.46824825692336,22,280.0,0.8247658133410574,6
RGC,29.09000015258789,20.90960000991821,3.2331887528089296,13.16418474680754,85.90863062687447,26,312.0,0.8495149917627458,6
RKLB,84.91999816894531,63.02110038757324,1.2804470508256869,10.885174636088566,48.683523452881566,26,361.0,0.7596280834623964,6
BE,145.6573944091797,109.0203482055664,1.5052314947399807,9.645186970452999,10.022235457381464,20,261.0,0.7909183711722099,6
ASTS,113.68499755859375,75.70909957885742,1.222772401639814,8.711435770070594,32.411896391212125,27,371.0,0.7702082724876792,6
MU,394.7699890136719,274.71603912353515,2.3304465929429212,7.778958618783349,38.3768638304153,25,296.0,0.8001037875595483,6
VERA,48.84000015258789,42.45139972686768,0.44676304603347494,7.578142674295977,18.632989801630575,16,248.0,0.8238586891884206,6
LITE,356.5199890136719,328.20179870605466,0.19121513935521123,3.254259438270377,7.510329203580213,20,278.0,0.7969388521222197,6
HYMC,46.025001525878906,19.241499996185304,-0.5939670331578709,12.537404454163722,87.39804202732175,13,0.0,0.0,4
MP,69.91000366210938,59.19619995117188,0.9175279831381001,10.855180465545077,,4,0.0,0.0,4
KRMN,112.2300033569336,76.95800018310547,4.813081799583563,9.23505701753216,48.1972533060052,10,0.0,0.0,4
MRNA,53.24300003051758,30.792460021972655,1.1393064637439372,7.04890065655934,38.16679291845931,14,0.0,0.0,4
AUGO,69.55999755859375,46.74640007019043,0.5011131559032146,6.932904916089385,24.951408727357524,16,0.0,0.0,4
MT,54.34000015258789,44.596960906982424,1.654263614815854,5.791085667689632,9.601798673436068,3,0.0,0.0,4
ENPH,40.33000183105469,31.925000076293944,-0.25295493892179555,4.1950987320583994,12.340306364140195,5,0.0,0.0,4
BMNR,29.200000762939453,32.015321311950686,0.09542116899781371,2.2869692087658633,-10.505927146897573,22,246.0,0.7226015312342212,4
CRML,18.350099563598633,10.070601997375489,-3.7656862805604097,2.25941815276709,,2,0.0,0.0,4
SA,36.689998626708984,28.900800018310548,1.4579939799645087,2.021862582146172,12.510580551628992,5,0.0,0.0,4
SKE,30.844999313354492,22.87949993133545,-0.5736202954399482,1.9719397846949578,11.174379513392994,13,0.0,0.0,4
PPTA,34.535099029541016,26.50110195159912,-1.1999388997355085,1.9570849898588651,10.62186550599573,5,0.0,0.0,4
BABA,178.99000549316406,157.06619995117188,-0.3076786034114553,1.8828269020063566,-9.659270475350766,12,0.0,0.0,4
TMC,9.1899995803833,6.764799995422363,0.002021264966896968,1.0265781497244482,-8.592333267240475,10,0.0,0.0,4
PAAS,61.56999969482422,48.21279998779297,-0.0926592531406089,0.778157197701408,14.75878772183817,15,0.0,0.0,4
CDE,25.795000076293945,17.687899951934813,-0.8113009078611553,0.6370115618218859,21.656303978293927,18,0.0,0.0,4
LMND,97.1050033569336,77.33170028686523,0.2129287488674929,0.11342064683062476,1.736908836095637,9,0.0,0.0,4
USAR,23.600000381469727,15.477300128936768,3.9250693879590854,0.06702572234110064,-3.9344067647050287,8,0.0,0.0,4
DNTH,52.380001068115234,41.95879989624024,,0.0,,1,0.0,0.0,2
NTRS,153.80499267578125,136.52540023803712,,0.0,,1,0.0,0.0,2
RCAT,17.559200286865234,9.170583992004394,,0.0,,1,0.0,0.0,2
USAS,8.475000381469727,5.161900024414063,,0.0,,1,0.0,0.0,2
ANET,138.0800018310547,128.84119918823242,-1.1007356008077156,-0.7383319828030865,-1.084842904451938,4,0.0,0.0,2
MSTR,162.22999572753906,175.87700103759767,0.07476102571442009,-0.8691219351236833,-6.569673689911657,25,273.0,0.7327365648791836,2
CRSP,59.39500045776367,54.78790016174317,-1.289069966965145,-1.8044457727657448,-5.207973123759713,3,0.0,0.0,2
SSRM,26.0049991607666,22.14969997406006,-2.702612696631379,-2.978192060725371,,3,0.0,0.0,2
SSL,7.28000020980835,6.572000017166138,0.2180691212631869,-3.0873928932825767,,6,0.0,0.0,2
GRAL,114.43000030517578,95.1025,-1.9876057164497973,-4.3613732967735075,,3,0.0,0.0,2
NG,10.825799942016602,9.594915943145752,-6.77800111368172,-4.616898358930777,,2,0.0,0.0,2
NGD,12.65999984741211,8.604400024414062,-2.6404813305497377,-5.733366108431245,12.086617380819902,5,0.0,0.0,2
RUN,19.989999771118164,18.555599975585938,-1.1866547092353708,-7.102381764771485,-1.3339943716252134,6,0.0,0.0,2
MAZE,46.42499923706055,38.96549976348877,-1.766295554827918,-7.112673445604834,-9.319243070906625,3,0.0,0.0,2
IRDM,21.020000457763672,17.555421829223633,-0.26511683338459324,-11.325907343374364,3.372932473554835,2,0.0,0.0,2
ARM,121.01000213623047,125.14279998779297,0.9513561010154105,-3.858496193177005,-17.610209457744674,8,0.0,0.0,0
CORT,41.595001220703125,67.3953002166748,-0.43092868633515824,-7.4176300881474475,,7,0.0,0.0,0
DDOG,132.00999450683594,148.62579986572266,-0.34676055186547705,-13.457529553148195,,3,0.0,0.0,0
