,price,ma50,avg_HotScore,median_HotScore,max_HotScore,avg_TrendScore,avg_MomentumScore,avg_VolumeScore,avg_VolatilityScore,avg_VolumeSpike,avg_regularMarketChangePercent,avg_regularMarketPrice,appearances,avg_HotScore_persistent,rule_score
EQIX,972.9998779296875,785.933798828125,0.9673621375621635,0.971836452200729,0.976470588235294,0.9870028818979741,0.9585885080625346,0.9522388156322753,0.9993614303959131,2.381114468953106,11.6690865,968.7516666666667,1,0.9673621375621635,4
DIOD,72.2249984741211,55.240900115966795,0.9667865707434052,0.9667865707434052,0.9667865707434052,0.9064748201438848,0.9976019184652278,0.9712230215827338,0.935251798561151,5.2585245864644685,26.41815,78.0,1,0.9667865707434052,4
IPGP,153.51499938964844,85.42489974975587,0.9591313376721419,0.9749471314126488,0.9827941176470588,0.9320598373950424,0.982514236536252,0.9457731213204671,0.9551238934139296,2.9418771711429854,27.840562666666667,141.78641666666667,1,0.9591313376721419,4
VRT,236.22999572753906,178.68199920654297,0.94568345323741,0.94568345323741,0.94568345323741,0.7697841726618705,0.9952038369304556,0.920863309352518,0.9904076738609112,3.184867370544899,24.4915,248.51,1,0.94568345323741,4
CGNX,58.810001373291016,39.05819976806641,0.9446280774678724,0.956004338517016,0.9587662337662336,0.7085886368972748,0.9956676272993247,0.9787993980033756,0.9135287746109989,4.260119572895907,35.963285,58.504999999999995,1,0.9446280774678724,4
TDC,33.77000045776367,30.243800010681152,0.9410071942446042,0.9410071942446042,0.9410071942446042,0.7050359712230215,1.0,0.9856115107913668,0.8776978417266187,7.979301109623997,29.5929,37.88,1,0.9410071942446042,3
CROX,98.33000183105469,86.77559997558593,0.9375652982241057,0.9464666441289159,0.9529220779220778,0.8127847226104041,0.9845449680717578,0.933913633142768,0.9241315776899065,1.997429753024388,20.55949933333333,99.73295,1,0.9375652982241057,3
AZN,205.16000366210938,185.17920013427735,0.9369304556354916,0.9369304556354916,0.9369304556354916,0.9448441247002398,0.8968824940047961,0.988009592326139,0.9136690647482014,8.831121098489026,5.87384,204.76,1,0.9369304556354916,3
LSCC,99.32499694824219,81.18930038452149,0.9327338129496404,0.9327338129496404,0.9327338129496404,0.8105515587529976,0.973621103117506,0.9280575539568344,0.9304556354916068,3.28108674058364,16.294666,105.77,1,0.9327338129496404,3
SITE,160.9499969482422,137.83339920043946,0.9281774580335732,0.9281774580335732,0.9281774580335732,0.920863309352518,0.9400479616306956,0.9184652278177458,0.9280575539568344,3.1710532507127085,9.72577,163.25,1,0.9281774580335732,3
