,price,ma50,avg_HotScore,median_HotScore,max_HotScore,avg_TrendScore,avg_MomentumScore,avg_VolumeScore,avg_VolatilityScore,avg_VolumeSpike,avg_regularMarketChangePercent,avg_regularMarketPrice,appearances,avg_HotScore_persistent,rule_score
AVAV,190.88999938964844,175.6789993286133,0.9687185025197983,0.9685745140388768,0.9690064794816414,0.8855291576673866,0.9892008639308857,0.9870410367170628,0.9424046076313894,2.7403055299523835,10.699400000000002,190.89,1,0.9687185025197983,4
GPC,132.57000732421875,103.27181365966797,0.9605111591072714,0.96036717062635,0.9607991360691144,0.8336933045356373,0.9956803455723543,0.9805615550755938,0.9272858171346292,2.514793020263385,12.9216,132.57,1,0.9605111591072714,4
HONA,247.14999389648438,0.0,0.9544636429085673,0.9543196544276458,0.9547516198704104,0.8704103671706264,0.9697624190064796,0.9676025917926566,0.9467242620590351,2.1340902207238264,8.737736,247.15,1,0.9544636429085673,4
ABVX,144.64999389648438,112.32940017700196,0.937832973362131,0.9376889848812094,0.938120950323974,0.8228941684665226,0.9719222462203024,0.9524838012958964,0.9100071994240461,1.9554563065858357,9.1204,144.65,1,0.937832973362131,4
NOC,549.010009765625,545.624677734375,0.9187185025197984,0.9185745140388768,0.9190064794816416,0.976241900647948,0.8574514038876891,0.9352051835853133,0.9683225341972643,1.847146118236192,5.589000000000001,549.01,1,0.9187185025197984,4
SPGI,439.8900146484375,397.55334411621095,0.8980921526277897,0.8979481641468683,0.8983801295896329,0.9222462203023758,0.8920086393088553,0.8596112311015118,0.9640028797696184,1.4535612360757355,6.00526,439.89000000000004,1,0.8980921526277897,3
MRNA,79.76000213623047,52.65189971923828,0.8931965442764579,0.8929805615550757,0.8936285097192225,0.5385169186465082,0.9848812095032398,0.9265658747300215,0.851691864650828,1.7598031265645162,10.0138,79.76,1,0.8931965442764579,3
PLBL,10.260000228881836,7.188000001907349,0.8850251979841612,0.8848812095032398,0.8853131749460044,0.8790496760259178,0.9978401727861771,0.9978401727861771,0.4931605471562275,10.10999641705482,18.2028,10.26,1,0.8850251979841612,3
THC,203.72000122070312,181.70320068359376,0.8843772498200145,0.8842332613390929,0.8846652267818575,0.896328293736501,0.9200863930885528,0.8293736501079914,0.912167026637869,1.416206180665396,6.54812,203.72,1,0.8843772498200145,3
FIZZ,33.33000183105469,34.95,0.8857811375089991,0.8856371490280777,0.8860691144708424,0.8552915766738661,0.9524838012958964,0.9892008639308857,0.6033117350611951,3.9151341837716154,7.51614,33.33,1,0.8857811375089991,1
