,price,ma50,avg_HotScore,median_HotScore,max_HotScore,avg_TrendScore,avg_MomentumScore,avg_VolumeScore,avg_VolatilityScore,avg_VolumeSpike,avg_regularMarketChangePercent,avg_regularMarketPrice,appearances,avg_HotScore_persistent,rule_score
ALV,121.33999633789062,112.23717880249023,0.9434956401623069,0.9434956401623069,0.9445221445221446,0.8562721229387895,0.9447293447293448,0.9855995855995856,0.9112665112665113,1.9570369845085072,9.278718999999999,121.66,1,0.9434956401623069,4
ROAD,125.5999984741211,121.47849990844726,0.9318755935422602,0.9318755935422602,0.9346153846153844,0.899335232668566,0.9914961581628249,0.872796339463006,0.9471984805318139,0.9374901734230857,12.191769,125.8475,1,0.9318755935422602,4
MSTR,165.0500030517578,133.5713996887207,0.9260027626694292,0.9260027626694292,0.9265734265734265,0.47596477596477593,0.9940343607010274,0.9627643960977295,0.9676336009669343,1.5566144162503317,12.72828225,167.89749999999998,1,0.9260027626694292,4
CAR,467.1499938964844,158.10140029907225,0.9062962962962964,0.9062962962962964,0.9062962962962964,0.928395061728395,0.8024691358024691,0.9530864197530864,0.9950617283950616,1.2909149061334522,7.309897,481.8,1,0.9062962962962964,4
VICR,222.32000732421875,175.78680084228515,0.8927026677026677,0.8927026677026677,0.8983682983682983,0.9197703531036865,0.9630406630406629,0.7691099024432357,0.9723646723646724,0.7713501090682455,9.865829,223.1375,1,0.8927026677026677,3
MAAS,9.6899995803833,6.003140001296997,0.8848886298886298,0.8848886298886298,0.8912587412587412,0.8896658896658897,0.9987654320987653,0.9975999309332642,0.48597081930415265,4.7102711438319265,26.804807500000003,9.485,1,0.8848886298886298,3
ALK,45.970001220703125,45.14160003662109,0.8831559181559182,0.8831559181559182,0.8874074074074074,0.5311663644996978,0.9916342916342917,0.9472675472675474,0.7571181904515238,1.2978663120261675,12.539484999999999,46.31,1,0.8831559181559182,3
UAL,102.86499786376953,99.62169982910156,0.8787650004316669,0.8787650004316669,0.8887654320987654,0.565725632392299,0.9334887334887335,0.9125010791677458,0.8804800138133471,1.0574928313520742,8.949807,103.535,1,0.8787650004316669,3
RCL,289.92498779296875,292.08824645996094,0.9394958128291462,0.9394958128291462,0.9453086419753086,0.828636795303462,0.9584477251143918,0.9245014245014247,0.9879996546663214,1.1000058398139045,9.6879055,291.71500000000003,1,0.9394958128291462,2
RH,141.94000244140625,153.9712008666992,0.8965125615125615,0.8965125615125615,0.8989510489510489,0.8262367262367263,0.9444530777864111,0.8431753431753433,0.9410947077613745,0.8798995146070826,9.3887505,141.6475,1,0.8965125615125615,1
