,price,ma50,mean_ret_fwd_1d,mean_ret_fwd_5d,mean_ret_fwd_20d,appearances,appearances_persistent,avg_HotScore,rule_score
RGC,24.790000915527344,20.424600048065187,3.2331887528089296,14.477399817084851,96.9096436184384,25,308.0,0.8481221906772355,6
SNDK,442.79998779296875,263.2717999267578,1.9926437252694842,13.11079466428668,61.449906834417504,21,267.0,0.8219047422413437,6
BE,148.64920043945312,108.47538452148437,1.644382706780503,9.76552238185636,3.686736925033403,20,261.0,0.7909183711722099,6
MU,370.010009765625,268.6597933959961,1.8283925598329855,7.778958618783349,36.896050379933904,24,289.0,0.7980825316436801,6
VERA,45.349998474121094,41.557799644470215,0.44676304603347494,7.578142674295977,24.33195531371517,16,248.0,0.8238586891884206,6
LITE,348.82000732421875,323.25819915771484,0.11853268702293705,3.427615710570122,9.302108512762286,20,272.0,0.7965149111399986,6
RKLB,92.63770294189453,61.66085441589355,1.6636142755282084,11.71863641346173,56.36270596357758,26,361.0,0.7596280834623964,5
ASTS,115.04000091552734,74.10679962158203,2.0997174346538476,8.711435770070594,32.61788231175619,26,368.0,0.7703956615441517,5
BMNR,29.020000457763672,32.411465644836426,0.09542116899781371,2.9025357298179584,-10.847301127420891,22,246.0,0.7226015312342212,3
SVM,12.068900108337402,8.157177991867066,6.709988157068714,0.0,,4,0.0,0.0,2
IBRX,7.385000228881836,2.3978999948501585,7.443195434727295,-3.647479896970168,7.01380016452549,14,0.0,0.0,2
MSTR,161.25,178.95920104980468,0.07476102571442009,-0.29801627410433545,-7.165361498124852,25,273.0,0.7327365648791836,1
