,price,ma50,mean_ret_fwd_1d,mean_ret_fwd_5d,mean_ret_fwd_20d,appearances,appearances_persistent,avg_HotScore,rule_score
RGC,28.860000610351562,20.21940004348755,3.2331887528089296,17.146962585007127,103.67247203486319,25,308.0,0.8481221906772355,6
SNDK,406.6929016113281,258.60725830078127,1.631063135036183,12.95783775658942,55.179584757387715,20,265.0,0.8213028739681366,6
RKLB,98.16000366210938,60.9737003326416,1.900512767752869,11.71863641346173,56.57914701053548,24,347.0,0.7570343859965795,6
BE,149.6699981689453,108.3340005493164,1.774587377533355,9.776710822598726,-5.384183914510725,18,247.0,0.7920951155651874,6
ASTS,117.8499984741211,73.25519958496093,2.285020693858706,8.804979063996926,26.52266615211937,24,354.0,0.7638790413837732,6
MU,355.3999938964844,265.8606750488281,1.820570117431372,7.778958618783349,34.8948210995361,21,273.0,0.7932654367879903,6
VERA,46.98500061035156,41.14229972839355,0.44676304603347494,7.578142674295977,24.33195531371517,16,248.0,0.8238586891884206,6
LITE,320.9750061035156,320.8712991333008,0.06831912180267455,3.427615710570122,9.730048711764896,19,270.0,0.7964567493951196,6
KTOS,131.2899932861328,82.19939971923829,2.0465800149828923,13.65665528884687,,8,0.0,0.0,4
FLNC,27.610000610351562,20.61619997024536,0.3408121707607694,11.561156100146247,-0.754997915917008,9,0.0,0.0,4
SMR,20.2549991607666,20.219299907684327,0.7265161366180718,11.356160912448754,-19.967666681123298,16,0.0,0.0,4
PFSI,158.82000732421875,132.90323318481444,0.11628576927718015,8.63944501805085,,2,0.0,0.0,4
IREN,58.279998779296875,46.83910011291504,2.3495471128289367,7.931094985126482,15.4733564763164,20,0.0,0.0,4
AVAV,404.0,289.65020050048827,3.622423747838502,7.789518418576358,8.672374888437183,13,0.0,0.0,4
RIOT,18.864999771118164,14.953499946594238,4.059819534430212,6.743492544744545,-18.10290932762114,4,0.0,0.0,4
PL,29.799999237060547,16.70739990234375,1.8865434279971671,6.2678092112908015,44.17516979598028,14,0.0,0.0,4
LUNR,22.126800537109375,12.981635971069336,0.04854119348720385,6.132276954722951,,6,0.0,0.0,4
POWL,434.0799865722656,343.81743286132814,1.4936183937344838,6.099602464647121,7.259674859576393,6,0.0,0.0,4
CIFR,19.174999237060547,17.241899814605713,-0.8177647219321095,6.0905116248428985,-15.075060361428246,12,0.0,0.0,4
GKOS,121.0,105.61620025634765,3.7560968457577726,4.797272728824642,-6.533610339594431,3,0.0,0.0,4
NVO,61.880001068115234,50.61220001220703,0.5062310032022665,4.4036643127311885,17.367244687983387,11,0.0,0.0,4
HCM,16.030000686645508,14.259300041198731,0.7503452353103679,4.365623124039342,,2,0.0,0.0,4
FLY,33.15999984741211,22.277799987792967,1.4326823249390324,4.2147746982862495,30.556332505313055,17,0.0,0.0,4
BMNR,31.225000381469727,32.660522384643556,0.09542116899781371,2.9025357298179584,-10.847301127420891,22,246.0,0.7226015312342212,4
MDB,406.9599914550781,391.1834014892578,-0.044403715640858876,2.483556967235609,3.6218765403548487,5,0.0,0.0,4
ALAB,184.1750030517578,160.24650024414063,0.565253697018068,2.467921185520977,9.700685393073146,16,0.0,0.0,4
ETN,344.9700012207031,337.8208020019531,0.31334608446937917,2.2271305863692303,9.217270811370227,3,0.0,0.0,4
GEV,677.7999877929688,624.6301428222656,0.046384678789844584,2.20131745577693,1.4748305137146305,10,0.0,0.0,4
FIGR,74.98770141601562,42.87545417785645,4.053395134252083,0.3325383879380845,36.39159558265492,11,0.0,0.0,4
CRWV,100.3499984741211,81.70640029907227,0.5908497977064706,0.13758230795603588,4.772199260632529,26,0.0,0.0,4
IONQ,51.150001525878906,49.49279975891113,-2.1844511037411687,0.067156612366953,-6.319724961840407,11,0.0,0.0,4
SMCI,31.93000030517578,32.90879985809326,-0.32793258795289937,0.09030164049957268,,6,0.0,0.0,2
PNC,223.1300048828125,201.42239990234376,,0.0,,1,0.0,0.0,2
PWR,466.9599914550781,441.52039428710935,,0.0,,1,0.0,0.0,2
Q,97.83499908447266,84.57188278198242,5.063355024507543,0.0,,2,0.0,0.0,2
SVM,11.045000076293945,8.03309998512268,,0.0,,1,0.0,0.0,2
SYF,81.30000305175781,80.03380020141601,,0.0,,1,0.0,0.0,2
VOYG,34.75,25.36400001525879,-3.46534252015519,0.0,,2,0.0,0.0,2
LEU,324.95001220703125,268.80400024414064,0.5441997554778645,-0.02359256895527019,-0.38784725804887854,11,0.0,0.0,2
MSTR,172.72999572753906,180.81460083007812,0.07476102571442009,-0.29801627410433545,-7.226778169802306,25,273.0,0.7327365648791836,2
BKD,12.085000038146973,10.700500030517578,-0.9099129197273514,-1.8198345171101638,,2,0.0,0.0,2
IBRX,5.275000095367432,2.288299994468689,4.17776968414294,-3.647479896970168,7.01380016452549,11,0.0,0.0,2
AGX,383.75,335.4858020019531,-1.0131393842826977,-4.099803402736597,-3.115025300813812,9,0.0,0.0,2
GLXY,34.68000030517578,26.467800102233888,5.988463645819332,-8.018636497661703,-13.585707757513314,6,0.0,0.0,2
RBLX,88.33000183105469,90.00619979858398,4.201058417532248,0.0,,4,0.0,0.0,0
AMBA,69.79000091552734,77.18819976806641,3.1754443607989455,-5.278573136970552,0.40330606984591544,5,0.0,0.0,0
