,price,ma50,mean_ret_fwd_1d,mean_ret_fwd_5d,mean_ret_fwd_20d,appearances,appearances_persistent,avg_HotScore,rule_score
RGC,31.299999237060547,22.321399993896485,2.626199936579898,13.355256727773316,75.6897793133378,28,329.0,0.8513266637518407,6
SNDK,518.0,292.18659942626954,2.503625373940963,12.627291426589807,73.37841341461132,26,286.0,0.823917836261851,6
RKLB,88.2750015258789,66.00820053100585,0.8822336836378952,8.937527791293777,40.52717367256219,27,365.0,0.758954328941358,6
MU,431.5,287.8645236206055,2.279805087029906,8.436293203142442,40.124877102811055,28,309.0,0.7994750961096213,6
BE,162.44000244140625,111.0736003112793,1.756566837755168,7.904876618747124,10.022235457381464,22,267.0,0.7898742355682798,6
VERA,44.689998626708984,43.833699760437014,0.44676304603347494,7.578142674295977,12.17252398700518,16,248.0,0.8238586891884206,6
ASTS,116.58999633789062,79.43799964904785,1.0883689430209136,7.3988430529214035,37.77838616551357,28,378.0,0.7708222904104245,6
LITE,377.55999755859375,336.69779876708986,0.2707545425918914,3.063195256460986,7.47527537018066,22,287.0,0.7962773717396933,6
CRWV,105.13480377197266,81.78829666137695,0.4897390939478055,1.2411963479705712,13.303338273025876,30,254.0,0.7320179661148405,6
FLNC,30.518999099731445,21.66218000411987,0.2093745033994477,9.63587416528692,6.157905680666128,11,0.0,0.0,4
MKSI,238.4550018310547,172.29849212646485,1.5216920933197535,7.263630225728612,36.25324021307134,8,0.0,0.0,4
STX,443.67999267578125,294.23442321777344,2.0437583918487188,5.29398826010661,15.739191341499044,9,0.0,0.0,4
WDC,277.20001220703125,186.444453125,1.6547877910526938,5.1562898565718305,32.87670650287242,11,0.0,0.0,4
PSLV,35.85499954223633,23.587099952697756,1.210235412101414,4.387989113885287,37.64236557199204,15,0.0,0.0,4
GFI,60.400001525878906,45.36659996032715,-0.9216543752002259,2.0990836011498493,10.178194650627674,7,0.0,0.0,4
INTC,49.165000915527344,40.51950012207031,0.17472531026699545,1.6476322525298353,8.363065434443696,24,0.0,0.0,4
PHYS,40.31999969482422,33.70199993133545,0.37048248398493966,1.2887400870146393,14.742955069812794,6,0.0,0.0,4
TXN,214.19500732421875,178.99490112304687,-0.16549592245933184,0.02098498202422287,-1.8959800097618162,4,0.0,0.0,4
CRCL,72.62999725341797,79.37839996337891,0.012727758075255502,2.0307001612563513,-2.9504503479525988,17,0.0,0.0,2
MSTR,160.4250030517578,170.69830108642577,0.012227919720058015,-0.8957431739998409,-3.815226623445254,26,274.0,0.7324699569735276,2
SBUX,97.63999938964844,87.53080017089843,-1.346101492749156,-1.1440532868774778,9.3390802286866,4,0.0,0.0,2
T,24.21500015258789,24.3538521194458,0.16148178075263697,-1.7359680956625323,-1.0944815658123552,2,0.0,0.0,0
