,price,ma50,avg_HotScore,median_HotScore,max_HotScore,avg_TrendScore,avg_MomentumScore,avg_VolumeScore,avg_VolatilityScore,avg_VolumeSpike,avg_regularMarketChangePercent,avg_regularMarketPrice,appearances,avg_HotScore_persistent,rule_score
GRAL,107.97000122070312,74.67719993591308,0.9854404761904763,0.9854404761904763,0.986,0.9195098039215686,1.0,0.9928991596638654,0.9798739495798319,4.902207422036403,33.675877,107.97,1,0.9854404761904763,4
ARM,322.8999938964844,261.0511996459961,0.9710091036414565,0.9710091036414565,0.9715476190476192,0.8402240896358544,0.995266106442577,0.971610644257703,0.9928991596638654,2.3566523820702128,17.158308,322.9,1,0.9710091036414565,4
META,741.2449951171875,608.8196960449219,0.9591750700280113,0.9591750700280113,0.9597619047619048,0.7822408963585434,0.9668627450980392,0.9787114845938374,1.0,2.620556336356029,11.427715,741.245,1,0.9591750700280113,4
NICE,114.54000091552734,101.39079986572266,0.9371582633053221,0.9371582633053221,0.9374117647058824,0.9313445378151262,0.9443837535014006,0.9633193277310925,0.8816386554621849,2.140330344253088,9.11689,114.54,1,0.9371582633053221,4
AMD,615.52001953125,496.9996032714844,0.9248739495798317,0.9248739495798317,0.9285714285714284,0.69703081232493,0.9550280112044818,0.919593837535014,0.995266106442577,1.7519112728828103,9.949629,615.52,1,0.9248739495798317,4
ALAB,340.739990234375,303.93249877929685,0.9160826330532212,0.9160826330532212,0.9240476190476188,0.8650840336134453,0.9786974789915965,0.8261764705882353,0.9893417366946777,1.3599359051469926,12.362734,340.74,1,0.9160826330532212,3
TWLO,266.05999755859375,221.46800048828126,0.9018998599439776,0.9018998599439776,0.9108235294117648,0.9029411764705881,0.9420168067226891,0.8223389355742297,0.970406162464986,1.3425082116116838,9.103921,266.039,1,0.9018998599439776,3
MSTR,168.5,112.29240020751953,0.8905448179271708,0.8905448179271708,0.8926190476190475,0.5148039215686275,0.9526610644257703,0.9077310924369748,0.9396358543417366,1.7110255287570666,9.472454,168.5,1,0.8905448179271708,3
BURL,251.8000030517578,316.3666018676758,0.9220532212885154,0.9220532212885154,0.9250588235294116,0.9455462184873951,0.8638935574229691,0.9621008403361344,0.9420028011204481,2.118422367476085,6.2036121,251.83,1,0.9220532212885154,1
HHH,65.5999984741211,65.81800033569336,0.9200392156862744,0.9200392156862744,0.9234117647058824,0.9100420168067228,0.9384593837535014,0.9774789915966386,0.7922829131652661,2.693840481835019,8.917468,65.595,1,0.9200392156862744,1
