,price,ma50,avg_HotScore,median_HotScore,max_HotScore,avg_TrendScore,avg_MomentumScore,avg_VolumeScore,avg_VolatilityScore,avg_VolumeSpike,avg_regularMarketChangePercent,avg_regularMarketPrice,appearances,avg_HotScore_persistent,rule_score
PENG,78.47000122070312,54.80920024871826,0.9643967045181447,0.9643967045181447,0.964638157894737,0.7670556957462149,1.0,0.988216474405191,0.9590768445085316,3.1966638792136615,24.716957999999998,78.21000000000001,1,0.9643967045181447,4
UCTT,100.91000366210938,94.73220001220703,0.9335008111031002,0.9335008111031002,0.939041095890411,0.9157729512136505,0.9826438956981494,0.910200372506609,0.8971401105503485,1.1307347687648042,9.55888,99.45755,1,0.9335008111031002,4
XENE,69.94999694824219,55.583199920654295,0.9226973684210524,0.9226973684210524,0.9226973684210524,0.8486842105263158,0.9703947368421052,0.944078947368421,0.8388157894736842,1.5051696571869884,8.032192,68.46,1,0.9226973684210524,4
BABA,108.96800231933594,120.162666015625,0.9393212268685411,0.9393212268685411,0.9394977168949772,0.6474780701754386,0.9898612112472963,0.9764329488103821,0.9318523191540495,2.412402388152951,11.295031000000002,109.22495,1,0.9393212268685411,2
VIST,65.28500366210938,70.5022998046875,0.8788636295361691,0.8788636295361691,0.8888127853881278,0.8856269526556116,0.9085556356645037,0.9066405311223265,0.7749113794760875,1.1252518369844944,5.6827368499999995,65.555,1,0.8788636295361691,2
KEX,141.48500061035156,142.36570007324218,0.8725099885844749,0.8725099885844749,0.878125,0.9655581590963711,0.9197984258591685,0.7907203797164143,0.8863629536169191,0.785166512313595,5.909672649999999,141.82365,1,0.8725099885844749,1
KC,10.520000457763672,12.667000007629394,0.8623039834174476,0.8623039834174476,0.8650684931506849,0.6274708603701034,0.9937890531122326,0.9725051069454458,0.5567697068012497,2.3778748964403493,12.3699645,10.6075,1,0.8623039834174476,1
MTZ,382.8739929199219,389.4406787109375,0.8579157654409997,0.8579157654409997,0.8592105263157894,0.9816375270367701,0.9185216894977168,0.6910523311703918,0.9820055275174238,0.6796466212198222,5.79698755,379.65250000000003,1,0.8579157654409997,1
RGC,6.489999771118164,20.38799998283386,0.8573885484258591,0.8573885484258591,0.8799086757990867,0.7968336938236,0.9845590002403268,0.9977168949771689,0.4195430785868781,5.420449630479343,12.731096,6.7075,1,0.8573885484258591,1
CAMT,140.0500030517578,173.9147998046875,0.8552631578947367,0.8552631578947367,0.8552631578947367,0.9671052631578948,0.7993421052631579,0.8848684210526315,0.8453947368421053,1.09822497958913,4.251095,138.925,1,0.8552631578947367,1
