,price,ma50,mean_ret_fwd_1d,mean_ret_fwd_5d,mean_ret_fwd_20d,appearances,appearances_persistent,avg_HotScore,rule_score
ENLT,58.720001220703125,44.36539993286133,0.9344671815073472,3.9374849641583336,19.261563355006054,13,0.0,0.0,4
HSBC,88.3499984741211,76.66339981079102,1.216577030204613,3.649856058128431,8.348625018034038,3,0.0,0.0,4
ERO,35.279998779296875,26.83240005493164,0.5980549713710602,2.6045247766937685,16.32635569835631,13,0.0,0.0,4
FLY,29.310100555419922,23.393802032470703,0.22324367053278765,1.8809284919872937,24.309107236778814,20,0.0,0.0,4
APH,164.16000366210938,139.75847061157228,2.0517789455965634,1.3570551846930974,14.273053274932845,5,0.0,0.0,4
NET,206.85499572753906,196.00630004882814,3.635400004780857,1.3017133096656974,-8.137764192851348,4,0.0,0.0,4
GM,86.43000030517578,78.35909301757812,-0.268359614167446,1.280794558877596,-0.914857244802203,2,0.0,0.0,4
AKAM,103.37999725341797,88.96179946899414,1.2178133367869253,1.1537807946582046,4.761357684853884,4,0.0,0.0,4
STX,374.46051025390625,290.65229248046876,-0.32391665837851075,0.5642498010347972,15.739191341499044,8,0.0,0.0,4
PLBL,10.0600004196167,10.526040077209473,-5.013293841080207,2.968747177678477,-0.5483493673775985,3,0.0,0.0,2
ARGX,863.885009765625,861.2436975097656,,0.0,,1,0.0,0.0,2
BPOP,129.77000427246094,121.4767935180664,,0.0,,1,0.0,0.0,2
CDLR,24.389999389648438,18.99040002822876,8.786794409681974,0.0,,2,0.0,0.0,2
HCA,505.7699890136719,480.04053161621096,,0.0,,1,0.0,0.0,2
RDW,14.329999923706055,7.9883999919891355,-3.976273229263727,0.0,,3,0.0,0.0,2
SYY,83.41500091552734,74.72753189086914,,0.0,,1,0.0,0.0,2
WSFS,61.564998626708984,56.44150001525879,,0.0,,1,0.0,0.0,2
MSTR,160.89999389648438,171.64700073242187,0.012227919720058015,-0.8957431739998409,-4.34289685858402,26,274.0,0.7324699569735276,2
LEU,313.54998779296875,270.4187994384766,0.6504315013848261,-0.9934048685412821,7.7783670847357325,14,0.0,0.0,2
OII,30.9950008392334,25.665899963378905,-0.4391940218324064,-1.3997533431525155,9.940213996288735,5,0.0,0.0,2
CLS,331.125,309.32670043945313,1.2596433318311158,-2.0785542552001157,-5.683981252710796,8,0.0,0.0,2
GLW,109.55000305175781,87.90479949951173,3.3044532523421433,-2.7357827986694394,-3.3305928080478724,3,0.0,0.0,2
KB,100.04000091552734,87.22560012817382,-1.8697215807034873,-4.041550736778499,-4.100784193368979,4,0.0,0.0,2
NG,11.604999542236328,9.71249994277954,-0.41108439923185003,-4.616898358930777,13.801568672417929,4,0.0,0.0,2
TAC,13.774999618530273,13.328500022888184,-1.0266914582829467,-7.049964114820828,-16.49555033569533,2,0.0,0.0,2
KC,14.454999923706055,11.689499988555909,1.9850635995241115,-7.686565390247102,13.439429245758316,5,0.0,0.0,2
TLX,8.329999923706055,8.476200008392334,-5.544356718798937,-20.866937053842417,-23.79032374358697,2,0.0,0.0,0
