,price,ma50,mean_ret_fwd_1d,mean_ret_fwd_5d,mean_ret_fwd_20d,appearances,appearances_persistent,avg_HotScore,rule_score
RGC,31.729999542236328,19.938200035095214,3.423123374729785,19.7902339385043,106.87136615849197,25,308.0,0.8481221906772355,6
SNDK,417.5,254.53000061035155,1.7609101546286616,13.288449248676116,48.937173714115694,19,255.0,0.8227665291317042,6
BE,137.625,107.89070068359375,1.774587377533355,9.564759729624376,-5.580127827329125,17,241.0,0.792787273055059,6
MU,342.8349914550781,263.23561401367186,1.820570117431372,7.778958618783349,34.8948210995361,20,267.0,0.7914697792456141,6
VERA,47.189998626708984,40.70779972076416,0.44676304603347494,7.578142674295977,24.33195531371517,16,248.0,0.8238586891884206,6
LITE,346.44000244140625,318.2823992919922,0.4329414416661673,3.427615710570122,10.685171805718813,19,269.0,0.796544132033495,6
RKLB,87.85649871826172,60.083830184936524,1.7631630742096007,11.559972176255323,55.92587582695298,23,341.0,0.7555146378073864,5
ASTS,97.47920227050781,72.22378372192382,1.6467977835662282,8.050820833702879,26.52266615211937,22,345.0,0.7605821181962303,5
TTMI,105.9166030883789,71.05733139038085,3.978723670726311,4.4548408014310645,-5.560025479974634,8,0.0,0.0,4
PEN,351.5299072265625,297.84039794921875,4.2785384128900095,2.990169583728034,5.287964196330701,5,0.0,0.0,4
BMNR,31.31999969482422,32.83399063110352,0.1566579652964083,2.9025357298179584,-10.730491465303343,22,246.0,0.7226015312342212,3
MSTR,171.2100067138672,182.3058010864258,0.08145266790913659,-0.2902043253407064,-8.86511330374501,25,273.0,0.7327365648791836,1
IRTC,170.59500122070312,175.96610076904298,1.9188346461173178,-0.6011614856429759,,3,0.0,0.0,0
