,price,ma50,mean_ret_fwd_1d,mean_ret_fwd_5d,mean_ret_fwd_20d,appearances,appearances_persistent,avg_HotScore,rule_score
RGC,31.46500015258789,19.932900047302248,3.3929841192910475,19.761152752278576,106.87136615849197,25,308.0,0.8481221906772355,6
SNDK,417.79998779296875,254.53600036621094,1.7609101546286616,13.288449248676116,48.98654188607907,19,257.0,0.8230311051772091,6
RKLB,89.62370300292969,60.119174270629884,1.8479171386217934,11.657878757866058,56.328988397091614,23,341.0,0.7555146378073864,6
BE,141.99200439453125,107.97804077148437,1.774587377533355,9.805786152895147,-5.021465225570242,17,241.0,0.792787273055059,6
ASTS,100.33999633789062,72.28099960327148,1.6467977835662282,8.19647521268565,26.52266615211937,22,345.0,0.7605821181962303,6
MU,343.7449951171875,263.2538140869141,1.820570117431372,7.778958618783349,34.8948210995361,20,267.0,0.7914697792456141,6
VERA,47.4900016784668,40.71379978179932,0.44676304603347494,7.578142674295977,24.33195531371517,16,248.0,0.8238586891884206,6
LITE,349.9800109863281,318.35319946289064,0.4329414416661673,3.427615710570122,10.786964930767754,19,270.0,0.7964567493951196,6
CMPO,24.949899673461914,20.134597969055175,1.3296455931096036,16.627741668913142,,4,0.0,0.0,4
FTAI,269.32000732421875,183.23761016845702,2.3105620471442947,13.12907323394551,,9,0.0,0.0,4
ENTG,115.80999755859375,86.9161994934082,2.7660572221319657,10.445567121488397,5.06507612228837,6,0.0,0.0,4
LRCX,222.19000244140625,169.93418395996093,0.7607304146580932,8.134250767826147,31.544308157454058,13,0.0,0.0,4
CAMT,148.57000732421875,113.08220001220702,2.022085851512788,6.435128225079207,-0.23540515168802076,9,0.0,0.0,4
ATRC,41.02000045776367,37.71320026397705,-2.308083215140888,6.322128497683055,3.963868520230518,2,0.0,0.0,4
NVMI,445.04998779296875,330.9392010498047,2.0834241383211105,6.156387936222033,15.545379703101359,7,0.0,0.0,4
ONTO,221.97500610351562,155.17789962768555,3.6428310085265574,6.077388444991489,2.4998417251061777,6,0.0,0.0,4
HSAI,28.670000076293945,21.694000034332277,-0.45582605943931426,5.072315115982493,28.951337811771417,8,0.0,0.0,4
ASML,1340.9200439453125,1093.467989501953,1.893734995590108,5.019490216814611,1.3950000553657544,8,0.0,0.0,4
COHR,200.10499572753906,171.04869934082032,1.0644794452769923,4.4961857249655175,6.590807480745475,14,0.0,0.0,4
TTMI,103.45939636230469,71.00818725585937,3.6150378600083153,4.4548408014310645,-5.560025479974634,8,0.0,0.0,4
KLAC,1560.0001220703125,1238.5431274414063,1.4721663008859684,3.9684320959749257,17.091527875217682,8,0.0,0.0,4
TLN,409.4389953613281,375.36717712402344,0.0919095899852306,3.909559125436612,8.670809061299934,6,0.0,0.0,4
AMAT,325.760009765625,258.2379220581055,1.9172301185786,3.72354640908746,-1.5269578832241226,5,0.0,0.0,4
MKSI,209.42999267578125,161.0210482788086,0.5350810056905186,3.3049068611882726,,4,0.0,0.0,4
PEN,351.2850036621094,297.8354998779297,4.266172868709672,2.990169583728034,5.287964196330701,5,0.0,0.0,4
BMNR,32.290000915527344,32.85339065551758,0.28261140999852974,2.9025357298179584,-10.490234296289204,22,246.0,0.7226015312342212,4
TSM,346.67999267578125,297.91785400390626,1.0059371941653825,1.8815679827542457,10.729985917498711,10,0.0,0.0,4
STUB,15.6850004196167,13.872700023651124,1.3199647343004495,0.9047215360496828,12.740984620343298,5,0.0,0.0,4
TIGO,56.4900016784668,51.69625862121582,-0.3171388296796862,0.4964461898349093,3.386175911005107,3,0.0,0.0,4
CRWV,99.09400177001953,82.09608032226562,0.5743328377668847,0.13758230795603588,0.30349528335797943,25,0.0,0.0,4
GS,974.6900024414062,858.9278393554688,0.7412138083192188,0.11703274310501666,,2,0.0,0.0,4
FIGR,63.599998474121094,42.113900146484376,2.538501375326673,0.03410458800420711,36.39159558265492,10,0.0,0.0,4
AEIS,256.1199951171875,215.09689178466797,,0.0,,1,0.0,0.0,2
BLK,1152.9200439453125,1068.02951171875,,0.0,,1,0.0,0.0,2
BWXT,218.1300048828125,183.5491229248047,,0.0,,1,0.0,0.0,2
CALX,60.36000061035156,56.1081999206543,,0.0,,1,0.0,0.0,2
CHEF,65.41000366210938,61.4407999420166,,0.0,,1,0.0,0.0,2
ERAS,9.345000267028809,3.6512000274658205,11.831202459610735,0.0,,3,0.0,0.0,2
MS,191.4199981689453,173.9767987060547,,0.0,,1,0.0,0.0,2
Q,94.88999938964844,84.66725448608399,,0.0,,1,0.0,0.0,2
MSTR,176.22500610351562,182.40610107421875,0.19498629387063912,-0.15766303829153352,-8.527468438876644,25,273.0,0.7327365648791836,2
CRS,342.5249938964844,322.14030090332034,-0.06512982809857015,-1.6196896740075073,-0.09496790168089797,5,0.0,0.0,2
AMD,236.91000366210938,221.0616000366211,0.5908806807128464,-1.8464556343921539,-1.8360305060726445,9,0.0,0.0,2
NPO,239.6199951171875,219.38410430908203,1.2898151403391234,-1.965136523599531,,3,0.0,0.0,2
MATX,142.4600067138672,117.64377014160156,-2.2424342087356663,-1.968011696889438,,2,0.0,0.0,2
VST,180.22000122070312,170.70293243408204,-2.478724918693366,-2.9492121396280044,1.315140904556522,9,0.0,0.0,2
IBRX,3.775700092315674,2.2209139919281005,0.27096575525529726,-3.647479896970168,7.01380016452549,10,0.0,0.0,2
GLXY,31.940000534057617,26.39660011291504,5.303544010060701,-8.018636497661703,-13.585707757513314,5,0.0,0.0,2
