,price,ma50,mean_ret_fwd_1d,mean_ret_fwd_5d,mean_ret_fwd_20d,appearances,appearances_persistent,avg_HotScore,rule_score
RGC,33.33000183105469,19.220200099945068,4.04792181385567,24.733116767555966,107.74519818372661,24,301.0,0.849028845452471,6
SNDK,389.7550048828125,246.54950073242188,1.7631923768207451,13.53158290857303,38.87006974344108,18,253.0,0.8226186724344042,6
RKLB,86.66999816894531,58.97890007019043,2.0383951009748515,11.839792339917919,53.91594600856627,22,340.0,0.7554716468040334,6
MU,337.17999267578125,258.85861114501955,1.820570117431372,8.269920444632113,33.71204084676715,20,267.0,0.7914697792456141,6
BE,140.3596954345703,107.97139434814453,2.167658947938726,8.226292063738809,-13.41367266107136,17,241.0,0.792787273055059,6
VERA,48.935001373291016,39.88049980163574,0.44676304603347494,8.12032841928616,27.16705284300186,16,248.0,0.8238586891884206,6
ASTS,93.33999633789062,71.41009948730469,1.6467977835662282,8.09295550291942,24.32131530919848,22,345.0,0.7605821181962303,6
LITE,360.9700012207031,312.736799621582,0.9420790862558829,3.4222874411825788,12.097028970724883,18,267.0,0.7970482748095618,6
ALMS,21.86989974975586,9.592797994613647,7.271600217023583,34.59642593646355,,4,0.0,0.0,4
GPCR,78.26000213623047,50.64690029144287,10.437549895880597,18.551012790634065,42.79622329718251,10,0.0,0.0,4
STNG,59.994998931884766,56.51689994812012,4.295898471099612,15.977188213389137,,3,0.0,0.0,4
HYMC,34.18000030517578,15.523599910736085,-0.00974540205722203,10.246256717391804,,11,0.0,0.0,4
SQM,80.69499969482422,63.02410018920899,2.4131547195532566,7.913227580435911,,4,0.0,0.0,4
MTSI,211.0800018310547,172.00660064697266,5.402897506775567,6.273814984960168,0.21858364296226118,5,0.0,0.0,4
TWST,40.595001220703125,31.7975,3.1300848753263724,4.512918502135954,,3,0.0,0.0,4
TTMI,93.78690338134766,69.7609375,2.9195729521842217,4.4548408014310645,-5.560025479974634,6,0.0,0.0,4
EL,116.36000061035156,99.76863235473633,1.8829694371024608,3.3349963027637823,4.86712534683329,5,0.0,0.0,4
BMNR,31.524999618530273,33.35016502380371,0.360951097895299,2.9025357298179584,-13.40360768800706,21,242.0,0.7218907416258566,4
RDDT,259.4284973144531,219.42856964111328,0.380604646493326,2.5583625271831463,6.458408518570539,10,0.0,0.0,4
FN,487.0,456.2092010498047,0.9186002610062416,2.3132832755446087,4.010532675596871,7,0.0,0.0,4
MRNA,39.404998779296875,28.397099914550783,0.6489028757631492,2.2496018421924986,30.27570838617355,10,0.0,0.0,4
WRBY,28.860000610351562,22.04879997253418,3.738816709771713,2.2267794164063046,8.187721568951908,9,0.0,0.0,4
BELFA,175.3000030517578,143.4071987915039,0.22568601017996098,2.0532334863997543,9.00501313001245,9,0.0,0.0,4
IHS,8.024999618530273,7.070499963760376,1.0280978474784874,1.5950507888421839,-1.2147534162883389,3,0.0,0.0,4
INTC,47.185001373291016,38.489700164794925,-0.2698568805495226,1.3573708614996534,-1.0654701331837326,20,0.0,0.0,4
OPCH,34.7599983215332,30.667600212097167,1.0629976782582762,0.9204766137122011,-2.3527101504173475,3,0.0,0.0,4
HII,412.0350036621094,329.4013482666016,1.6861032777343576,0.6653197522181367,16.505881698655777,7,0.0,0.0,4
BNTX,106.86000061035156,98.82079940795899,,0.0,,1,0.0,0.0,2
IMO,95.7699966430664,91.83119995117187,,0.0,,1,0.0,0.0,2
KMT,33.150001525878906,27.80309139251709,,0.0,,1,0.0,0.0,2
ONC,349.44500732421875,328.71799926757814,-2.5988595019149296,0.0,,3,0.0,0.0,2
RVTY,110.22000122070312,98.26779983520508,,0.0,,1,0.0,0.0,2
THH,55.040000915527344,14.931020011901856,,0.0,,1,0.0,0.0,2
TRMD,23.43000030517578,21.166874351501466,0.9355940768340398,0.0,,3,0.0,0.0,2
VG,7.945000171661377,7.139881582260132,0.19421826405351553,-0.33850860239206554,,8,0.0,0.0,2
MSTR,172.50999450683594,185.96900115966798,0.12605781019623888,-0.9537094253184483,-13.234834484814082,24,262.0,0.7281116549591169,2
PKX,60.1349983215332,53.507699966430664,-0.19570642949690814,-1.4160112254084454,1.1879349726528128,8,0.0,0.0,2
FIGR,55.7599983215332,41.34390014648437,1.3536265833314847,-1.653499001458201,36.39159558265492,8,0.0,0.0,2
THO,114.94000244140625,103.48832901000976,1.816531355898621,-2.276437267156032,1.4926700079515722,4,0.0,0.0,2
KEP,19.092199325561523,16.903443965911865,-1.598177393433975,-4.794521293609099,2.1689449248742054,2,0.0,0.0,2
SDRL,35.17499923706055,31.869699897766115,0.038968857163316585,-6.2152061290517535,6.4113157127453135,4,0.0,0.0,2
PLXS,171.77000427246094,149.0313998413086,-1.1666271438384612,-9.143296524118487,-3.8269341534088506,3,0.0,0.0,2
TMDX,142.47500610351562,129.3535009765625,-5.750561096782536,-9.187602867743461,-18.946948774716788,2,0.0,0.0,2
RBLX,84.80999755859375,91.399599609375,10.442902654416674,0.0,,2,0.0,0.0,0
AMD,221.8800048828125,222.18499969482423,0.505262346736522,-1.8464556343921539,-1.8360305060726445,8,0.0,0.0,0
VIA,26.3799991607666,35.747799758911135,1.4782539848601894,-4.634666497189223,-20.823829286962294,7,0.0,0.0,0
PSTG,75.0250015258789,77.65349960327148,-1.3008043657007387,-6.38213051516584,-11.69441496428059,12,0.0,0.0,0
