,price,ma50,avg_HotScore,median_HotScore,max_HotScore,avg_TrendScore,avg_MomentumScore,avg_VolumeScore,avg_VolatilityScore,avg_VolumeSpike,avg_regularMarketChangePercent,avg_regularMarketPrice,appearances,avg_HotScore_persistent,rule_score
KEYS,302.17999267578125,220.4083999633789,0.9887133182844242,0.9887133182844242,0.9887133182844242,0.9390519187358916,1.0,0.9864559819413092,0.9977426636568848,5.259312153389794,23.0531,301.48,1,0.9887133182844242,4
UCTT,67.31999969482422,41.03379997253418,0.9636568848758466,0.9636568848758466,0.9636568848758466,0.837471783295711,0.9954853273137696,0.9909706546275396,0.9232505643340858,5.467688647778333,17.179611,71.96,1,0.9636568848758466,4
JAZZ,196.8300018310547,168.48740020751953,0.9580704450758555,0.9650604953217947,0.9693670886075948,0.9100632811141554,0.9489983611673735,0.9808739486084352,0.9580440427145348,3.7490781312863555,11.7002729375,194.1685875,1,0.9580704450758555,4
ECG,130.10000610351562,93.36419982910157,0.957513060651413,0.9674340320173652,0.9734718826405868,0.9182315901512319,0.9926384939236492,0.9225746753912727,0.9768264618803355,2.4664783420610403,26.566025875,131.870625,1,0.957513060651413,4
UTHR,535.0999755859375,486.0307977294922,0.9458098811723631,0.9473935015601682,0.963317191283293,0.9883163155164051,0.9460795384041543,0.9075805442167207,0.9909861035170815,1.6309770899668543,11.106790875,525.995625,1,0.9458098811723631,4
CAVA,85.66999816894531,64.41620010375976,0.942513290557681,0.9458440309522744,0.9495110024449878,0.6849431801942985,0.9875956300015439,0.9698826062234559,0.9445079492975061,3.257344409888444,24.258878125,84.255,1,0.942513290557681,3
YOU,46.5099983215332,35.0389998626709,0.9374348182116783,0.949119013702347,0.9618581907090464,0.724468578772227,0.9918626128201089,0.9730791660902887,0.8862916885790824,3.7258028314333638,31.20172975,43.9150625,1,0.9374348182116783,3
CRCL,83.13999938964844,72.53339988708495,0.9302242210911672,0.9335216408058395,0.9378481012658229,0.48354270853000947,0.9946032588622804,0.9824084210364237,0.9495793113680987,3.664411573217132,29.459150125,79.454325,1,0.9302242210911672,3
AXON,520.1799926757812,539.1421990966796,0.9453027257231611,0.978378785848298,0.9875862068965516,0.9665195719233637,0.9233296959692264,0.9330539896751164,0.9945823927765236,2.8737156239561736,16.1020648,509.77749000000006,1,0.9453027257231611,1
TRI,99.37999725341797,113.51707717895508,0.9290467235830342,0.9374464459591042,0.9474040632054176,0.8107393378472768,0.940032726905528,0.9825533698976997,0.8753382795858844,4.064944002721406,10.1574317,97.184,1,0.9290467235830342,1
