,price,ma50,mean_ret_fwd_1d,mean_ret_fwd_5d,mean_ret_fwd_20d,appearances,appearances_persistent,avg_HotScore,rule_score
RGC,22.479999542236328,20.599600009918213,3.2331887528089296,14.433003118093723,90.3007396429126,25,308.0,0.8481221906772355,6
SNDK,488.82000732421875,269.1008001708984,2.115824453494666,13.256223611475546,62.03030885128088,22,276.0,0.8237819870612055,6
RKLB,84.12999725341797,62.28170036315918,0.9656460076125951,11.71863641346173,52.078950806120304,26,361.0,0.7596280834623964,6
BE,145.88499450683594,108.717900390625,1.1974886170500092,9.448645676722805,9.544251569130363,20,261.0,0.7909183711722099,6
ASTS,97.70819854736328,74.70336364746093,0.8362413694858726,8.711435770070594,31.691645731226174,26,368.0,0.7703956615441517,6
MU,387.364990234375,271.54221771240236,2.3099376884245864,7.778958618783349,37.752483676118224,25,292.0,0.7990376212310888,6
VERA,44.95000076293945,41.941999740600586,0.44676304603347494,7.578142674295977,21.007112777060723,16,248.0,0.8238586891884206,6
LITE,352.42999267578125,325.6733987426758,0.05095212696404601,3.1003525735450466,8.46509241595628,20,278.0,0.7969388521222197,6
KEP,23.325000762939453,17.359300003051757,1.415058611377751,8.554390705403996,2.1689449248742054,4,0.0,0.0,4
AMKR,52.861000061035156,41.3258874130249,3.3960926405031486,7.477516163273284,7.668577903065563,12,0.0,0.0,4
SIMO,119.8499984741211,94.41617080688476,2.0547144205448107,7.2651424431566145,30.556845336937897,6,0.0,0.0,4
BNTX,114.29000091552734,99.31869934082032,-0.6777121018137933,6.623750641299031,,3,0.0,0.0,4
GNRC,170.84500122070312,151.46989959716797,2.5746690318824004,5.411637555016124,-11.773801823835512,4,0.0,0.0,4
MRNA,47.904998779296875,30.180299987792967,0.6754585900051847,4.1738827075624565,34.87073364252001,13,0.0,0.0,4
TECK,53.38999938964844,45.377800369262694,1.0876910463840899,3.832666418407421,14.214691334525064,5,0.0,0.0,4
BMNR,27.594999313354492,32.20058506011963,0.09542116899781371,2.9025357298179584,-10.934572023254335,22,246.0,0.7226015312342212,4
INTC,53.26810073852539,39.565562133789065,0.3612216711288524,2.6545660570487155,2.0224434860653604,22,0.0,0.0,4
EGO,45.9900016784668,33.84519992828369,3.2565699178839522,2.4975904083800735,15.774424851028112,4,0.0,0.0,4
PI,167.02000427246094,166.95359924316406,-0.5281260141958382,2.139733434709452,2.864265420639512,18,0.0,0.0,4
BKU,50.76499938964844,43.7675747680664,-0.855855859752408,1.6216184420376756,0.49549140022253635,2,0.0,0.0,4
WDC,241.64999389648438,178.02710968017578,0.177858787692285,1.3815549464347223,30.4267262428615,8,0.0,0.0,4
BIDU,161.26499938964844,129.13129959106445,1.9398396229471027,0.8023114081505246,14.699718551959172,9,0.0,0.0,4
BOKF,136.32000732421875,117.20794906616212,,0.0,,1,0.0,0.0,2
CFG,63.400001525878906,56.8623998260498,,0.0,,1,0.0,0.0,2
DAN,29.739999771118164,23.421799812316895,,0.0,,1,0.0,0.0,2
IBKR,75.6050033569336,66.82441215515136,-0.4343101160407259,0.0,,2,0.0,0.0,2
LCII,148.4250030517578,119.92596649169921,,0.0,,1,0.0,0.0,2
NIC,143.4149932861328,126.53866653442383,,0.0,,1,0.0,0.0,2
SFNC,20.594999313354492,18.721705894470215,,0.0,,1,0.0,0.0,2
TDY,615.8599853515625,520.3795971679688,,0.0,,1,0.0,0.0,2
UCB,35.02000045776367,31.539149513244627,,0.0,,1,0.0,0.0,2
AMD,244.4600067138672,220.16440032958985,0.7158401424167928,-0.27751462068350263,3.647992093661871,10,0.0,0.0,2
MSTR,158.55999755859375,177.3660009765625,0.07476102571442009,-0.6324352188696315,-6.857580200843106,25,273.0,0.7327365648791836,2
RMBS,123.16999816894531,97.3631999206543,2.4975392336128586,-1.1903957000289092,11.639764079991703,8,0.0,0.0,2
CAAP,27.65999984741211,25.19999988555908,1.496600433577348,-1.3662884891644318,0.9238463727854492,4,0.0,0.0,2
MATX,155.2899932861328,120.33580001831055,-1.0218839250475287,-1.968011696889438,13.407557120410264,3,0.0,0.0,2
SFBS,85.08499908447266,72.91250091552735,-0.39578377055833336,-2.084436906669651,0.45254981220155255,2,0.0,0.0,2
SDRL,37.435001373291016,32.341899909973144,0.03631362997444376,-3.1268136643900712,6.4113157127453135,5,0.0,0.0,2
WFRD,86.41999816894531,78.71669982910156,-0.2805573227320918,-3.5980569465004497,10.563041488196756,5,0.0,0.0,2
KB,94.83499908447266,86.62210006713867,-1.589813153816011,-4.041550736778499,-4.100784193368979,3,0.0,0.0,2
LCID,11.241999626159668,12.447740001678467,1.0905041784807075,-1.7975892081863343,-15.021836643499464,4,0.0,0.0,0
ARM,113.34980010986328,125.75879608154297,-0.011509358491351632,-3.858496193177005,-17.610209457744674,7,0.0,0.0,0
EQT,54.59000015258789,55.950799789428714,-2.242240316757005,-5.054342418564366,-11.980884016481408,3,0.0,0.0,0
AAP,44.185001373291016,45.75575080871582,-2.380037002048765,-8.972946016124675,-10.269263731992957,6,0.0,0.0,0
DDOG,122.28500366210938,149.78690017700194,-7.610742048860053,-13.457529553148195,,2,0.0,0.0,0
