,price,ma50,mean_ret_fwd_1d,mean_ret_fwd_5d,mean_ret_fwd_20d,appearances,appearances_persistent,avg_HotScore,rule_score
SNDK,532.0,297.9359994506836,2.515501662584771,12.71461163788703,73.37841341461132,26,292.0,0.8243862698918515,6
RGC,29.524900436401367,22.679698028564452,2.736518824704865,12.685959397959703,73.32623934878383,28,329.0,0.8513266637518407,6
MU,436.4599914550781,291.734716796875,2.2431687553143074,8.475578694465195,40.81824579766159,28,315.0,0.7996933328139464,6
BE,160.53500366210938,112.10550033569336,1.6251759339299545,7.904876618747124,10.022235457381464,22,270.0,0.7894029375555324,6
VERA,45.13999938964844,44.177899780273435,0.44676304603347494,7.578142674295977,12.17252398700518,16,248.0,0.8238586891884206,6
LITE,380.2200012207031,339.80799896240234,0.2995081943289254,3.063195256460986,7.47527537018066,22,287.0,0.7962773717396933,6
RKLB,84.96839904785156,66.80266845703125,0.8822336836378952,8.937527791293777,39.314708937879615,27,365.0,0.758954328941358,5
ASTS,115.25,80.60779975891113,0.8777471220653925,7.09393963634485,39.23087597578413,28,384.0,0.7709710055223554,5
CRWV,100.90499877929688,82.27690048217774,0.5169912032214422,1.2411963479705712,13.369334551382059,30,254.0,0.7320179661148405,5
AUGO,74.76000213623047,50.24500015258789,0.5765553904858847,7.058113911025403,28.757515842897604,19,0.0,0.0,4
ALGM,35.619998931884766,28.595100021362306,1.5753036761217596,-0.5629403984249345,19.66548920656386,8,0.0,0.0,2
PLXS,185.85000610351562,156.91640014648436,0.4746830831016254,-3.3028585110603688,-3.8269341534088506,7,0.0,0.0,2
MSTR,148.38499450683594,169.63150085449217,0.012227919720058015,-0.8957431739998409,-3.938117812674859,26,274.0,0.7324699569735276,1
