,price,ma50,mean_ret_fwd_1d,mean_ret_fwd_5d,mean_ret_fwd_20d,appearances,appearances_persistent,avg_HotScore,rule_score
SNDK,511.6650085449219,297.529299621582,2.36788970479512,12.71461163788703,73.37841341461132,27,293,0.8237058140722012,6
RGC,28.530000686645508,22.659800033569336,2.736518824704865,12.561600040074303,73.08487598965502,28,329,0.8513266637518407,6
MU,420.54998779296875,291.4165167236328,2.110384748938684,8.475578694465195,40.44955491549576,29,316,0.7991909300706557,6
VERA,44.81999969482422,44.171499786376955,0.44676304603347494,7.578142674295977,12.17252398700518,16,248,0.8238586891884206,6
LITE,366.0,339.52359893798825,0.12548233559958685,3.063195256460986,7.47527537018066,22,287,0.7962773717396933,6
RKLB,83.4000015258789,66.7713005065918,0.8822336836378952,8.937527791293777,39.16938426245649,27,365,0.758954328941358,5
BE,150.1699981689453,111.89820022583008,1.3462211237033914,7.904876618747124,10.022235457381464,22,270,0.7894029375555324,5
ASTS,115.55000305175781,80.6137998199463,0.8852298819816387,7.10202361486609,39.25213315656349,28,384,0.7709710055223554,5
CRWV,98.91999816894531,82.2372004699707,0.5169912032214422,1.2411963479705712,14.447609452954952,30,254,0.7320179661148405,5
MSTR,142.9199981689453,169.5222009277344,0.012227919720058015,-0.8957431739998409,-4.143571021007756,26,274,0.7324699569735276,1
