,price,ma50,avg_HotScore,median_HotScore,max_HotScore,avg_TrendScore,avg_MomentumScore,avg_VolumeScore,avg_VolatilityScore,avg_VolumeSpike,avg_regularMarketChangePercent,avg_regularMarketPrice,appearances,avg_HotScore_persistent,rule_score
IPGP,153.39500427246094,86.80029983520508,0.984375,0.984375,0.984375,0.971875,0.99375,0.975,0.990625,6.839070108180756,35.482414,150.25,1,0.984375,4
EQIX,964.2100219726562,790.3678015136719,0.9753125,0.9753125,0.9753125,0.99375,0.975,0.95625,1.0,4.742605279101197,10.414742,957.87,1,0.9753125,4
TPH,46.30500030517578,33.95830013275147,0.9631423154058226,0.9634352050183599,0.9655495978552278,0.8004346437728598,0.9993297587131367,0.995524386178045,0.9244995015831158,10.911845733223059,26.767174,46.3575,1,0.9631423154058226,4
CGNX,58.625,39.464099731445316,0.9606249999999998,0.9606249999999998,0.9606249999999998,0.80625,0.996875,0.978125,0.94375,7.075029283849083,36.346733,58.67,1,0.9606249999999998,4
CROX,97.31999969482422,87.01959991455078,0.95,0.95,0.95,0.890625,0.984375,0.934375,0.946875,3.698684390078066,19.013653,98.46,1,0.95,4
MGA,67.98500061035156,53.932300033569334,0.9432725487723929,0.9467880989787902,0.9533512064343164,0.7646189462661883,0.9853848030945975,0.9647231399876783,0.9213643703348873,1.934428898158608,16.92826025,67.61375000000001,1,0.9432725487723929,3
SPHR,116.11000061035156,93.55980026245118,0.9421875,0.9421875,0.9421875,0.928125,0.990625,0.884375,0.965625,3.0258537454184125,22.0675,115.72,1,0.9421875,3
ZBRA,269.57000732421875,252.81260101318358,0.9340625,0.9340625,0.9340625,0.965625,0.95625,0.88125,0.971875,2.964357597620555,8.576407,274.15,1,0.9340625,3
ICLR,95.42500305175781,176.19669982910156,0.9299695963068124,0.9556745875883739,0.964343163538874,0.8174429890843935,0.9457169282594121,0.9554144245600387,0.9141466195578266,2.4264247916793384,12.4769815,90.06625,1,0.9299695963068124,1
HUBS,245.75,338.45459899902346,0.9241230534439767,0.9365671641791044,0.96546875,0.9304415585326751,0.9253267710647559,0.8935497392586423,0.9723605948875991,1.9794301200793583,8.40334958,243.82600000000002,1,0.9241230534439767,1
