,price,ma50,avg_HotScore,median_HotScore,max_HotScore,avg_TrendScore,avg_MomentumScore,avg_VolumeScore,avg_VolatilityScore,avg_VolumeSpike,avg_regularMarketChangePercent,avg_regularMarketPrice,appearances,avg_HotScore_persistent,rule_score
DY,531.60498046875,397.4833013916016,0.9802839116719244,0.9802839116719244,0.9802839116719244,0.9905362776025236,1.0,0.946372239747634,1.0,2.16112122315253,28.540674,540.475,1,0.9802839116719244,4
APP,572.4500122070312,451.7866015625,0.9358044164037854,0.9358044164037854,0.9358044164037854,0.9337539432176656,0.9842271293375394,0.8548895899053628,0.9936908517350158,1.1781691829186818,10.658369,569.0501,1,0.9358044164037854,4
BMA,87.41000366210938,74.1955941772461,0.930757097791798,0.930757097791798,0.930757097791798,0.9621451104100948,0.9589905362776026,0.9116719242902208,0.8990536277602523,1.411742699719571,9.03057,87.05,1,0.930757097791798,4
MANU,22.489999771118164,17.992199897766113,0.9182965299684542,0.9182965299684542,0.9182965299684542,0.8927444794952681,0.996845425867508,0.9716088328075708,0.7003154574132492,2.5173682891687026,14.503046,22.58,1,0.9182965299684542,4
ASTS,127.62999725341797,85.63739997863769,0.8889589905362776,0.8889589905362776,0.8889589905362776,0.5646687697160884,0.94006309148265,0.8958990536277602,0.9495268138801262,1.278388069538119,7.7736077,129.005,1,0.8889589905362776,3
LUNR,39.83000183105469,26.035999946594238,0.8847003154574132,0.8847003154574132,0.8847003154574132,0.4290220820189274,0.9936908517350158,0.9211356466876972,0.8580441640378549,1.4691051848805956,14.414795,39.885,1,0.8847003154574132,3
COHU,53.625,40.69449985504151,0.8801261829652997,0.8801261829652997,0.8801261829652997,0.861198738170347,0.9337539432176656,0.889589905362776,0.7791798107255521,1.273905283652745,7.65071,53.75,1,0.8801261829652997,3
IREN,67.13999938964844,46.90500003814697,0.8779179810725551,0.8779179810725551,0.8779179810725551,0.3249211356466877,0.9873817034700316,0.917981072555205,0.8927444794952681,1.4357639531706952,11.139925,66.44,1,0.8779179810725551,3
NYAX,75.1500015258789,63.949279861450194,0.8772870662460568,0.8772870662460568,0.8772870662460568,0.9936908517350158,0.889589905362776,0.8643533123028391,0.8201892744479495,1.1930158247108946,6.3242803,75.15,1,0.8772870662460568,3
ANF,84.26000213623047,85.8554002380371,0.9593059936908516,0.9593059936908516,0.9593059936908516,0.8769716088328076,0.9905362776025236,0.9589905362776026,0.946372239747634,2.236948057167182,12.40305,84.055,1,0.9593059936908516,2
