,price,ma50,mean_ret_fwd_1d,mean_ret_fwd_5d,mean_ret_fwd_20d,appearances,appearances_persistent,avg_HotScore,rule_score
RGC,34.29999923706055,19.557400074005127,3.973297682461043,21.768305111358945,106.36731116408416,25,306.0,0.8482653663484849,6
SNDK,386.67498779296875,250.2975003051758,1.7609101546286616,13.528533740268601,38.854557849459546,18,253.0,0.8226186724344042,6
RKLB,91.70999908447266,59.55170013427735,2.0383951009748515,11.836471374393984,55.568847610333485,23,341.0,0.7555146378073864,6
BE,132.0800018310547,107.95800048828124,1.7171398291896953,9.232284510290741,-13.41367266107136,17,241.0,0.792787273055059,6
ASTS,95.0,71.69269958496093,1.6467977835662282,8.065773289825238,26.489843376015546,22,345.0,0.7605821181962303,6
MU,331.82000732421875,261.04041870117186,1.820570117431372,7.758217809603286,34.7959384833824,20,267.0,0.7914697792456141,6
VERA,48.755001068115234,40.2896997833252,0.44676304603347494,7.622437202148831,24.402063264766113,16,248.0,0.8238586891884206,6
LITE,329.18499755859375,315.29649932861327,0.40818744007032376,3.427615710570122,10.747495405223614,18,267.0,0.7970482748095618,6
ALMS,24.260000228881836,9.987800016403199,8.198857803660363,36.229212778554576,,5,0.0,0.0,4
UEC,17.28499984741211,12.850699996948242,2.2688713759384527,19.180329419438237,,3,0.0,0.0,4
GPCR,82.74500274658203,51.62860027313232,10.000828205584723,18.551012790634065,42.79622329718251,11,0.0,0.0,4
MP,69.25830078125,57.983765869140626,3.25219817169084,15.859430564419652,,3,0.0,0.0,4
VNET,11.895000457763672,9.184900016784669,3.4782938879704717,14.379807562962132,,6,0.0,0.0,4
BILI,33.13999938964844,26.48860004425049,1.046390541587744,13.450299868679107,,5,0.0,0.0,4
LUNR,19.610000610351562,12.58569995880127,0.3896241460470491,8.397118409191485,,5,0.0,0.0,4
AVAV,379.4844970703125,288.6116903686523,4.028642959259698,7.149985363364004,8.672374888437183,12,0.0,0.0,4
SATS,131.39500427246094,91.18029998779296,1.91975751803338,6.320810317593224,24.49860751967767,14,0.0,0.0,4
SYNA,91.70999908447266,73.0976001739502,2.8891208637276162,6.04610134181744,2.796310031175364,6,0.0,0.0,4
TGB,7.385000228881836,5.201299991607666,-0.5558655137299177,5.000121485874076,,4,0.0,0.0,4
TTMI,97.37000274658203,70.35339950561523,3.1712165881092305,4.4548408014310645,-5.560025479974634,7,0.0,0.0,4
ACN,287.75,261.4495999145508,0.49324638464812165,3.523290829457437,4.882883767180135,3,0.0,0.0,4
DOW,28.100000381469727,23.383113441467284,0.06379263568362381,3.4347424786906444,,3,0.0,0.0,4
PSLV,30.55500030517578,20.735499992370606,1.6462297757834399,3.0619066830342905,30.36997855338438,11,0.0,0.0,4
BMNR,32.459999084472656,33.06053894042969,0.360951097895299,2.9025357298179584,-13.40360768800706,22,246.0,0.7226015312342212,4
WDFC,204.22500610351562,198.12769958496094,1.4418504579533309,2.3019885206690516,-4.693482927575343,2,0.0,0.0,4
HTFL,34.755001068115234,30.36760009765625,0.15718147486125195,0.9601986172797453,10.186455131290575,11,0.0,0.0,4
LYB,51.86000061035156,44.349720840454104,5.726977168884617,0.4675099781354941,11.36045055873991,2,0.0,0.0,4
BTDR,14.430000305175781,12.770200023651123,2.8685966142203068,0.16657297352274938,-17.97166200473296,6,0.0,0.0,4
AD,57.150001525878906,49.962600021362306,,0.0,,1,0.0,0.0,2
ATRO,72.0,53.70600028991699,-0.8384387048754216,0.0,,3,0.0,0.0,2
CMPO,23.56999969482422,20.049599990844726,-1.3374399318019758,0.0,,3,0.0,0.0,2
CRML,17.989999771118164,9.425,,0.0,,1,0.0,0.0,2
ERAS,8.289999961853027,3.511500015258789,10.459691344995914,0.0,,2,0.0,0.0,2
JAZZ,169.72500610351562,163.26610076904296,,0.0,,1,0.0,0.0,2
NOC,649.3350219726562,572.935498046875,3.220638756637917,0.0,,3,0.0,0.0,2
VOYG,33.91999816894531,25.127799949645997,,0.0,,1,0.0,0.0,2
MSTR,179.64549255371094,184.18131103515626,0.2807735725289011,-0.41035342955801163,-10.226866355819963,25,271.0,0.7322424585762994,2
NTR,65.99500274658203,59.66969993591309,0.9564802770651378,-0.59161379980374,1.738771005109448,4,0.0,0.0,2
ALGM,32.45000076293945,27.270199966430663,1.3102707845398334,-1.6429711902283817,6.901265548931268,6,0.0,0.0,2
EWTX,28.170000076293945,22.92850009918213,-0.7795608385450105,-2.414076940631064,-0.5057816627346945,11,0.0,0.0,2
MOS,27.665000915527344,24.76655044555664,-1.8696103564364972,-3.9592073702033765,2.7536003160589653,6,0.0,0.0,2
INFY,19.3799991607666,17.69940002441406,-0.5902124857218415,-5.1925649183819775,,5,0.0,0.0,2
LNG,199.52000427246094,200.9025128173828,,0.0,,1,0.0,0.0,0
VKTX,34.52000045776367,35.83279998779297,0.14902551915957907,-3.971202412368638,-16.441849911799316,5,0.0,0.0,0
