,price,ma50,mean_ret_fwd_1d,mean_ret_fwd_5d,mean_ret_fwd_20d,appearances,appearances_persistent,avg_HotScore,rule_score
RGC,22.139999389648438,20.592800006866455,3.2331887528089296,14.433003118093723,90.16871612652464,25,308.0,0.8481221906772355,6
SNDK,472.5950012207031,268.77630004882815,2.225988608728247,13.256223611475546,66.15423240536133,22,275.0,0.823456396678884,6
BE,144.9398956298828,108.69899841308593,1.1348788141000505,9.40865966059029,9.447006501165525,20,261.0,0.7909183711722099,6
MU,384.3349914550781,271.4816177368164,2.204801496416346,7.778958618783349,37.608116152168,25,291.0,0.7986949092210804,6
VERA,45.2599983215332,41.94819969177246,0.44676304603347494,7.578142674295977,21.062133463441345,16,248.0,0.8238586891884206,6
LITE,354.5199890136719,325.7151986694336,0.08023773098470673,3.1324868862164275,8.505284499431019,20,278.0,0.7969388521222197,6
RKLB,83.1050033569336,62.261200485229494,0.873659241163762,11.71863641346173,51.92775961112576,26,361.0,0.7596280834623964,5
ASTS,98.80000305175781,74.72519973754883,0.90173989653236,8.711435770070594,31.83191254096635,26,368.0,0.7703956615441517,5
KEP,23.260000228881836,17.357999992370605,1.3216622581807822,8.397306131288634,2.1689449248742054,4,0.0,0.0,4
EGO,45.06999969482422,33.82679988861084,2.541560982829331,2.4975904083800735,15.774424851028112,4,0.0,0.0,4
BMNR,27.100000381469727,32.19068508148193,0.09542116899781371,2.9025357298179584,-11.057830589845185,22,246.0,0.7226015312342212,3
MSTR,157.5500030517578,177.34580108642578,0.07476102571442009,-0.6574894517096836,-6.914953622215564,25,273.0,0.7327365648791836,1
