,price,ma50,avg_HotScore,median_HotScore,max_HotScore,avg_TrendScore,avg_MomentumScore,avg_VolumeScore,avg_VolatilityScore,avg_VolumeSpike,avg_regularMarketChangePercent,avg_regularMarketPrice,appearances,avg_HotScore_persistent,rule_score
CELC,145.63999938964844,115.60779968261718,0.981875,0.981875,0.981875,0.9541666666666668,0.9916666666666668,0.9791666666666666,0.9833333333333332,2.966056329047811,18.030235,148.305,1,0.981875,4
AXSM,227.1999969482422,172.5768002319336,0.9741666666666666,0.9741666666666666,0.9741666666666666,0.9666666666666668,0.9791666666666666,0.9708333333333332,0.975,2.581478324067231,10.085703,227.36,1,0.9741666666666666,4
MIRM,108.07499694824219,93.8872998046875,0.9556249999999998,0.9556249999999998,0.9556249999999998,0.9291666666666668,0.9833333333333332,0.9458333333333332,0.9375,1.4634612840430157,11.79944,107.92,1,0.9556249999999998,4
NICE,124.6500015258789,111.99280029296875,0.93,0.93,0.93,0.9458333333333332,0.9708333333333332,0.8875,0.925,1.1138274734002922,9.636845,123.78,1,0.93,4
CRCL,119.44999694824219,101.4255995941162,0.9245833333333332,0.9245833333333332,0.9245833333333332,0.6041666666666666,0.9958333333333332,0.9208333333333332,0.9666666666666668,1.2432171572257102,18.034107,117.68,1,0.9245833333333332,4
GBTG,9.324999809265137,5.696500015258789,0.9154166666666668,0.9154166666666668,0.9154166666666668,0.5625,1.0,1.0,0.7958333333333333,35.60001016114948,57.335583,9.33,1,0.9154166666666668,3
NBIS,174.94500732421875,123.18640106201173,0.9095833333333334,0.9095833333333334,0.9095833333333334,0.65,0.9875,0.8708333333333333,0.9708333333333332,0.9825779180839244,12.330887,173.54,1,0.9095833333333334,3
PKX,83.279296875,63.82538635253906,0.8947916666666665,0.8947916666666665,0.8947916666666665,0.9791666666666666,0.875,0.9375,0.8125,1.3370886752136752,5.437681,82.99,1,0.8947916666666665,3
EBAY,109.63999938964844,94.79074447631837,0.8914583333333334,0.8914583333333334,0.8914583333333334,0.7625,0.8791666666666667,0.9666666666666668,0.8458333333333333,2.356225311232738,5.5251274,109.82,1,0.8914583333333334,3
KRYS,271.42999267578125,262.0173983764648,0.8875,0.8875,0.8875,0.9833333333333332,0.8083333333333333,0.9083333333333332,0.9416666666666668,1.1932708474940077,4.5030746,278.02,1,0.8875,3
