,price,ma50,avg_HotScore,median_HotScore,max_HotScore,avg_TrendScore,avg_MomentumScore,avg_VolumeScore,avg_VolatilityScore,avg_VolumeSpike,avg_regularMarketChangePercent,avg_regularMarketPrice,appearances,avg_HotScore_persistent,rule_score
AGIO,42.96500015258789,30.401900062561037,0.9421311475409836,0.9421311475409836,0.9421311475409836,0.8032786885245902,1.0,0.9770491803278688,0.8491803278688524,1.597731639958172,16.261038,43.47,1,0.9421311475409836,4
IRON,81.32499694824219,69.57029998779296,0.9340983606557376,0.9340983606557376,0.9340983606557376,0.960655737704918,0.9573770491803278,0.9704918032786886,0.8163934426229508,1.3720104555936157,6.570572,82.07,1,0.9340983606557376,4
NET,272.2699890136719,227.59699981689454,0.9045901639344264,0.9045901639344264,0.9045901639344264,0.8622950819672132,0.9704918032786886,0.8131147540983606,0.9704918032786886,0.7081831963716945,8.2851925,268.06,1,0.9045901639344264,4
VERA,43.529998779296875,36.265700035095215,0.9008196721311474,0.9008196721311474,0.9008196721311474,0.7573770491803279,0.9672131147540984,0.9836065573770492,0.7114754098360656,2.018567259340354,7.911785,43.305,1,0.9008196721311474,4
MAAS,15.965100288391113,12.237502059936524,0.8954098360655738,0.8954098360655738,0.8954098360655738,0.8819672131147541,0.99672131147541,0.9442622950819672,0.639344262295082,1.0924133757771783,14.565646,17.54,1,0.8954098360655738,3
RAPP,41.939998626708984,37.40820022583008,0.8877049180327867,0.8877049180327867,0.8877049180327867,0.9278688524590164,0.980327868852459,0.8655737704918033,0.7442622950819672,0.792586538892123,8.9447775,42.02,1,0.8877049180327867,3
ALMS,29.170000076293945,23.4378999710083,0.8742622950819672,0.8742622950819672,0.8742622950819672,0.7081967213114754,0.9639344262295082,0.9737704918032788,0.6262295081967213,1.4817732422087366,7.737436,29.38,1,0.8742622950819672,3
BAND,68.91000366210938,54.42770000457764,0.8714754098360655,0.8714754098360655,0.8714754098360655,0.8557377049180328,0.9934426229508196,0.7442622950819672,0.8885245901639345,0.6482247366992377,11.834515,67.85,1,0.8714754098360655,3
BEAM,37.21500015258789,31.184200019836425,0.8645901639344263,0.8645901639344263,0.8645901639344263,0.659016393442623,0.9540983606557376,0.960655737704918,0.6426229508196721,1.1577718562025885,6.554356,37.635,1,0.8645901639344263,3
DOCN,145.61000061035156,151.05019943237303,0.9045901639344262,0.9045901639344262,0.9045901639344262,0.7737704918032787,0.9770491803278688,0.8524590163934426,0.9344262295081968,0.7617046968050091,8.45703,142.48,1,0.9045901639344262,2
