,price,ma50,avg_HotScore,median_HotScore,max_HotScore,avg_TrendScore,avg_MomentumScore,avg_VolumeScore,avg_VolatilityScore,avg_VolumeSpike,avg_regularMarketChangePercent,avg_regularMarketPrice,appearances,avg_HotScore_persistent,rule_score
BNTX,112.1500015258789,91.9125001525879,0.9758686935370062,0.9761565267105434,0.9772486772486773,0.8663363485174879,0.9946144305351821,0.9946144305351821,0.9650247865531498,6.906592106683829,20.072032749999998,111.37125,1,0.9758686935370062,4
MRNA,153.1199951171875,63.48369987487793,0.9629574010695292,0.9633249791144527,0.9663390663390664,0.636408855522429,1.0,1.0,0.9965825775864317,19.217817071455226,139.20145,150.580425,1,0.9629574010695292,4
TWST,138.8300018310547,95.64199966430664,0.9552277827073081,0.9559083787344658,0.9568783068783068,0.8138195421647186,0.9913073951885225,0.9468699148242686,0.9774188499317971,1.2583990801543585,17.9759675,136.965,1,0.9552277827073081,4
EL,99.44999694824219,84.54199935913086,0.9493857493857494,0.9493857493857494,0.9493857493857494,0.714987714987715,0.9926289926289926,0.9877149877149876,0.9238329238329238,3.3399335026307617,18.019468,99.455,1,0.9493857493857494,4
AMR,191.23500061035156,163.85149993896485,0.9407388345960247,0.9427285318559557,0.9503968253968254,0.9772442290538159,0.9651511786041473,0.8876909659909781,0.9725983054117464,1.0059187521673796,11.8670315,189.5475,1,0.9407388345960247,4
WPM,145.25999450683594,117.38640060424805,0.9315961720627203,0.9314703058816631,0.932608695652174,0.8091586103810601,0.9228546545751171,0.9840319488338276,0.9163499991574181,2.473613357284175,9.550570875,145.3725,1,0.9315961720627203,3
AEM,206.10000610351562,158.66140014648437,0.9272280498189807,0.9286146653182664,0.9309582309582308,0.8050165502863323,0.9324274906504221,0.9356089486975914,0.9645682050927143,1.1950042141274624,9.9644285,205.5675,1,0.9272280498189807,3
MRK,152.72000122070312,126.68047134399414,0.920223568987871,0.9209969367864105,0.9335380835380834,0.5714518074839645,0.9551841013993247,0.9745364361798181,0.9383810004338728,2.093493612081697,11.39185925,150.568375,1,0.920223568987871,3
TEM,60.724998474121094,51.829099807739254,0.9196655515675749,0.9224133224133224,0.923545706371191,0.49739156938964235,0.997307215267591,0.9789765938296591,0.891135307222866,2.2898081335773384,21.9520825,60.195,1,0.9196655515675749,3
COIN,159.44000244140625,157.50299896240233,0.9104376062657709,0.9082177363699102,0.9250692520775624,0.6294024371797466,0.9448334396545885,0.940299921815639,0.9385034301660822,1.2305860684310093,10.810849125,162.0387,1,0.9104376062657709,3
