,price,ma50,mean_ret_fwd_1d,mean_ret_fwd_5d,mean_ret_fwd_20d,appearances,appearances_persistent,avg_HotScore,rule_score
RGC,45.79999923706055,18.91440004348755,5.446947055319868,26.31600292496869,109.8691637400416,24,301.0,0.849028845452471,6
SNDK,387.45001220703125,242.63440124511717,1.8267193958039456,13.624473818195261,26.302457253867967,18,253.0,0.8226186724344042,6
RKLB,86.55000305175781,58.43690010070801,2.0383951009748515,12.310585380128447,56.097095073994275,22,340.0,0.7554716468040334,6
MU,344.4949951171875,256.5659020996094,1.820570117431372,8.804702330045338,32.16905757230346,20,267.0,0.7914697792456141,6
ASTS,94.87999725341797,71.00669952392577,1.4834507513565152,8.544623258085398,24.041766727701706,22,345.0,0.7605821181962303,6
VERA,45.845001220703125,39.48289981842041,0.44676304603347494,8.12032841928616,30.793857687091887,16,248.0,0.8238586891884206,6
LITE,338.4341125488281,309.49128204345703,0.9420790862558829,4.209409153166011,12.097028970724883,17,261.0,0.7989208033257775,6
VNET,11.334500312805176,9.139890003204346,4.091629744861695,14.379807562962132,,4,0.0,0.0,4
BILI,31.56999969482422,26.406400032043457,1.7937620268210515,13.038663604321567,,4,0.0,0.0,4
GDS,44.560001373291016,34.687599906921385,1.2507297631894148,12.795684089627336,,5,0.0,0.0,4
HYMC,33.78499984741211,15.014299898147582,-0.3748017200427983,9.464434005667362,,10,0.0,0.0,4
IREN,51.03499984741211,47.59940002441406,2.2830151536981194,6.507720817529973,-4.496545801576912,19,0.0,0.0,4
POWL,390.55999755859375,341.7101080322266,1.2249658399897667,6.345872219568601,7.259674859576393,4,0.0,0.0,4
SATS,125.37999725341797,89.02440002441406,2.2337523978408655,6.291164616048206,25.817885482142437,13,0.0,0.0,4
MTSI,197.58999633789062,170.79800048828125,4.861822816118763,6.273814984960168,0.21858364296226118,4,0.0,0.0,4
PL,25.139999389648438,15.54279987335205,1.3858570367140843,6.2678092112908015,43.90383730828662,11,0.0,0.0,4
ESLT,714.47998046875,523.3138122558594,1.3245226293038603,5.779840063139876,37.20895026742514,10,0.0,0.0,4
