,price,ma50,mean_ret_fwd_1d,mean_ret_fwd_5d,mean_ret_fwd_20d,appearances,appearances_persistent,avg_HotScore,rule_score
RGC,32.540000915527344,19.20440008163452,3.973297682461043,24.613528371442776,107.21641578923328,24,301.0,0.849028845452471,6
SNDK,389.80999755859375,246.5506005859375,1.7609101546286616,13.528533740268601,38.854557849459546,18,253.0,0.8226186724344042,6
RKLB,86.58000183105469,58.977100143432615,2.0383951009748515,11.836471374393984,53.89968386378501,22,340.0,0.7554716468040334,6
MU,338.1300048828125,258.87761138916017,1.820570117431372,8.284479639676716,33.79086609482581,20,267.0,0.7914697792456141,6
BE,139.77000427246094,107.95960052490234,2.167658947938726,8.226292063738809,-13.41367266107136,17,241.0,0.792787273055059,6
VERA,49.099998474121094,39.88379974365235,0.44676304603347494,8.12032841928616,27.216137494803785,16,248.0,0.8238586891884206,6
ASTS,92.72000122070312,71.39769958496093,1.6467977835662282,8.065773289825238,24.206148251313948,22,345.0,0.7605821181962303,6
LITE,361.3299865722656,312.74399932861326,0.9420790862558829,3.427615710570122,12.097028970724883,18,267.0,0.7970482748095618,6
ALMS,22.110000610351562,9.59760001182556,7.690442156457377,36.229212778554576,,4,0.0,0.0,4
GPCR,77.91999816894531,50.64010021209717,10.437549895880597,18.551012790634065,42.79622329718251,10,0.0,0.0,4
STNG,60.09000015258789,56.51879997253418,4.295898471099612,16.160836428242796,,3,0.0,0.0,4
SQM,80.9800033569336,63.029800262451175,2.5353270679241944,8.104428215601189,,4,0.0,0.0,4
KRYS,291.92999267578125,228.45140045166016,2.340393284866162,7.678774280654671,5.890786562299077,7,0.0,0.0,4
MTSI,213.52000427246094,172.05540069580078,5.689533719716428,6.273814984960168,0.21858364296226118,5,0.0,0.0,4
TWST,40.220001220703125,31.79,2.538606250967951,4.512918502135954,,3,0.0,0.0,4
TTMI,93.23999786376953,69.74999938964844,2.9195729521842217,4.4548408014310645,-5.560025479974634,6,0.0,0.0,4
BMNR,31.219999313354492,33.344065017700196,0.360951097895299,2.9025357298179584,-13.40360768800706,21,242.0,0.7218907416258566,4
WRBY,29.09000015258789,22.053399963378908,3.738816709771713,2.339677268309312,8.187721568951908,9,0.0,0.0,4
FN,489.0,456.2492010498047,0.9186002610062416,2.3132832755446087,4.010532675596871,7,0.0,0.0,4
MRNA,39.599998474121094,28.400999908447265,0.6489028757631492,2.3088025113275346,30.49068760388521,10,0.0,0.0,4
BELFA,176.00999450683594,143.42139862060546,0.22568601017996098,2.1150455121106866,9.00501313001245,9,0.0,0.0,4
IHS,8.039999961853027,7.070799970626831,1.0280978474784874,1.5950507888421839,-1.2147534162883389,3,0.0,0.0,4
INTC,47.290000915527344,38.49180015563965,-0.2698568805495226,1.3573708614996534,-1.0316749366484723,20,0.0,0.0,4
OPCH,34.75,30.667400245666503,1.0629976782582762,0.9204766137122011,-2.3527101504173475,3,0.0,0.0,4
HII,411.6600036621094,329.39384826660154,1.6861032777343576,0.6653197522181367,16.505881698655777,7,0.0,0.0,4
BNTX,107.19000244140625,98.82739944458008,,0.0,,1,0.0,0.0,2
ERAS,7.505000114440918,3.3941000175476073,,0.0,,1,0.0,0.0,2
IMO,96.05000305175781,91.8368000793457,,0.0,,1,0.0,0.0,2
KMT,33.279998779296875,27.80569133758545,,0.0,,1,0.0,0.0,2
ONC,351.05999755859375,328.75029907226565,-2.5988595019149296,0.0,,3,0.0,0.0,2
RVTY,110.13999938964844,98.26619979858398,,0.0,,1,0.0,0.0,2
THH,55.04999923706055,14.93121997833252,,0.0,,1,0.0,0.0,2
TRMD,23.440000534057617,21.1670743560791,0.9355940768340398,0.0,,3,0.0,0.0,2
VIST,49.95000076293945,48.5942000579834,,0.0,,1,0.0,0.0,2
MSTR,172.99000549316406,185.97860137939452,0.12605781019623888,-0.9537094253184483,-13.234834484814082,24,264.0,0.7290561839549732,2
PKX,60.209999084472656,53.509199981689456,-0.19570642949690814,-1.4160112254084454,1.1879349726528128,8,0.0,0.0,2
FIGR,56.279998779296875,41.35430015563965,1.3536265833314847,-1.4841839204631373,36.39159558265492,8,0.0,0.0,2
THO,115.55999755859375,103.50072891235351,1.816531355898621,-2.276437267156032,1.4926700079515722,4,0.0,0.0,2
KEP,19.1299991607666,16.904199962615966,-1.598177393433975,-4.794521293609099,2.1689449248742054,2,0.0,0.0,2
RCUS,22.739999771118164,22.419599990844727,-0.23539806450540768,-5.769010894280527,-12.04326338816033,6,0.0,0.0,2
SDRL,35.27000045776367,31.871599922180177,0.038968857163316585,-6.2152061290517535,6.4113157127453135,4,0.0,0.0,2
PLXS,172.35000610351562,149.04299987792967,-1.1666271438384612,-9.143296524118487,-3.8269341534088506,3,0.0,0.0,2
TMDX,142.7100067138672,129.35820098876954,-5.750561096782536,-9.187602867743461,-18.946948774716788,2,0.0,0.0,2
AYI,325.7300109863281,359.87879943847656,,0.0,,1,0.0,0.0,0
CSGP,61.81999969482422,66.67739990234375,,0.0,,1,0.0,0.0,0
RBLX,84.80000305175781,91.39939971923827,10.531806181559688,0.0,,2,0.0,0.0,0
AMD,220.97000122070312,222.16679962158204,0.505262346736522,-1.8464556343921539,-1.8360305060726445,8,0.0,0.0,0
LB,55.380001068115234,57.625833663940426,1.2698739136014086,-3.0604095116324093,-20.574924035695467,7,0.0,0.0,0
VIA,26.8700008392334,35.75759979248047,1.4782539848601894,-4.634666497189223,-20.823829286962294,7,0.0,0.0,0
PSTG,75.41000366210938,77.66119964599609,-1.256880103399704,-6.38213051516584,-11.69441496428059,12,0.0,0.0,0
