,price,ma50,avg_HotScore,median_HotScore,max_HotScore,avg_TrendScore,avg_MomentumScore,avg_VolumeScore,avg_VolatilityScore,avg_VolumeSpike,avg_regularMarketChangePercent,avg_regularMarketPrice,appearances,avg_HotScore_persistent,rule_score
APGE,132.5500030517578,85.68100021362305,0.9840412376587908,0.9840412376587908,0.9848370927318296,0.8932125829084585,0.9974276059541994,1.0,0.9781015864198757,58.68224072257408,46.686223,132.575,1,0.9840412376587908,4
HQ,38.38999938964844,12.833399982452393,0.9505277044854882,0.9505277044854882,0.9505277044854882,0.8443271767810027,0.9947229551451188,0.9868073878627968,0.862796833773087,4.066645239243136,26.078129,40.345,1,0.9505277044854882,4
DFTX,36.66999816894531,22.914199981689453,0.9466132349343015,0.9466132349343015,0.949868073878628,0.6864985683205375,1.0,0.994855211908399,0.8988202696715404,9.768482245393873,52.2671565,37.275000000000006,1,0.9466132349343015,4
ORKA,85.37999725341797,65.08659965515136,0.9460888368678952,0.9460888368678952,0.9489445910290236,0.8098412257556821,0.9935359506946786,0.9600948280992719,0.9066697085722221,2.3247642779329083,19.304679,86.305,1,0.9460888368678952,4
KYMR,99.44999694824219,83.30539962768555,0.9410857288339582,0.9410857288339582,0.941820580474934,0.9125386024427824,0.9498052519160699,0.9844995073435568,0.8641260142440534,4.130212886549245,10.05197,99.52000000000001,1,0.9410857288339582,4
SYRE,100.31999969482422,73.70189994812011,0.9369930432942514,0.9369930432942514,0.9385224274406332,0.8482948796794096,0.9794208476335959,0.9446604638244689,0.8936754815799394,1.951010676062352,13.6654615,100.41,1,0.9369930432942514,3
ACA,144.89999389648438,123.63222122192383,0.921403442643548,0.921403442643548,0.9238095238095236,0.9717036654961944,0.8660371244734527,0.9974276059541994,0.8601021022212523,13.242873408478195,6.52422235,144.7025,1,0.921403442643548,3
BWIN,23.520000457763672,21.120000038146973,0.8975134075293775,0.8975134075293775,0.8982849604221635,0.6376230814503276,0.9909635566488781,0.971571408732914,0.7343193075035874,2.5484301870440134,18.083009,23.9,1,0.8975134075293775,3
COHR,425.4800109863281,360.06360107421875,0.8886857645432843,0.8886857645432843,0.9035620052770448,0.8380714318778476,0.9476957565417502,0.7936827557019197,0.9769807103510757,1.2055433855497886,10.306235000000001,429.72,1,0.8886857645432843,3
CHRN,25.670000076293945,15.29350004196167,0.8825796351035899,0.8825796351035899,0.8927318295739347,0.8777782186336553,0.9405042950383875,0.9781015864198757,0.6164487736491624,2.9670113749550104,9.258465,25.490000000000002,1,0.8825796351035899,3
