,price,ma50,avg_HotScore,median_HotScore,max_HotScore,avg_TrendScore,avg_MomentumScore,avg_VolumeScore,avg_VolatilityScore,avg_VolumeSpike,avg_regularMarketChangePercent,avg_regularMarketPrice,appearances,avg_HotScore_persistent,rule_score
TSEM,259.57000732421875,251.6518002319336,0.9738831615120276,0.9738831615120276,0.9738831615120276,0.8831615120274914,0.9896907216494846,0.9828178694158076,0.9759450171821306,1.4218819333549204,12.952805,259.43,1,0.9738831615120276,4
GS,1125.094970703125,1015.2290515136718,0.9484536082474224,0.9484536082474224,0.9484536082474224,0.979381443298969,0.9072164948453608,0.9553264604810996,0.993127147766323,1.0393299952370012,7.1966057,1121.18,1,0.9484536082474224,4
OKTA,154.32000732421875,111.68500030517578,0.9118556701030928,0.9118556701030928,0.9118556701030928,0.7457044673539519,0.972508591065292,0.8797250859106529,0.9450171821305842,0.6762917984138954,11.022143,154.9092,1,0.9118556701030928,4
SYRE,102.21499633789062,80.73000015258789,0.9036082474226804,0.9036082474226804,0.9036082474226804,0.845360824742268,0.9656357388316152,0.865979381443299,0.8900343642611683,0.6505807401502541,10.146264,103.2401,1,0.9036082474226804,3
SKHY,185.47500610351562,0.0,0.8415807560137457,0.8415807560137457,0.8415807560137457,0.3470790378006873,1.0,0.7457044673539519,0.979381443298969,0.5221195372637454,21.67377,185.37,1,0.8415807560137457,3
CAMT,148.55999755859375,170.38079956054688,0.9335051546391752,0.9335051546391752,0.9335051546391752,0.9587628865979382,0.9381443298969072,0.9347079037800688,0.9106529209621992,0.8906973774100886,8.458844,148.35,1,0.9335051546391752,2
ENLT,90.16000366210938,90.96439987182617,0.918213058419244,0.918213058419244,0.918213058419244,0.9690721649484536,0.9347079037800688,0.9209621993127148,0.8591065292096219,0.8107287317469489,8.403865,89.89,1,0.918213058419244,2
AXTI,57.29999923706055,94.09519996643067,0.8539518900343643,0.8539518900343643,0.8539518900343643,0.4501718213058419,0.9965635738831616,0.8178694158075601,0.8694158075601375,0.5826186094599849,14.902895,57.98,1,0.8539518900343643,1
AAOI,124.20999908447266,164.27740036010744,0.8465635738831614,0.8465635738831614,0.8465635738831614,0.5257731958762887,0.979381443298969,0.7628865979381443,0.9209621993127148,0.5379564765590376,12.075746,125.4,1,0.8465635738831614,1
BELFA,233.16749572753906,249.7255502319336,0.8420962199312715,0.8420962199312715,0.8420962199312715,0.9965635738831616,0.852233676975945,0.738831615120275,0.9278350515463918,0.5159786127377878,6.280261,234.89,1,0.8420962199312715,1
