,price,ma50,avg_HotScore,median_HotScore,max_HotScore,avg_TrendScore,avg_MomentumScore,avg_VolumeScore,avg_VolatilityScore,avg_VolumeSpike,avg_regularMarketChangePercent,avg_regularMarketPrice,appearances,avg_HotScore_persistent,rule_score
AAON,129.25,90.30176834106446,0.9792999509072065,0.9798666666666668,0.9815422229215331,0.9058355066164396,0.9942131257730279,0.9864806336327634,0.9773679222676779,7.000609539231797,32.38724466666667,130.13666666666668,1,0.9792999509072065,4
SITM,797.3099975585938,429.69000122070315,0.9622502707674953,0.9615321923390382,0.9656,0.9924192987539843,0.9848626862025395,0.9094468592034515,1.0,2.4447393409932583,26.292806666666667,787.04,1,0.9622502707674953,4
DDOG,188.72999572753906,125.53979995727539,0.9587669458591099,0.9603031065727022,0.9614643976712942,0.747397952284362,0.9923574501374012,0.9687883061270486,0.988130679690582,3.9258548618446354,29.39462766666667,185.96169999999998,1,0.9587669458591099,4
SEZL,99.81999969482422,73.23,0.9504000797439071,0.95153231219138,0.9528,0.8923121156508581,0.965778154237812,0.9621603399980683,0.9319519759813158,3.716335342170113,17.255683666666666,100.86333333333333,1,0.9504000797439071,4
XMTR,78.5,44.59109985351562,0.948204419493251,0.949410925739489,0.9502689994069304,0.8350144241604688,0.9983660032559788,0.9257591036414565,0.9562959483155083,2.7022019828957027,38.08510233333333,77.88,1,0.948204419493251,4
BLBD,70.83999633789062,59.19139999389648,0.9199967761560582,0.914244750467424,0.9324,0.9259747899159664,0.9291772038764705,0.9578038893718407,0.8347795726377635,3.437851664671721,11.127121,72.28,1,0.9199967761560582,3
BLLN,92.9000015258789,77.96400024414062,0.9157171883320757,0.9105407138405484,0.9324775178223454,0.9487168936540132,0.9393189784583428,0.9062412505231978,0.874497094115676,2.4517022950668435,12.051597333333333,91.21,1,0.9157171883320757,3
FTNT,107.97000122070312,83.2877995300293,0.9101473918273594,0.9110666666666666,0.9118111486648448,0.6585386200457194,0.9748370268468068,0.8991994912907693,0.9419037423731801,2.351865332480285,19.877675999999997,107.82996666666668,1,0.9101473918273594,3
FLNC,18.969999313354492,14.508700008392333,0.891097672260912,0.9007138015758706,0.9021792152068652,0.4117872436330854,0.9955555555555556,0.9939175440291059,0.7680168152148591,7.916343675973188,36.41529833333333,18.49663333333333,1,0.891097672260912,3
AXON,426.8900146484375,449.18720092773435,0.9142582014433653,0.9144,0.9159960928136536,0.9712473357158955,0.9275115364308517,0.8439510608841237,0.9856077940576716,1.8220269913834566,10.110322333333334,424.87166666666667,1,0.9142582014433653,1
