,price,ma50,mean_ret_fwd_1d,mean_ret_fwd_5d,mean_ret_fwd_20d,appearances,appearances_persistent,avg_HotScore,rule_score
SNDK,480.3450012207031,282.9223001098633,2.3801114708606645,13.52585644998445,69.92746119636759,24,282.0,0.8233788005537956,6
RGC,28.790000915527344,21.579800033569335,2.76179168833493,13.355256727773316,78.23466516136415,27,320.0,0.8520723022423446,6
RKLB,85.19000244140625,64.5013005065918,1.0809586997273097,10.090592501964702,43.46572185030134,27,365.0,0.758954328941358,6
BE,145.4600067138672,109.5008006286621,1.5052314947399807,8.965530722291916,10.022235457381464,20,261.0,0.7909183711722099,6
ASTS,106.25,77.42739974975586,1.0883689430209136,8.152044297119975,33.00111651775513,27,376.0,0.7710630463369793,6
MU,392.8699951171875,280.7384320068359,2.2049372753760563,7.803924294049024,38.93462640344067,26,297.0,0.7998045839316628,6
VERA,46.599998474121094,43.18149974822998,0.44676304603347494,7.578142674295977,15.92067250499137,16,248.0,0.8238586891884206,6
LITE,339.80999755859375,331.49399841308593,0.19121513935521123,3.0204265788119486,7.47527537018066,20,278.0,0.7969388521222197,6
APLD,39.98030090332031,28.77630603790283,3.0241476909381406,13.745771995406736,24.020516840755672,23,0.0,0.0,4
HYMC,53.42499923706055,21.01669994354248,0.4788798475888239,12.537404454163722,96.9409856890022,15,0.0,0.0,4
ALM,12.279999732971191,8.054000034332276,2.7824406110416655,7.197908183755962,17.364904041109234,11,0.0,0.0,4
SCCO,190.83999633789062,149.10539947509767,1.7355576774554793,5.27653763595323,7.287687690597244,5,0.0,0.0,4
AG,27.56999969482422,16.686599960327147,0.5731267173303383,5.17962490384359,27.555810669845236,23,0.0,0.0,4
TECK,55.65999984741211,46.04100036621094,1.004845408995499,3.832666418407421,15.725139388423676,7,0.0,0.0,4
PSLV,36.369998931884766,22.912399978637694,1.780221479167433,3.8120323475762565,38.11680647610076,14,0.0,0.0,4
CEF,60.005001068115234,45.480899810791016,0.2699180188539034,2.812160471600935,12.643137603197928,8,0.0,0.0,4
AU,112.0,88.26246292114257,-0.5106351209355133,2.7677332047377377,13.735379670795645,7,0.0,0.0,4
BMNR,27.8799991607666,31.52859531402588,0.09542116899781371,2.2473043631465863,-9.655926317697526,22,246.0,0.7226015312342212,4
ERO,34.36000061035156,26.60040012359619,0.4116452713367842,1.361772676908584,13.091678426630713,12,0.0,0.0,4
PAAS,67.24120330810547,49.35082405090332,0.4659111470837439,0.778157197701408,14.78670017460964,17,0.0,0.0,4
USAR,28.829999923706055,15.831500110626221,5.374901776969546,0.06702572234110064,41.51371132791033,10,0.0,0.0,4
MSTR,160.3000030517578,172.9156008911133,0.007983310515869809,-0.8957431739998409,-5.222226443943839,26,274.0,0.7324699569735276,2
