,price,ma50,avg_HotScore,median_HotScore,max_HotScore,avg_TrendScore,avg_MomentumScore,avg_VolumeScore,avg_VolatilityScore,avg_VolumeSpike,avg_regularMarketChangePercent,avg_regularMarketPrice,appearances,avg_HotScore_persistent,rule_score
XNDU,26.31999969482422,0.0,0.9652083835505337,0.965868263473054,0.969626168224299,0.7649162611799186,1.0,1.0,0.9435837871627095,6.4479086541514405,64.272647,24.361633333333334,1,0.9652083835505337,4
IONQ,42.67499923706055,33.060900077819824,0.9026697612654478,0.901497005988024,0.9068627450980392,0.3065648984237865,0.9942677103797414,0.9919312617816104,0.88421815583298,3.1674676744900956,18.93077033333333,42.5297,1,0.9026697612654478,4
TEM,56.09000015258789,50.97809982299805,0.9003400687477283,0.8953592814371256,0.9128504672897196,0.6232477930950145,0.9698473982338909,0.9471622694382781,0.8353095287648392,1.6412354072339685,11.01496,54.984633333333335,1,0.9003400687477283,4
HOOD,87.43000030517578,75.33860000610352,0.8833278803092611,0.881437125748503,0.8883177570093459,0.36869364929050935,0.948939089629671,0.9515860466471614,0.9063735884165941,1.6864193761622654,9.59005,86.67476666666666,1,0.8833278803092611,4
TSLA,394.3999938964844,391.15059936523437,0.8820814772019702,0.8826797385620915,0.8975467289719626,0.5153637505393586,0.8805650564365131,0.9252311149492597,0.9925822108150689,1.2781078391612533,7.311829,390.7899666666667,1,0.8820814772019702,4
OKLO,63.09000015258789,59.90520004272461,0.8805052286240541,0.8706586826347305,0.9080065359477124,0.5489786720615333,0.9216622036606038,0.9605863101236292,0.8341019079670967,1.7817712499338818,9.036071566666667,63.873333333333335,1,0.8805052286240541,3
SIMO,138.33999633789062,125.40462020874024,0.8788551401869159,0.8788551401869159,0.8788551401869159,0.9672897196261684,0.794392523364486,0.927570093457944,0.897196261682243,1.557929566308007,5.923939,137.86,1,0.8788551401869159,3
YSS,39.209999084472656,25.162999954223633,0.8784677514435426,0.8923202614379084,0.910747663551402,0.7077095274968358,0.9364383443728875,0.9334525622263504,0.7661749069206282,1.3700486689167046,10.611967533333333,38.115,1,0.8784677514435426,3
UPST,33.36009979248047,29.085202026367188,0.8755956781080805,0.8732026143790849,0.8824766355140187,0.5382929090203931,0.9780688455109816,0.9245436193766032,0.7792601224769324,1.2571444814827186,12.29891,33.16166666666666,1,0.8755956781080805,3
SYM,58.61000061035156,53.76099983215332,0.8753928417674455,0.8753928417674455,0.8933006535947713,0.8295663574811162,0.8954639740127588,0.9106982114202967,0.8013972055888223,0.9889761391412975,7.713043000000001,60.9225,1,0.8753928417674455,3
