,price,ma50,mean_ret_fwd_1d,mean_ret_fwd_5d,mean_ret_fwd_20d,appearances,appearances_persistent,avg_HotScore,rule_score
RGC,22.084999084472656,20.59170000076294,3.2331887528089296,14.433003118093723,90.14735927231017,25,308.0,0.8481221906772355,6
SNDK,501.94000244140625,269.3632000732422,2.115824453494666,13.256223611475546,62.03030885128088,22,278.0,0.8243588077713452,6
RKLB,87.6500015258789,62.3521004486084,1.2692314964136941,11.71863641346173,52.57792967674267,26,361.0,0.7596280834623964,6
BE,149.6999969482422,108.79420043945312,1.453172629096962,9.61193935516972,9.941378024693584,20,261.0,0.7909183711722099,6
ASTS,103.26499938964844,74.81449966430664,1.200880405369935,8.711435770070594,32.472529769028874,26,368.0,0.7703956615441517,6
MU,388.1499938964844,271.5579177856445,2.3409307973046176,7.778958618783349,37.79504179338558,25,294.0,0.7996074720507489,6
VERA,45.51499938964844,41.95329971313477,0.44676304603347494,7.578142674295977,21.10828058815008,16,248.0,0.8238586891884206,6
LITE,362.3399963378906,325.871598815918,0.1912852691509241,3.254336389825873,8.657688114548272,20,278.0,0.7969388521222197,6
BNTX,117.66000366210938,99.38609939575196,-0.6777121018137933,9.851662765252955,,3,0.0,0.0,4
KEP,23.295000076293945,17.358699989318847,1.3760520735144663,8.48878508828695,2.1689449248742054,4,0.0,0.0,4
AMKR,53.349998474121094,41.33566738128662,3.3960926405031486,7.477516163273284,7.668577903065563,12,0.0,0.0,4
ALM,10.130000114440918,7.802600030899048,1.73356566768236,7.197908183755962,14.105491897764756,9,0.0,0.0,4
GNRC,171.8699951171875,151.49039947509766,2.5746690318824004,5.411637555016124,-11.773801823835512,4,0.0,0.0,4
MRNA,49.80379867553711,30.218275985717774,0.6754585900051847,4.656205919938413,35.81254818419898,13,0.0,0.0,4
TECK,53.2400016784668,45.37480041503906,1.0876910463840899,3.832666418407421,14.214691334525064,5,0.0,0.0,4
MEOH,48.45500183105469,39.691635589599606,1.0314808121083208,3.3761858116932135,11.55493646092336,5,0.0,0.0,4
BMNR,29.264999389648438,32.233985061645505,0.09542116899781371,2.9025357298179584,-10.524324115470897,22,246.0,0.7226015312342212,4
INTC,54.26499938964844,39.58550010681152,0.45781308307827817,2.7587107590239848,2.0224434860653604,22,0.0,0.0,4
PI,169.47999572753906,167.00279907226562,-0.5281260141958382,2.139733434709452,2.864265420639512,18,0.0,0.0,4
BKU,50.47999954223633,43.761874771118165,-0.855855859752408,1.6216184420376756,0.49549140022253635,2,0.0,0.0,4
BIDU,162.1199951171875,129.14839950561523,2.013996349075444,0.8023114081505246,14.699718551959172,9,0.0,0.0,4
AEIS,269.1700134277344,217.8054232788086,-1.33312908416785,0.0,,2,0.0,0.0,2
BOKF,136.06500244140625,117.20284896850586,,0.0,,1,0.0,0.0,2
CFG,64.08499908447266,56.87609977722168,,0.0,,1,0.0,0.0,2
DAN,30.350000381469727,23.433999824523926,,0.0,,1,0.0,0.0,2
IBKR,76.02999877929688,66.83291206359863,-0.4343101160407259,0.0,,2,0.0,0.0,2
LCII,151.55499267578125,119.98856628417968,,0.0,,1,0.0,0.0,2
NESR,19.815000534057617,15.20310001373291,,0.0,,1,0.0,0.0,2
NIC,144.74000549316406,126.56516677856445,,0.0,,1,0.0,0.0,2
Q,102.61000061035156,84.65830551147461,4.495259829098069,0.0,,5,0.0,0.0,2
SFNC,21.024999618530273,18.73030590057373,,0.0,,1,0.0,0.0,2
TDY,622.3350219726562,520.5090979003907,,0.0,,1,0.0,0.0,2
UCB,35.18000030517578,31.54234951019287,,0.0,,1,0.0,0.0,2
WTFC,151.8699951171875,138.6447998046875,,0.0,,1,0.0,0.0,2
AMD,249.22999572753906,220.25980010986328,0.7158401424167928,-0.012490096273376494,4.379691436048531,10,0.0,0.0,2
MSTR,163.6199951171875,177.46720092773438,0.07476102571442009,-0.5108047651067132,-6.579050208725073,25,273.0,0.7327365648791836,2
RMBS,126.12000274658203,97.42220001220703,2.877713146391208,-1.1903957000289092,13.159473757791456,8,0.0,0.0,2
MATX,155.9550018310547,120.34910018920898,-1.0218839250475287,-1.968011696889438,13.407557120410264,3,0.0,0.0,2
SFBS,87.77999877929688,72.96640090942383,-0.39578377055833336,-2.084436906669651,0.45254981220155255,2,0.0,0.0,2
SDRL,38.10499954223633,32.35529987335205,0.03631362997444376,-2.651907114737739,6.4113157127453135,5,0.0,0.0,2
KB,95.18499755859375,86.6291000366211,-1.589813153816011,-4.041550736778499,-4.100784193368979,3,0.0,0.0,2
LCID,11.460000038146973,12.452100009918214,1.0905041784807075,-1.7975892081863343,-15.021836643499464,4,0.0,0.0,0
ARM,113.7750015258789,125.76730010986329,0.05068191869793134,-3.858496193177005,-17.610209457744674,7,0.0,0.0,0
EQT,54.83000183105469,55.955599822998046,-2.242240316757005,-5.054342418564366,-11.980884016481408,3,0.0,0.0,0
AAP,45.43000030517578,45.780650787353515,-2.380037002048765,-8.972946016124675,-10.269263731992957,6,0.0,0.0,0
DDOG,123.4800033569336,149.81080017089843,-7.610742048860053,-13.457529553148195,,2,0.0,0.0,0
