,price,ma50,mean_ret_fwd_1d,mean_ret_fwd_5d,mean_ret_fwd_20d,appearances,appearances_persistent,avg_HotScore,rule_score
SNDK,488.1600036621094,274.3238003540039,2.289086601841714,13.256223611475546,67.46824825692336,22,280.0,0.8247658133410574,6
RGC,27.68000030517578,20.88140001296997,3.2331887528089296,13.00382080926749,85.45270362769176,26,309.0,0.8484176261918913,6
BE,147.99000549316406,109.0670004272461,1.5052314947399807,9.645186970452999,10.022235457381464,20,261.0,0.7909183711722099,6
ASTS,109.0780029296875,75.6169596862793,1.222772401639814,8.711435770070594,31.875009531652704,27,369.0,0.7703292298135201,6
MU,385.7799987792969,274.53623931884766,2.2421588619964288,7.778958618783349,38.03171279800194,25,296.0,0.8001037875595483,6
VERA,47.77799987792969,42.43015972137451,0.44676304603347494,7.578142674295977,18.438524526961967,16,248.0,0.8238586891884206,6
LITE,368.114990234375,328.43369873046873,0.19121513935521123,3.254259438270377,7.702696083288607,20,278.0,0.7969388521222197,6
RKLB,83.29000091552734,62.988500442504886,1.2804470508256869,10.808685206796094,48.49420303787472,26,361.0,0.7596280834623964,5
MRNA,53.220001220703125,30.792000045776366,1.145483335815861,7.057860981624381,38.183165042520436,14,0.0,0.0,4
GNRC,178.60569763183594,151.96051361083985,2.882079910335272,5.411637555016124,-11.773801823835512,5,0.0,0.0,4
TMC,9.364999771118164,6.768299999237061,0.2400196181569664,1.0265781497244482,-8.592333267240475,10,0.0,0.0,4
BMNR,28.625,32.003821296691896,0.09542116899781371,2.212510620290715,-10.505927146897573,22,246.0,0.7226015312342212,3
MSTR,162.3300018310547,175.87900115966798,0.07476102571442009,-0.8669692146678785,-6.569673689911657,25,273.0,0.7327365648791836,1
ARM,121.27999877929688,125.14819992065429,0.9938418715304067,-3.858496193177005,-17.610209457744674,8,0.0,0.0,0
DDOG,129.47000122070312,148.575,-1.3308820056970982,-13.457529553148195,,3,0.0,0.0,0
